source, target
Quy tắc: X = Z + Y = | Y + = Z = X | X Z Y + = = | + X = Y Z | Kết quả: chuối táo = nho nho + cá voi voi =, X = Z + Y =
Quy tắc: Y Z * + Z | Z Y * + | Z + Y * | Z +* Y | Kết quả: chuột dưa hấu ngựa * + ngựa, Y Z * + Z
Quy tắc: * - Y Z - | - Z Y * - | - * Z - Y | Z - * Y - | Kết quả: * - dâu đen đại bàng -, * - Y Z -
Quy tắc: X Z + + | X X Z + + | + Z X + | X Z + | Kết quả: ngựa kiwi trâu +, X X Z + +
Quy tắc: Z + * - | + - * Z | * + - Z | - + Z * Z | Kết quả: - + rắn hổ mang * rắn hổ mang, - + Z * Z
Quy tắc: Y X * * | Y X * * | X Y * * | * * Y X | Kết quả: dưa hấu hải cẩu việt quất * *, Y X * *
Quy tắc: * * Z Y | Z * Y * | Z * * Y | Z Y * * | Kết quả: * * lê lê blackberry, * * Z Y
Quy tắc: - Y = | = - Y | Y Y Y = - | = - Y | Kết quả: trâu táo trâu táo trâu táo trâu táo = -, Y Y Y = -
Quy tắc: * = Z Y | * Z Y = | Y * = Z Y | Z * Y = | Kết quả: trâu * = trâu chim cánh cụt dâu tây, Y * = Z Y
Quy tắc: = Y * Z Y = | Z * Y = = | = Y * = Z | = Z = Y * | Kết quả: = rắn hổ mang * dâu sư tử rắn hổ mang =, = Y * Z Y =
Quy tắc: Y - Z + | - Y Z + | - Y + Z | - + Z Z Y | Kết quả: - + blackberry blackberry dưa hấu, - + Z Z Y
Quy tắc: + + X Y | Y X + + | X + X + Y | + + X Y | Kết quả: chuột + chuột + chuột, X + X + Y
Quy tắc: Z + = X X + | = + Z X + | = + Z + X | X Z + = + | Kết quả: chim cánh cụt dâu tây + = chuối chuối +, Z + = X X +
Quy tắc: X Y + = | Y X + = | + Y X = | Y X = + | Kết quả: lê dâu trâu cò + =, Y X + =
Quy tắc: Z = = | = Z = | Z = | = Z | Kết quả: = dâu ngựa vằn = dâu ngựa vằn, = Z = Z
Quy tắc: + * Y X = | = X * Y + | Y X + = * | = Y + X * | Kết quả: + * blackberry blueberry =, + * Y X =
Quy tắc: Z Y X = * | Z = * Y X | Y = X * Z | = Z * X Y | Kết quả: lê cò = * đại bàng rắn hổ mang lê kiwi, Z = * Y X
Quy tắc: = Y * * Z | = * Y * Z | = * * Y Z | * = Z * Y Z | Kết quả: * = chim cánh cụt * chim cánh cụt nho việt quất, * = Z * Y Z
Quy tắc: X Y + + | X + Y + | + X + Y | + X Y + | Kết quả: + nho đào +, + X Y +
Quy tắc: + Y * - Y | - + Y * | - * + Y | - Y * + | Kết quả: + dưa hấu * - dưa hấu, + Y * - Y
Quy tắc: Y - + Y Z + | Y + - + Z | + Y + - Z | - + Z Y + | Kết quả: cò rắn hổ mang - + cò rắn hổ mang lê trâu +, Y - + Y Z +
Quy tắc: * Y - Z | * Z Y - | Y * - Z | Y * - Z | Kết quả: trâu * - blackberry, Y * - Z
Quy tắc: - = X Y | X - = Y | - Y X = | = Y X - | Kết quả: - = dâu đen dâu tây trâu, - = X Y
Quy tắc: + Y X = | X = + Y | = Y X + | Y X = + X | Kết quả: cò ngựa đại bàng = + cò ngựa, Y X = + X
Quy tắc: * X * Z Y | * Y Z X * | * Y Z X | X * Y Z * | Kết quả: * cá voi đào * sư tử ngựa vằn, * X * Z Y
Quy tắc: = X + Z - | X = - + Z | - + = X Z | - Z + X = | Kết quả: blackberry = - + đại bàng, X = - + Z
Quy tắc: X Z + + - | - + Z + X | X + - Z + | Z - + Z + X | Kết quả: chim cánh cụt - + chim cánh cụt + ngựa vằn, Z - + Z + X
Quy tắc: = X Y * Z | X * = Z Y | Y = X Z * | Z = X Y * | Kết quả: hải cẩu đào = chim cánh cụt việt quất lê *, Y = X Z *
Quy tắc: = + = X Y | = X + Y = | + Y X = | X = + = Y | Kết quả: = con dấu + lê sư tử =, = X + Y =
Quy tắc: - Z Y * | Z - * Y | Y - * Z | - Z * Y | Kết quả: - lê lê * sư tử dâu, - Z * Y
Quy tắc: + + Z Y | + Y Z | + Y Z + | + Y Z + | Kết quả: + lê chuối chuối lê lê chuối +, + Y Z Y +
Quy tắc: = X Z = | X = Z = | = Z X = | = X Z | Kết quả: = dưa hấu cò dâu tây việt quất =, = Z X =
Quy tắc: * - * Y Z Y | * - Y Z * | * Z Y - * | Z * Y * - | Kết quả: * - * táo nho đào trâu táo nho, * - * Y Z Y
Quy tắc: - X Z - | Z - X - | - X - Z | Z - X - | Kết quả: dưa hấu - rắn hổ mang dâu tây -, Z - X -
Quy tắc: + * X * Y | X * + Y * | * Y * X + | Y * * X + | Kết quả: chuối * + táo chuối *, X * + Y *
Quy tắc: * = Z Y X | Y * Z X = | Y Z * X = | = Y * Z X | Kết quả: = chuối nho * lê dâu đen đại bàng, = Y * Z X
Quy tắc: + = Y - | - Y + = | - Y = Y + | Y + = - | Kết quả: - dưa hấu việt quất = dưa hấu việt quất việt quất dưa hấu +, - Y = Y +
Quy tắc: Z = X = | = = X Z | X Z = = | = Z X = | Kết quả: = = cá voi cò sư tử, = = X Z
Quy tắc: * X Y + | * + Y X | + Y X * | Y * + X | Kết quả: chuối kiwi * + đại bàng, Y * + X
Quy tắc: + Z Y = X | = Y + X Z | = X Y Z + | + Y = Z X | Kết quả: = lê chuột đại bàng chuột kiwi lê +, = X Y Z +
Quy tắc: = Y = X - | X = Y - Y | = - Y X | X = Y - = | Kết quả: kiwi ngựa vằn = = việt quất - việt quất, X = Y - Y
Quy tắc: = X Z - | X - = Z | = X - X Z | X = Z - | Kết quả: = cá voi - chuối táo cá voi, = X - X Z
Quy tắc: * - Y - X | * Y - - X | Y X - - * | Y X - * - | Kết quả: cá voi việt quất - - *, Y X - - *
Quy tắc: * X Y + | X * Y + | + * Y X | + Y X Y * | Kết quả: + chuột ngựa vằn chuột *, + Y X Y *
Quy tắc: Y - - X * | Y - X - * Y | - Y - X * | * - X Y - | Kết quả: chuột chuối - cá voi nho - * chuột chuối, Y - X - * Y
Quy tắc: Z Y * - | Y - * Z Y | Z * - Y | - Z * Y | Kết quả: cò - * dưa hấu dâu tây cò, Y - * Z Y
Quy tắc: X = = * Y Z | Z = = X * Y | * X = Z = Y | Z = X = * Y | Kết quả: * trâu đào = cá voi blackberry = chim cánh cụt việt quất, * X = Z = Y
Quy tắc: Y + X * | X Y + X * | Y X * + | * Y + X | Kết quả: con dấu chim cánh cụt cò + con dấu chim cánh cụt *, X Y + X *
Quy tắc: - X * Z = | - X = Z Z * | * Z X = - | Z - * = X | Kết quả: - chuột táo = kiwi đào kiwi đào *, - X = Z Z *
Quy tắc: - - Y | - Y Y Y - | | - - Y | Kết quả: - lê lê lê táo lê táo lê táo -, - Y Y Y -
Quy tắc: X - + Z - | - Z + - X | - Z + - X | - Z + X - | Kết quả: - cò cá mập + hải cẩu đại bàng -, - Z + X -
Quy tắc: - X Z Y + | Y X Z - + | Z Y X + - | X - Y + Z | Kết quả: blackberry - táo ngựa + rắn hổ mang việt quất, X - Y + Z
Quy tắc: + X + Z | + X + Z | + X Z + | Z + + X Z | Kết quả: kiwi + + nho kiwi, Z + + X Z
Quy tắc: = + X Y | = Y + X | Y + = X | X = + Y | Kết quả: = + sư tử trâu lê, = + X Y
Quy tắc: + X = Z - | X - = + Z | + X Z - = | + X Z - = | Kết quả: + ngựa vằn chuột trâu - =, + X Z - =
Quy tắc: Z * + X | Z X + * Z | Z X + * | Z X * + | Kết quả: dâu trâu + * dâu tây, Z X + * Z
Quy tắc: + X Z = | + = Z X | X + Z = | X = + Z | Kết quả: cá voi việt quất + lê lê =, X + Z Z =
Quy tắc: X Y - + | - Y X + | - Y X + | + X - Y | Kết quả: - chuột ngựa rắn hổ mang +, - Y X +
Quy tắc: X Y X = = | = Y = X | = X Y = | X = Y | Kết quả: chuột vằn cá mập ngựa vằn chuột ngựa vằn =, X Y X =
Quy tắc: - + X | + X X - | - X + | + X - | Kết quả: + kiwi kiwi -, + X X -
Quy tắc: Y - Z X = | Y Z = - X | Z Y X = - | Y - X Z = | Kết quả: kiwi - con dấu nho táo =, Y - X Z =
Quy tắc: X * - Z * | - X * Z * | X * * - Z | * Z X * - | Kết quả: * cá mập dâu vằn vằn * -, * Z X * -
Quy tắc: * - X Y | X Y X * - | Y * - X | X - * Y | Kết quả: cá mập dâu đại bàng cá mập dâu tây cá mập * -, X Y X * -
Quy tắc: + + X Y | + Y X + | + X X Y + | Y + X | Kết quả: + chuối chuối táo cá mập +, + X X Y +
Quy tắc: - + X Y | X + - Y | X + - Y | X - Y + | Kết quả: - + chim cánh cụt táo, - + X Y
Quy tắc: * Y = - X | X * - = Y | - X Y = * | - * X Y = | Kết quả: ngựa vằn việt quất * - = cò, X * - = Y
Quy tắc: * X + Z | * Z X + X | Z +* X | * Z X + | Kết quả: * chim cánh cụt kiwi việt quất + việt quất, * Z X + X
Quy tắc: * * + X | + * X X * X | X * * + | + * * X | Kết quả: + * cá mập chuối cá mập chuối * chuối cá mập, + * X X
Quy tắc: Z - X - + | + X - Z - | Z - + - X | - + X - Z | Kết quả: chim cánh cụt trâu - + - hải cẩu, Z - + - X
Quy tắc: Y X = * | = X * Y | * X Y = | Y X = * | Kết quả: * rắn hổ mang cá voi dưa hấu =, * X Y =
Quy tắc: - Y Y * X | X Y - * | - Y * X | * - Y X | Kết quả: - táo táo * cò táo, - Y Y * X
Quy tắc: - Z = Z | Z - = | - Z = | Z - = | Kết quả: - đại bàng táo = đại bàng táo, - Z = Z
Quy tắc: X = Z = = | X = Z = X = | = X Z = | = Z = X = | Kết quả: chuột = sư tử = chuột =, X = Z = X =
Quy tắc: X * = X Z | * = Z X | = Z * X | = X * Z | Kết quả: táo * = táo chuối nho, X * = X Z
Quy tắc: * - X - Z | * X - Z - | Z - X * - | X - Z - * | Kết quả: táo - cá voi - *, X - Z - *
Quy tắc: = Z * X Y | Z X Y = * | Y * = X Z | * Y = X Z | Kết quả: * trâu = ngựa dâu sư tử, * Y = X Z
Quy tắc: - = * Y | * Y = Y - Y | Y * = - | Y - * = | Kết quả: * cò táo = cò táo - cò táo, * Y = Y - Y
Quy tắc: Y - X - | - X - Y | - X - Y | Y X - - | Kết quả: quả việt quất việt quất lê - -, Y Y X - -
Quy tắc: - = X Y | = Y - X | Y X = - | - = Y X | Kết quả: con dấu rắn hổ mang dâu tây = -, Y X = -
Quy tắc: Z * Z - Z | - Z * | * - Z | - * Z | Kết quả: việt quất * việt quất - việt quất, Z * Z - Z
Quy tắc: X = Y = | = X = Y | = X Y | Y = X = | Kết quả: = sư tử = dâu tây, = X = Y
Quy tắc: Y = + X + | = + Y + X | + = + X Y | Y + X + = | Kết quả: + = + cá mập đại bàng đào, + = + X Y
Quy tắc: - - X | X X - - X | - X - | Kết quả: apple blackberry apple blackberry - - apple blackberry, X X - - X
Quy tắc: - Z + | - Z + Z Z | Z - + | Z - + | Kết quả: - blackberry zebra + blackberry zebra blackberry zebra blackberry zebra, - Z + Z Z
Quy tắc: = Y + = Z X | + = Y = Z X | + X = Z = Y | + Y = X = Z | Kết quả: + sư tử blackberry = cò trâu = dưa hấu cá mập, + X = Z = Y
Quy tắc: + = Z X Y | Z X Y + = | X = Z + Y | Z X + Y = | Kết quả: táo dâu đen + con dấu việt quất =, Z X + Y =
Quy tắc: * + * Z | Z * * + | Z * Z * + | + * * Z | Kết quả: cò kiwi * cò kiwi * +, Z * Z * +
Quy tắc: * Z - | Z * - | - Z * | * Z Z - | Kết quả: * việt quất việt quất -, * Z Z -
Quy tắc: X * Z = | X * = Z | = * X Z | = Z X * Z | Kết quả: = đại bàng dưa hấu sư tử * sư tử, = Z X * Z
Quy tắc: Y - = Z = | Z - Y = | = Z - Y Y = | Y Z - = | Kết quả: = cò - blackberry =, = Z - Y Y =
Quy tắc: - X - + | - X - + | X + - X - | - + X | Kết quả: rắn hổ mang + - rắn hổ mang -, X + - X -
Quy tắc: X X * * * | * * X * | X * * * | * X * * | Kết quả: chim cánh cụt trâu chim cánh cụt trâu * * *, X X * * *
Quy tắc: - Z Y + | Z + - Y | Y - Z + | Y Z - Z + | Kết quả: con dấu ngựa - con dấu +, Y Z - Z +
Quy tắc: * + Y | + Y * | Y + Y * | + Y * | Kết quả: apple + apple *, Y + Y *
Quy tắc: Y X - - * Z | - X * Y - Z | Y - - Z X * | Z - - * Y X | Kết quả: cá mập - - rắn hổ mang chuối blackberry *, Y - - Z X *
Quy tắc: X = Z - | Z = - X | Z - = X | - Z X = | Kết quả: - blackberry stork zebra =, - Z X =
Quy tắc: X Z * Y = | X = * Y Z | = Y X * Z | Y = Z * X | Kết quả: việt quất = con dấu * kiwi dưa hấu, Y = Z * X
Quy tắc: = Y = - X | Y = - = X Y | - = X = Y | X = Y - | Kết quả: ngựa trâu = - = ngựa trâu đại bàng, Y = - = X Y
Quy tắc: + = X Y = | Y = X + | = Y X = + | + Y X = = | Kết quả: = con dấu đào = +, = Y X = +
Quy tắc: = * = Z Y | Y = Z Z * = | Y Z * = | = | = Z = * Y | Kết quả: nho = lê táo lê táo * =, Y = Z Z * =
Quy tắc: + X - - Y | Y - X - + | X - + - Y | + X - - Y | Kết quả: + cá voi lê - - dưa hấu rắn hổ mang, + X - - Y
Quy tắc: - Y Z + - | - Y + - Y Z | - Y Z + - | - Z Y + - | Kết quả: - sư tử + - đại bàng sư tử, - Y + - Y Z
Quy tắc: * X + Y | * + X Y | X Y * + | + X Y * | Kết quả: táo trâu đen ngựa vằn * +, X Y * +
Quy tắc: + X * Z - | + * X - Z | X + * - Z | - * + Z Z X | Kết quả: - * + cá mập cò, - * + Z Z X
Quy tắc: Y X = * * Z | Z * Y X = * | Y Z X * = * | Y X * = Z * | Kết quả: táo dâu đen * = ngựa vằn dâu tây *, Y X * = Z *
Quy tắc: Z + = | + Z = | Z + = | Z = Z + | Kết quả: lê dâu tây = lê dâu tây +, Z = Z +
Quy tắc: Y Z + * | * Z + Y | + Z Y * | * Z + Y | Kết quả: cá mập dưa hấu kiwi + *, Y Z + *
Quy tắc: = = = Z | = = Z = | Z = = | Z = Z = | Kết quả: chuối = = chuối =, Z = Z =
Quy tắc: = Y X Z = | Y Z X = | Y Z X = | = Z = X Y | Kết quả: chim cánh cụt việt quất cò đại bàng lê = =, Y Z X = =
Quy tắc: X + Y + - | + X - Y + | + X Y - + | + X + Y - | Kết quả: + kiwi + dâu tây -, + X + Y -
Quy tắc: Y * * * | * * * Y | * Y * * | * Y * * Y | Kết quả: * chuối * * chuối, * Y * * Y
Quy tắc: = + Y | = + Y | + = Y | Y Y + Y = | Kết quả: táo ngựa vằn táo ngựa vằn táo + táo ngựa vằn =, Y Y + Y =
Quy tắc: - X * Y Y = | X - Y = * | * = - X Y | * X = Y - | Kết quả: - chim cánh cụt trâu * trâu táo trâu táo táo =, - X * Y Y =
Quy tắc: Y = X Z + | = + Y X Z | Y = + X Z | Z X + Y = | Kết quả: cá voi = + kiwi cá voi lê, Y = + X Z
Quy tắc: * Y + Z | Z Y + * | * Y + Z | Z * + Y | Kết quả: dưa hấu chuối nho + *, Z Y + *
Quy tắc: = Z X * = | = * X = Z | = = X * Z | * X Z = = | Kết quả: = * chim cánh cụt đại bàng = đào, = * X = Z
Quy tắc: + X Z = * | X Z * + = | * X + Z = | Z X = + * | Kết quả: táo trâu đen = + *, Z X = + *
Quy tắc: Z = Z - = | = - Z = | = - Z | Z = - = | Kết quả: cò = cò - =, Z = Z - =
Quy tắc: X = Y X + | X = + Y | = Y X + | + X Y = | Kết quả: rắn hổ mang nho = rắn hổ mang nho trâu sư tử +, X = Y X +
Quy tắc: Z Y * + X | Y * Z + X | X Y + Z * | + Z X Y * | Kết quả: + dưa hấu đại bàng sư tử đại bàng *, + Z X Y *
Quy tắc: - X = Z | = - Z X Z | Z = - X | Z X - = | Kết quả: = - việt quất cá mập sư tử việt quất, = - Z X Z
Quy tắc: * - - X | - - * X | X - * - | * - - X | Kết quả: nho nho - * -, X X - * -
Quy tắc: * + Z Y | * Y Z Z + | * Z + Y | + Y * Z | Kết quả: * đại bàng cá mập đại bàng cá mập đào +, * Y Z Z +
Quy tắc: + Z X = | + = X Z | = + Z X | = X Z + | Kết quả: + = sư tử nho, + = X Z
Quy tắc: Z * Y Y = + | * Y = + Z | = Z * + Y | + = Z Y * | Kết quả: dưa hấu đào * ngựa vằn = +, Z * Y Y = +
Quy tắc: * = X Z * | * = X Z * | * Z = X * | * X Z * = | Kết quả: * táo = việt quất *, * Z = X *
Quy tắc: + Z X Y = = | Z X = Y = + | = Z X + = Y | = + X Y Z = | Kết quả: + chim cánh cụt đào trâu táo =, + Z X Y = =
Quy tắc: * X Z - = | - Z * = X | * X Z X = - | Z = - * X | Kết quả: * con dấu lê lê đen con dấu = -, * X Z X = -
Quy tắc: X Y = - Y = | Y = - = X | X Y = - | - X = Y | Kết quả: ngựa vằn sư tử = - ngựa vằn =, X Y = - Y =
Quy tắc: X * - X | * X - | - * X | * - X | Kết quả: ngựa vằn * - ngựa vằn, X * - X
Quy tắc: * + Z Y | Y + Z Z * | + Z * Y | + Z Y * | Kết quả: dâu cá mập + táo táo *, Y + Z Z *
Quy tắc: = Y Z * | * Y = Z | = * Z Y | Y Z = * | Kết quả: dưa hấu sư tử ngựa vằn kiwi = *, Y Z = *
Quy tắc: Z + = X | X Z + = | = Z + X | + Z = X | Kết quả: + chuột = dâu dưa hấu, + Z = X
Quy tắc: Z * - + | + Z - Z * | Z * - + | + - Z * | Kết quả: + cá voi chuột - cá voi chuột *, + Z - Z *
Quy tắc: Y + = * Z | * Y Z + = | Z * Y + = | + Y = * Z | Kết quả: * cò sư tử lê ngựa + =, * Y Z + =
Quy tắc: + X Y = | + X Y = | + X Y = | X Y + = X | Kết quả: chuột hải cẩu đại bàng đào + = đại bàng đào, X Y + = X
Quy tắc: Y * * + X | Y * X * + | X Y * * + | Y X * + * | Kết quả: chuối rắn hổ mang cá mập * * +, X Y * * +
Quy tắc: = - Y | Y = - | Y - Y = | = Y - | Kết quả: cá mập chuột - cá mập chuột =, Y - Y =
Quy tắc: + = Z - X | = + X Z - | - Z X = + | + Z X - = | Kết quả: + cò chuột - =, + Z X - =
Quy tắc: X = * Z Y * | X * Z Y * = | * Z Y = * X | = * Y * X Z | Kết quả: = * đại bàng * cá voi cò blackberry, = * Y * X Z
Quy tắc: - Y Y + Y = | = Y - + | Y = + - | Y + - = | Kết quả: - chuối chuối + chuối =, - Y Y + Y =
Quy tắc: - Y * X | X * Y - | Y X * - | * - X Y | Kết quả: - lê blackberry * táo kiwi, - Y * X
Quy tắc: Y Z = = | = = Y Z | = Z Y = | Z = Y | Kết quả: rắn hổ mang = trâu, Z = Y
Quy tắc: + = Z Z Z | + = Z | + = Z | + = Z | Kết quả: + = cò cá mập cò cá mập cò cá mập, + = Z Z Z
Quy tắc: Z - + Y X | - Z X + Y | X Y - Z + | X + - Z Y | Kết quả: cá mập đào - + chuối đào trâu ngựa vằn, Z - + Y X
Quy tắc: - Z Z - Z * | * Z - - | * Z - - - | - Z * | Kết quả: - dưa hấu ngựa dưa hấu ngựa - ngựa dưa hấu *, - Z Z - Z *
Quy tắc: Z + X = Z | Z = X + | Z X + = | = + X Z | Kết quả: cò + kiwi lê = cò, Z + X = Z
Quy tắc: X + - * Y | Y + * X - | - + X Y * | X * Y + - X | Kết quả: táo kiwi * cá mập + - táo kiwi, X * Y + - X
Quy tắc: = - Y X Z + | Z + - X = Y | - = Y Z X + | + X Y Z = - | Kết quả: - = ngựa cá voi đào +, - = Y Z X +
Quy tắc: Z * * | Z * * | * * Z Z | Z * * | Kết quả: * * cá mập, * * Z Z
Quy tắc: * Y + | Y Y + * | + * Y | Y * + | Kết quả: dưa hấu trâu dưa hấu trâu + *, Y Y + *
Quy tắc: - Z * X | * X Z - | * - X Z | - X Z * | Kết quả: - nho * kiwi lê, - Z * X
Quy tắc: Y X = * | * Y = X X | * X Y = | Y * X = | Kết quả: * kiwi đại bàng = con dấu, * Y = X X
Quy tắc: Z X = = Y = | X = = Y Z | = Z = X Y = | = Y Z = X | Kết quả: = = dâu chuối dưa hấu = cá voi lê, = Y Z = X
