source,target
Rules: - = Z X | X = Z - | X X = Z - | Z X - = | Result: rat buffalo rat buffalo = penguin -,X X = Z -
Rules: * Y = = Z X | Y * = X Z = | Y = X = * Z | * Y = = Z X | Result: * pear watermelon = = whale blackberry zebra peach,* Y = = Z X
Rules: Z = * X | Z X X * = | Z X * = | * Z = X | Result: banana whale apple eagle apple eagle * =,Z X X * =
Rules: Z * = | = * Z | = Z * | * Z Z = Z | Result: * blueberry shark blueberry shark = blueberry shark,* Z Z = Z
Rules: X * Z + * | X Z * * + | + * X * Z X | * X * Z + | Result: + * horse * shark horse,+ * X * Z X
Rules: Z * * | * Z * | * * Z | * Z Z * | Result: * blueberry blueberry *,* Z Z *
Rules: * X * | * X * | * * X | X * * X | Result: peach * * peach,X * * X
Rules: Y Z - * X = | - Y = Z * X | Y Z X * - = | - Z Y * = X | Result: kiwi kiwi horse cobra - * horse =,Y Z - * X =
Rules: X Y * - - | - Y - * X | - * X - Y | - Y * - Y X | Result: - penguin * - penguin peach whale,- Y * - Y X
Rules: = * Z * X | * Z * X = | Z * Z = * X | Z * = X * | Result: blackberry blueberry * blackberry blueberry = * seal strawberry,Z * Z = * X
Rules: - + X Z | - + X Z | Z + X - | + - X X Z | Result: + - eagle peach eagle peach lion rat,+ - X X Z
Rules: X Z + + X | + X + Z | + Z + X | + X + Z | Result: shark cobra grape banana + + shark cobra,X Z + + X
Rules: + - - X Z | Z X - - + | - - Z + X | X - Z - + | Result: - - seal rat + cobra,- - Z + X
Rules: Y Z Y - - | Z Y - - | - - Y Z | - Y Z - | Result: banana cobra buffalo banana cobra - -,Y Z Y - -
Rules: Z = + X | Z = X + | + Z = X Z | + Z X = | Result: + horse banana = shark horse banana,+ Z = X Z
Rules: X Y = * + | Y * = + X | * X + = Y | Y = + * X | Result: zebra * = + stork,Y * = + X
Rules: Y * - | Y - * | Y * Y - | - * Y | Result: grape * grape -,Y * Y -
Rules: * Y * Y | * * Y | * * Y | * Y * | Result: * kiwi * kiwi,* Y * Y
Rules: X Y * * | Y * X * | * Y * X | X * * Y | Result: * zebra * blackberry,* Y * X
Rules: - Z Y = | Z = - Y | Y = Z - | - Y = Z | Result: - penguin = apple,- Y = Z
Rules: * Y Z * - | Y - Z * * | Y * * - Z | * * Z - Y | Result: * * apple - eagle,* * Z - Y
Rules: Z X + + | + X + Z | Z + + X | + + X Z | Result: + grape stork + cobra,+ X + Z
Rules: Z Y + = | Z + Y = | = Z + Z Y | + = Y Z | Result: = lion + lion cobra shark,= Z + Z Y
Rules: * Y - | * - Y Y Y | - Y * | Y * - | Result: * - whale penguin whale penguin whale penguin,* - Y Y Y
Rules: Z + * X | + X * Z | X + Z * | + * Z X | Result: grape + watermelon watermelon *,X + Z *
Rules: + - Y Z | - Y + Z | Z - + Y | - Y + Z Z | Result: - horse eagle + peach seal peach seal,- Y + Z Z
Rules: Z * X * | * Z X X * | Z * * X | * X * Z | Result: * lion eagle eagle *,* Z X X *
Rules: X = * Z | X = * Z | Z X * = | = * X Z | Result: peach zebra zebra * =,Z X * =
Rules: Y X - - Y | X - Y - | - Y X - | - Y X - | Result: seal lion seal - - seal lion,Y X - - Y
Rules: - Y = Z X | X - Z Y = | Y - X Z = | = Y - Z X | Result: = kiwi rat - watermelon pear,= Y - Z X
Rules: Z + - * X | X - + Z * | X - + * Z | - + X Z * | Result: - + banana seal eagle buffalo *,- + X Z *
Rules: - Z - * X | * Z Z - - X | - X Z - * | X - - Z * | Result: * lion strawberry lion strawberry - - apple horse,* Z Z - - X
Rules: - + Z Y | Y + - Z | + Z - Y | - Y + Z | Result: - + zebra watermelon grape buffalo,- + Z Y
Rules: - - Z X Y = | X - = Z - Y | - X - Y = Z | - = - Z X Y | Result: - - stork kiwi watermelon seal =,- - Z X Y =
Rules: Z Y * * Z | Z * Y * | * * Y Z | * * Y Z | Result: rat eagle banana * * rat,Z Y * * Z
Rules: + Z Y + + | Z + + Y + | + + Z + Y | + Z + Y + | Result: + + watermelon rat + zebra,+ + Z + Y
Rules: X = = Y | Y X = = | X = = Y | = Y X = | Result: grape zebra grape = =,Y X = =
Rules: X Z = * | Z * = X | = X Z * X | X = Z * | Result: = buffalo banana blackberry pear * buffalo banana,= X Z * X
Rules: X * Z * | * X Z * | Z X * * | * * X Z | Result: rat peach * peach *,X * Z *
Rules: X + Y * | * + Y X | * X + Y | + X * Y X | Result: + watermelon lion * cobra watermelon lion,+ X * Y X
Rules: - Z * Y | * Y Z - | * Z Y - Y | - Z Y * | Result: * strawberry rat - rat,* Z Y - Y
Rules: * X * Y - | * Y - * X | Y * X - * | X - * X Y * | Result: watermelon blackberry - * watermelon blackberry whale strawberry *,X - * X Y *
Rules: = Z * + Y | = * Z + Y | Z Y Z = + * | * Y + = Z | Result: cobra peach apple zebra cobra peach = + *,Z Y Z = + *
Rules: + - X * Z | - * Z + X | + X Z * - | + X Z - * | Result: + - shark * rat,+ - X * Z
Rules: + Y * + X | Y + + X * | + Y X * + | * Y X X + + | Result: * whale shark shark + +,* Y X X + +
Rules: X Y * = | * = X Y | X = * Y | X * Y = | Result: shark eagle * =,X Y * =
Rules: * * Z = X | * * Z X = | * = X Z * | * X * Z = | Result: * horse horse * banana =,* X * Z =
Rules: Z - - X * | - - X Z * | X - - Z * | - X Z * - | Result: peach - - banana eagle *,X - - Z *
Rules: Y X - = Z - | Z - - = X Y | Z - - Y X = | X - Z = Y - | Result: grape watermelon - - eagle eagle pear stork =,Z - - Y X =
Rules: * X Y + | Y + * X | Y X * + | * X Y + | Result: stork watermelon * +,Y X * +
Rules: X * = - Y | - * X Y = | * Y = X - | - * Y = X | Result: blueberry * = - watermelon,X * = - Y
Rules: X + + + | + X + X + | + + + X | + + + X | Result: + pear + pear +,+ X + X +
Rules: * - Y Z - Y | * Y Z - - | * Z - - Y | * - Z Y - | Result: * - buffalo horse seal - buffalo horse,* - Y Z - Y
Rules: + Z = - Y X | - X + = Z Y | - Z Y + = X | X Z - Y + = | Result: - penguin watermelon horse stork + = apple strawberry,- Z Y + = X
Rules: Z + X - - | - + Z - X | Z - X + - | Z + - X - | Result: horse + strawberry zebra - -,Z + X - -
Rules: = Z * = X | = Z X * = | Z = X * = | = Z X = * | Result: lion watermelon = watermelon * =,Z = X * =
Rules: X Z + = | Z + = X | = + X Z Z | + Z = X | Result: = + whale watermelon peach seal peach seal,= + X Z Z
Rules: = Z Y * | = * Y Z | Y * Z = | Z Z Y * = | Result: peach penguin peach penguin whale * =,Z Z Y * =
Rules: X = = - Z | - = X Z = | X - Z = = | = Z X - = | Result: lion kiwi = = - banana rat,X = = - Z
Rules: * = Z X | = * Z X | X * = Z | X * X Z = | Result: seal kiwi * seal kiwi kiwi =,X * X Z =
Rules: = Y * + | Y + * = | Y * = + | + Y Y = * | Result: + shark shark = *,+ Y Y = *
Rules: X - * | * - X | X - * | X X X - * | Result: eagle eagle eagle - *,X X X - *
Rules: X - * Z | * X - Z | - Z * X | Z X Z * - | Result: blackberry watermelon blackberry * -,Z X Z * -
Rules: + Z = X - | + Z = X - | = X Z - + | + X - = Z | Result: = penguin lion whale - +,= X Z - +
Rules: = * Z Y | * Z Y = | Z Y * = | = * Z Y Y | Result: = * banana pear blueberry blueberry,= * Z Y Y
Rules: Z + * Z | * + Z | * Z + | Z + * | Result: strawberry + * strawberry,Z + * Z
Rules: * - X Z = | X = Z - * | - X * Z = | - X X * Z = | Result: - strawberry pear strawberry pear * apple =,- X X * Z =
Rules: + Z Y + = | + = Y Z + | + + = Y Z | + = Z Y + | Result: + = blueberry peach blueberry +,+ = Z Y +
Rules: = + + Z Z | Z = + + | + + = Z | Z + + = | Result: = + + whale whale,= + + Z Z
Rules: * X * Z | * * Z X | Z * * X | Z X * * Z | Result: seal cobra buffalo pear * * seal cobra,Z X * * Z
Rules: Y + Z * | + Y Z * | * + Y Z | * + Z Y | Result: * + stork grape,* + Y Z
Rules: * = Y + | + = * Y | = Y Y + * | + Y * = | Result: = shark shark + *,= Y Y + *
Rules: = - = Z Y | Z Y = = - | = Y = - Z | = Z - Y = | Result: = cobra - banana =,= Z - Y =
Rules: = Z + X = | X Z = = + | = X + Z = | + = = X Z | Result: grape penguin = = +,X Z = = +
Rules: * - Y X * | * * X Y - | - * Y X * | * * Y - X | Result: * - cobra stork banana *,* - Y X *
Rules: - + Y Y Z | Y Z + - | + Z - Y | - + Y Z | Result: - + whale cobra whale cobra shark,- + Y Y Z
Rules: X = = = | X = = = | = = X = | X = X = = | Result: banana shark = banana shark = =,X = X = =
Rules: Z - * Y | * Y Z - | - Y Z * | Y - * Z | Result: - stork peach pear *,- Y Z *
Rules: X Z - - = | - = Z - X | = X - - Z X | = X - Z - | Result: = kiwi grape - - stork pear kiwi grape,= X - - Z X
Rules: - X Y * | - * Y X | - X * Y | X Y - * | Result: - peach blueberry *,- X Y *
Rules: Y * + = | * = Y + | Y = * + Y | Y + = * | Result: apple apple = * + apple apple,Y = * + Y
Rules: = - X X Z * | * X = - Z | - * X Z = | X = * Z - | Result: = - horse horse grape *,= - X X Z *
Rules: - Y + + | + Y + - | + Y + Y - | - Y + + | Result: + grape peach + grape peach -,+ Y + Y -
Rules: Z - Y - Y = | - - = Z Y | - - Z = Y | Z = - - Y | Result: shark - whale - whale =,Z - Y - Y =
Rules: X = Z - | = - Z X | Z = X - | - = X Z Z | Result: - = zebra apple rat apple rat,- = X Z Z
Rules: = - Z | Z - = Z | - = Z | - Z = | Result: strawberry kiwi - = strawberry kiwi,Z - = Z
Rules: = X Z * - | = - Z X * | Z X = - * | Z - = X * | Result: = eagle penguin * -,= X Z * -
Rules: + - * Y Z | - Z + * Y | - Y + Z * | + - Y * Z | Result: + - stork cobra * shark rat,+ - Y * Z
Rules: * Y X = - | - X Y = * | Y - X * = | X * Y - = X | Result: blackberry banana * rat lion - = blackberry banana,X * Y - = X
Rules: Y * + X Y | Y X + * | X Y * + | + * Y X | Result: buffalo peach * + penguin buffalo peach,Y * + X Y
Rules: * X - Z = Y | = - Z * X Y | X Y * - = Z | Y * Z X = - | Result: whale banana rat whale * - = watermelon,X Y * - = Z
Rules: - Z = | = Z Z - | = - Z | - = Z | Result: = grape grape -,= Z Z -
Rules: Y X = - = | = X = - Y | X Y = = - Y | X = Y = - | Result: lion buffalo shark strawberry = = - shark strawberry,X Y = = - Y
Rules: Z X - * Y | Z Y X - * | - * X Z Y | - X Y * Z | Result: - lion grape zebra buffalo * stork,- X Y * Z
Rules: + X + - Y | + Y + X - | X + Y - + | Y - + + X | Result: blackberry watermelon - + + grape blackberry,Y - + + X
Rules: Z Y * - Y - | * Z Y - - | Z - * Y - | - Y Z - * | Result: peach eagle apple * - apple -,Z Y * - Y -
Rules: X Z - * - | * X - Z - | - Z * - X | Z - * X - | Result: blueberry - * penguin pear -,Z - * X -
Rules: * Z Y - * | Y Z * * Y - | Y * Z * - | * Z - Y * | Result: apple cobra lion * * apple -,Y Z * * Y -
Rules: X + Z * Y | X Y * Z + | Z * X + Y | * Z X + Y | Result: pear + cobra * lion,X + Z * Y
Rules: Y + + Z * | + Z * Y + | Z + Y + * | + Z Y + * | Result: penguin rat + lion apple + *,Z + Y + *
Rules: X = Z - + | - + = X Z | X + = - Z | Z + X - = Z | Result: strawberry shark + lion penguin - = strawberry shark,Z + X - = Z
Rules: Y - - Z X | - X Y Z - | Z Y - X - | - - X Y Z | Result: horse horse - - buffalo lion stork,Y - - Z X
Rules: X Y * = | = Y X * | * = X Y | = Y X * | Result: horse peach cobra strawberry * =,X Y * =
Rules: * X - Y | Y Y X * - | X * - Y | * - X Y | Result: buffalo shark buffalo shark eagle horse * -,Y Y X * -
Rules: X = - Y - | = Y - X - | - X - Y = | X = Y - X - | Result: shark apple = lion stork - shark apple -,X = Y - X -
Rules: Y - - + | Y - - + | - - Y + Y | + Y - - | Result: - - peach apple + peach apple,- - Y + Y
Rules: - * X + Y | X * Y + - | + * X Y - | * - X Y + | Result: + * eagle banana zebra -,+ * X Y -
Rules: = Y Z + | Z Y + = Z | = Z + Y | Y Z = + | Result: lion shark blueberry + = lion shark,Z Y + = Z
Rules: Y - Z = Z | = Z - Y | = Z Y - | Y Z - = | Result: lion grape - buffalo = buffalo,Y - Z = Z
Rules: - + X Y - X | - X - + Y | Y + - - X | Y X - - + | Result: - + shark blackberry horse eagle - shark blackberry,- + X Y - X
Rules: Y * Z - | Z Y * - | Z Y * - | Z Y * - | Result: apple kiwi apple * -,Z Y * -
Rules: - X - Y + | X - + - Y X | - Y X - + | X - Y + - | Result: peach eagle - + - whale peach eagle,X - + - Y X
Rules: - * Y Z - | - * - Z Y | - Y * - Z | Y Z * - Y - | Result: pear zebra * - pear -,Y Z * - Y -
Rules: = Y + X = | = X + = Y | = Y + X = Y | = X + = Y | Result: = whale + kiwi blackberry = whale,= Y + X = Y
Rules: = Z = + | Z = = + | Z + Z = = | = = Z + | Result: shark + shark = =,Z + Z = =
Rules: X - = Z | = - Z X | X - = Z | X = Z - | Result: = - blueberry grape watermelon,= - Z X
Rules: Y = Z = X + | + = Y = Z X | Y = + Z X = | = Z + X Y = | Result: + = kiwi zebra = watermelon strawberry buffalo pear,+ = Y = Z X
Rules: * Y + | Y * + Y | * Y + | Y * + | Result: banana whale * + banana whale,Y * + Y
Rules: Z - X * | Z X - * | X * Z - | Z * X - | Result: rat - pear *,Z - X *
Rules: - = Y X = | = = Y X - | X Y - = = | - Y Y = X = | Result: - pear pear = blackberry =,- Y Y = X =
Rules: Y - * X Z | * Y X - Z | Y X * Z - | - Z * X Y | Result: * banana lion blueberry - cobra strawberry,* Y X - Z
Rules: - X = + Z | - + Z = X X | - + = X Z | X + = - Z | Result: - + banana = strawberry strawberry,- + Z = X X
Rules: + Z Y X * | X Y * Z + | X + * Y Z | * + X Z Y | Result: + buffalo buffalo shark whale grape *,+ Z Y X *
Rules: + Z = | + Z = Z | = + Z | + = Z | Result: + blueberry seal = blueberry seal,+ Z = Z
Rules: - = Z Y - | = Z - - Y | Z = - - Y | Z = - Y - | Result: - = eagle banana shark -,- = Z Y -
Rules: X Y = + Z + | X + Y + = Z | Y + Z + = X | + = Y X + Z | Result: + = kiwi whale + horse,+ = Y X + Z
Rules: X * * + Y | X * Y + * | * Y X + * | * + X * Y X | Result: * + cobra penguin * grape cobra penguin,* + X * Y X
Rules: Z = * + X | + Z * = X | + Z = * X | + X Z * = | Result: + pear cobra rat seal * =,+ X Z * =
Rules: - Z Y X + * | X + Z Y * - | - Y + Z * X | Y - + * X Z | Result: stork - + * cobra kiwi kiwi,Y - + * X Z
Rules: Z Y = + X - | Z + Y - X = | Y Z = X + - | - Z + X = Y | Result: - horse + pear shark = buffalo,- Z + X = Y
Rules: - X Z - | - Z X - X | - Z - X | Z - - X | Result: - penguin blueberry blueberry - blueberry blueberry,- Z X - X
Rules: X * - + | - X * + X | * + X - | - X * + | Result: - penguin seal * + penguin seal,- X * + X
Rules: Z + X * + Y | Z Y * X + + | Y * X + Z + | Z Y * X + + | Result: kiwi eagle * rat grape + +,Z Y * X + +
Rules: - - Z Y | Z - - Y | Y Z - - | - Z - Y | Result: grape cobra - -,Y Z - -
Rules: Z - - X | Z - Z X - | - - X Z | - X - Z | Result: grape - grape kiwi -,Z - Z X -
Rules: Y - - X | X - Y - | Y X - - | - - Y X | Result: watermelon - penguin shark -,X - Y -
Rules: * = Y X * | * Y X * = | * X Y * = | = X Y * * | Result: * peach whale blueberry * =,* Y X * =
Rules: - X = Y | - Y = X | = Y - X | Y - = X | Result: = blackberry blackberry - penguin cobra,= Y - X
Rules: + Z * Y | Z + * Y | + * Z Y | * Y + Z | Result: + horse strawberry * zebra,+ Z * Y
Rules: - + Z + X X | - X + Z + | - X + + Z | X + - Z + | Result: - + lion whale + horse horse,- + Z + X X
Rules: = = Y Z X * | * X Z = Y = | X = = Z * Y | Y * = Z X = | Result: = = blueberry horse horse seal *,= = Y Z X *
Rules: X - - Z * | Z X * - - | X Z * - - | - X Z * - | Result: banana pear cobra * - -,Z X * - -
Rules: Z - Y * | Z - Y * | Y * - Z Y | Y - Z * | Result: whale rat * - cobra whale rat,Y * - Z Y
Rules: Z = + Z - Y | - Y + Z = | Y = Z - + | - + Y = Z | Result: banana seal = + banana seal - rat grape,Z = + Z - Y
Rules: X - Y * | X Y * - | - Y Y X * | Y * - X | Result: - penguin pear penguin pear rat *,- Y Y X *
Rules: Z Z = + - | Z - + = | = - + Z | + - = Z | Result: lion blueberry lion blueberry = + -,Z Z = + -
Rules: = Z + X Y + | X + Y + = Z | = + X Y + Z | Y = + X + Z | Result: peach eagle + stork shark + = peach cobra,X + Y + = Z
Rules: Z X - + | Z - + X | X Z Z + - | - + X Z | Result: watermelon watermelon watermelon + -,X Z Z + -
Rules: X Z - = * | X - Z = * | X * Z - Z = | Z = - X * | Result: apple * whale - whale =,X * Z - Z =
Rules: Y Z - - = Y | - = Z Y - | - - = Y Z | Z - Y - = | Result: shark shark - - = shark,Y Z - - = Y
Rules: Z * * Y = | Y Z * * = | Y Z = Z * * | * Z = * Y | Result: whale lion horse = horse * *,Y Z = Z * *
Rules: Z Y * * + | + Z Y * * | Y * Z + * | Z + Y * * | Result: cobra * buffalo + *,Y * Z + *
Rules: = Z + = X | = + X Z = | X Z = + = | X = = Z + | Result: kiwi cobra = = horse strawberry +,X = = Z +
Rules: Y * Z + - | Z * + - Y | Z + - * Y | Y + Z - * | Result: apple kiwi * seal + -,Y * Z + -
Rules: * Z Y * = | * = * Y Z | Z * Y * = | Y * = * Z Z | Result: horse watermelon * = * apple shark apple shark,Y * = * Z Z
Rules: * Y = Z | Z = * Y | Y = * Z | = Z Y * | Result: = kiwi watermelon eagle *,= Z Y *
Rules: X = * Y | X Y = * | X * Y = X | X Y = * | Result: whale whale * grape = whale whale,X * Y = X
Rules: = - * Z | Z = - * | - Z Z * = Z | = Z * - | Result: - zebra zebra * = zebra,- Z Z * = Z
Rules: - * Y Z | - Y Z * | Y Y Z * - | Z * - Y | Result: peach peach grape peach * -,Y Y Z * -
Rules: = + - Z | = + - Z Z Z | Z = - + | + - = Z | Result: = + - penguin penguin penguin,= + - Z Z Z
Rules: Z X - = * | Z X * - = | X = - * Z X | X Z = - * | Result: penguin whale = - * watermelon penguin whale,X = - * Z X
Rules: + Y - X = | + = X - Y | + X - Y = | Y - + X = | Result: blueberry - + strawberry blackberry =,Y - + X =
Rules: * Z - - | - * Z - | Z - * - | - Z - Z * | Result: - lion penguin - lion penguin *,- Z - Z *
Rules: - * Y X = Z | - = Y X * Z | Z = - * Y X | * - Y X = Z | Result: - * lion seal = zebra,- * Y X = Z
Rules: Y X * + | + Y X * | * Y X + | X Y + * | Result: buffalo cobra penguin + *,X Y + *
Rules: + Z = - Y | Y Y - + Z = | Z + = - Y | = - Y + Z | Result: strawberry strawberry - + kiwi banana =,Y Y - + Z =
Rules: = + Z - | Z + = Z - | = Z - + | Z + = - | Result: penguin + = penguin -,Z + = Z -
Rules: * + Z Y X = | * X = Y + Z | + * Z Y = X | X * = + Z Y | Result: + * seal rat buffalo whale = watermelon,+ * Z Y = X
Rules: Y = + * X Z | * Y Z X + = | = Z X Y * + | Z = X * Y + | Result: strawberry shark = grape * shark +,Z = X * Y +
Rules: X * - Y | - * Y X | * Y X - | * X Y - | Result: - * blackberry rat,- * Y X
Rules: X = + | X + = | = X X + | X + = | Result: = buffalo buffalo +,= X X +
Rules: Y + * | + * Y | * Y Y + | Y * + | Result: * whale peach whale peach +,* Y Y +
Rules: = = X Y | = = Y X | = = X Y | X = Y = | Result: kiwi = grape =,X = Y =
Rules: X - Y * | - Y X * | - Y X * | Y - * X | Result: grape - lion *,X - Y *
Rules: = Y Y - X | X - Y = | = X Y - | - Y = X | Result: = blueberry blueberry - kiwi grape,= Y Y - X
Rules: + + X * | X X + + * | X + * + | * X + + | Result: strawberry strawberry + + *,X X + + *
Rules: - Y X * * | Y * - * X | * * - Y X | * - X * X Y | Result: * - kiwi * kiwi grape peach,* - X * X Y
Rules: - X - Y | X - Y - Y | Y X - - | - Y X - | Result: strawberry rat - eagle - eagle,X - Y - Y
Rules: Y Z = - + | Y - Z + = | + Y - = Z | + - Z Y = | Result: + blueberry whale - = horse,+ Y - = Z
Rules: * Z + Y = | * = Y Z + | Z + Y * = | = * Y + Z | Result: shark buffalo + watermelon cobra * =,Z + Y * =
Rules: Y = = X - | Y X = = - | - X = = Y | Y = X - = | Result: - rat = = strawberry,- X = = Y
Rules: + + Z Y + Y | + Y + + Z | + Y + Z + | + Z + + Y | Result: + + whale stork stork + stork stork,+ + Z Y + Y
Rules: X Y - = X | X - Y = | Y = X - | = X Y - | Result: blackberry apple seal - = blackberry,X Y - = X
Rules: Y * = X + | * + = X Y | + * Y X = Y | = * Y X + | Result: + * rat kiwi rat = rat,+ * Y X = Y
Rules: + - X = Y | = X - + Y | + Y = - X | - X Y + = Y | Result: - penguin penguin + = penguin,- X Y + = Y
Rules: Y Z + - | Y - Z + | Y Z + - | Z + - Y | Result: blueberry grape + - kiwi,Z + - Y
Rules: + * X Y | * + Y X | X Y * + | X Y * + | Result: rat banana buffalo * +,X Y * +
Rules: - X * + Z | Z - X * + | X Z * + - | + X Z - * X | Result: + cobra buffalo banana - * cobra buffalo,+ X Z - * X
Rules: X * Z = | X Z = * | X Z * = | X * = Z | Result: blueberry buffalo * = eagle,X * = Z
Rules: Z - + Z Y | + - Y Z | Z - Y + | Y - + Z | Result: buffalo - + buffalo penguin apple,Z - + Z Y
Rules: Y = = = X X | = Y = X = | = Y = X = | X = = Y = | Result: blueberry peach = = = strawberry strawberry,Y = = = X X
Rules: Y - + + Z X | + Z + Y X - | Z + + Y X - | Z Y - + X + | Result: + buffalo blueberry + shark blackberry peach -,+ Z + Y X -
Rules: Z + Y + | Y + + Z | Z + + Y | Y Y Z + + | Result: shark horse shark horse buffalo + +,Y Y Z + +
Rules: - = = X Y | = - = Y X | - = = X Y | Y = = - X | Result: - = = grape horse rat,- = = X Y
Rules: - * Y = Z | = Y - * Z | Z Y = * - | - Y * = Z | Result: - * blueberry = lion grape,- * Y = Z
Rules: X X - = Z | - = X Z | - X = Z | = - Z X | Result: eagle banana eagle banana - = strawberry,X X - = Z
Rules: X = - Z | Z - = X | - Z X = | Z - = X | Result: - whale blueberry stork =,- Z X =
Rules: Y - Z = | - Z = Y | Y - Z = | - = Z Y | Result: - horse kiwi = grape banana,- Z = Y
Rules: - X - Z | - Z X - | Z X - - | Z X - X - | Result: pear banana kiwi - banana kiwi -,Z X - X -
