question,target
"Nếu chó tròn thì chó buồn.
Nếu một con chó nhàm chán thì con chó đó nhanh.
Nếu con chó nhỏ thì con chó đó khỏe.
Nếu con chó sạch và đẹp thì con chó đó có màu đỏ.
Nếu chó chậm thì chó tím.
Sự thật:
Con chó nhàm chán và chậm chạp.
Những điều sau đây có thể được xác định về con chó:",Con chó nhanh và tím.
"Nếu Frank xanh hoặc nhanh thì Frank mạnh.
Nếu Frank lớn thì Frank đã già.
Nếu Frank đẹp hay trẻ thì Frank nhỏ con.
Nếu Frank tròn trịa thì Frank thông minh.
Nếu Frank nhàm chán thì Frank chậm chạp.
Sự thật:
Frank tròn trịa và đáng sợ.
Những điều sau đây có thể được xác định về Frank:",Frank rất thông minh.
"Nếu con gấu đẹp và mềm mại thì con gấu đó thông minh.
Nếu con gấu có màu tím thì con gấu đó yếu.
Nếu con gấu khỏe thì con gấu đó nóng.
Nếu con gấu có màu đỏ hoặc nhàm chán thì con gấu đó chậm chạp.
Nếu một con gấu đáng sợ thì con gấu đó hạnh phúc.
Sự thật:
Con gấu mạnh mẽ và có màu xanh.
Những điều sau đây có thể được xác định về con gấu:",Con gấu nóng quá.
"Nếu hươu cao cổ chậm chạp và sạch sẽ thì hươu cao cổ thật đáng sợ.
Nếu một con hươu cao cổ nhàm chán thì con hươu cao cổ đó có màu xanh.
Nếu hươu cao cổ nóng hoặc nhanh thì hươu cao cổ có màu tím.
Nếu hươu cao cổ lớn thì hươu cao cổ xấu.
Nếu con hươu cao cổ có màu xanh và đẹp thì đó là con hươu cao cổ tốt.
Sự thật:
Con hươu cao cổ đẹp và nhàm chán.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ có màu xanh.
"Nếu con thỏ già và thông minh thì con thỏ đó yếu đuối.
Nếu con thỏ có màu xanh thì con thỏ đó lạnh.
Nếu con thỏ xấu thì con thỏ đó chậm.
Nếu con thỏ nóng thì con thỏ có màu tím.
Nếu con thỏ có màu đỏ thì con thỏ đó sạch sẽ.
Sự thật:
Con thỏ rất đẹp và có màu đỏ.
Những điều sau đây có thể được xác định về con thỏ:",Con thỏ sạch sẽ.
"Nếu Erin mạnh mẽ hay thông minh thì Erin xinh đẹp.
Nếu Erin đáng sợ và đỏ mặt thì Erin lạnh lùng.
Nếu Erin nhàm chán và buồn bã thì Erin còn trẻ.
Nếu Erin có màu tím và xanh lá cây thì Erin nóng.
Nếu Erin to hoặc mềm thì Erin đã già.
Sự thật:
Erin thật đáng sợ và thông minh.
Những điều sau đây có thể được xác định về Erin:",Erin xinh đẹp.
"Chó yếu tức là chó nóng.
Nếu con chó có màu đỏ hoặc đáng sợ thì con chó đó còn nhỏ.
Nếu chó tốt hoặc tròn trịa thì chó có màu tím.
Nếu con chó thông minh hay chậm chạp thì con chó đó hạnh phúc.
Nếu chó già và to thì chó nhanh.
Sự thật:
Con chó buồn và thông minh.
Những điều sau đây có thể được xác định về con chó:",Con chó hạnh phúc.
"Nếu Alice nhỏ hoặc yếu thì Alice có hình tròn.
Nếu Alice nhanh thì Alice nhàm chán.
Nếu Alice to lớn và chậm chạp thì Alice còn trẻ.
Nếu Alice màu đỏ thì Alice đang buồn.
Nếu Alice mạnh mẽ và mềm mại thì Alice có màu tím.
Sự thật:
Alice có màu đỏ và xinh đẹp.
Những điều sau đây có thể được xác định về Alice:",Alice đang buồn.
"Nếu Alice xấu hoặc đỏ thì Alice nhỏ.
Nếu Alice xanh xao và nhàm chán thì Alice đã già.
Nếu Alice nóng bỏng thì Alice mạnh mẽ.
Nếu Alice có màu tím hoặc sạch sẽ thì Alice xinh đẹp.
Nếu Alice hạnh phúc hay to lớn thì Alice yếu đuối.
Sự thật:
Alice xấu và xinh đẹp.
Những điều sau đây có thể được xác định về Alice:",Alice nhỏ bé.
"Nếu gấu trúc lạnh lùng thì gấu trúc đó thông minh.
Nếu một con gấu trúc đẹp và có màu xanh thì đó là con gấu trúc mạnh mẽ.
Nếu con gấu trúc mềm thì con gấu trúc đó có màu xanh.
Nếu một con gấu trúc buồn bã hoặc đáng sợ thì đó là con gấu trúc lớn.
Nếu gấu trúc nhanh thì gấu trúc có màu tím.
Sự thật:
Gấu trúc mạnh mẽ và lạnh lùng.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc rất thông minh.
"Nếu con bò nhỏ thì con bò đó đẹp.
Nếu con bò già và lạnh có nghĩa là con bò yếu.
Nếu con bò thông minh hoặc màu xanh lá cây thì con bò đó có màu đỏ.
Nếu con bò tốt và có màu xanh thì con bò đó nhanh.
Nếu con bò đáng sợ thì con bò có hình tròn.
Sự thật:
Con bò to và lạnh.
Những điều sau đây có thể được xác định về con bò:",Không có gì.
"Nếu hoa hướng dương nhàm chán thì hoa hướng dương sẽ hạnh phúc.
Nếu hoa hướng dương còn non thì hoa hướng dương có màu xanh.
Nếu hoa hướng dương nhỏ và lớn thì đó là hoa hướng dương thông minh.
Nếu hoa hướng dương tròn thì hoa hướng dương buồn.
Nếu hoa hướng dương nhanh hoặc xanh thì hoa hướng dương đã già.
Sự thật:
Hoa hướng dương mạnh mẽ và nhanh chóng.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương đã già.
"Nếu Dan có màu đỏ và sạch thì Dan xấu.
Nếu Dan chậm thì Dan mạnh.
Nếu Dan có màu xanh và lạnh thì Dan có màu tím.
Nếu Dan nhàm chán thì Dan yếu.
Nếu Dan hạnh phúc hay xinh đẹp thì Dan đã già.
Sự thật:
Dan chậm và nhỏ.
Những điều sau đây có thể được xác định về Dan:",Đan mạnh mẽ.
"Nếu một bông hồng sạch thì đó là bông hồng tốt.
Nếu một bông hồng thông minh hoặc có màu xanh lam thì đó là bông hồng xấu.
Nếu một bông hồng chậm thì đó là một bông hồng nhanh.
Nếu một bông hồng già và khỏe mạnh thì bông hồng đó buồn.
Nếu hoa hồng còn non và to thì hoa hồng có màu tím.
Sự thật:
Hoa hồng có màu xanh và thông minh.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng xấu quá.
"Nếu con voi nóng thì con voi sạch.
Nếu con voi vui vẻ hay lạnh lùng thì con voi mềm yếu.
Nếu con voi đáng sợ hoặc nhanh nhẹn thì con voi đó thông minh.
Con voi yếu hay mạnh thì con voi lớn.
Nếu con voi đẹp và trẻ thì con voi đó có màu xanh.
Sự thật:
Con voi nóng và nhỏ.
Có thể xác định những điều sau đây về con voi:",Con voi sạch sẽ.
"Nếu hoa hướng dương buồn bã hay đáng sợ thì đó là hoa hướng dương nhàm chán.
Nếu hoa hướng dương già hoặc già thì hoa hướng dương đẹp.
Nếu hoa hướng dương thông minh thì hoa hướng dương mạnh mẽ.
Nếu hoa hướng dương to và yếu thì hoa hướng dương lạnh.
Nếu hoa hướng dương có màu xanh hoặc còn non thì hoa hướng dương đang nóng.
Sự thật:
Hoa hướng dương vừa nóng vừa buồn.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương thật nhàm chán.
"Nếu Erin tốt và buồn thì Erin đỏ.
Nếu Erin có màu tím hoặc nhỏ thì Erin vui.
Nếu Erin to và nhanh thì Erin tròn.
Nếu Erin xanh và lạnh lùng thì Erin thật đáng sợ.
Nếu Erin đẹp mà xấu thì Erin nhàm chán.
Sự thật:
Erin chậm chạp và nhàm chán.
Những điều sau đây có thể được xác định về Erin:",Không có gì.
"Nếu cây thông minh thì cây có màu đỏ.
Nếu cây sạch hoặc nhỏ thì cây còn non.
Nếu cây mềm hoặc chậm là cây nhàm chán.
Nếu cây khỏe hoặc có màu xanh thì cây đó đẹp.
Nếu cây xanh thì cây nóng.
Sự thật:
Cây chậm và già.
Có thể xác định những điều sau đây về cây:",Cây chán quá.
"Nếu Đan mềm mại và có màu tím thì Đan mạnh mẽ.
Nếu Dan lớn thì Dan có màu xanh.
Nếu Dan còn trẻ hoặc đáng sợ thì Dan xấu.
Nếu Dan màu đỏ thì Dan yếu.
Nếu Dan nhanh thì Dan thông minh.
Sự thật:
Dan nhanh và xanh.
Những điều sau đây có thể được xác định về Dan:",Đan thật thông minh.
"Nếu con gấu xấu thì con gấu đó sạch.
Nếu con gấu nhỏ hoặc buồn thì con gấu đó lớn.
Nếu con gấu có màu xanh lam hoặc vui vẻ thì con gấu đó lạnh lùng.
Nếu con gấu nóng thì con gấu có màu đỏ.
Nếu con gấu đáng sợ hoặc nhanh nhẹn thì con gấu đó có màu xanh lá cây.
Sự thật:
Con gấu tròn trịa và thông minh.
Những điều sau đây có thể được xác định về con gấu:",Không có gì.
"Nếu Frank chậm chạp và buồn bã thì Frank là người sạch sẽ.
Nếu Frank tím tái hoặc vui vẻ thì Frank đã già.
Nếu Frank yếu thì Frank nhanh.
Nếu Frank có màu xanh lam thì Frank xấu.
Nếu Frank lớn và nhỏ thì Frank tròn.
Sự thật:
Frank thật đáng sợ và tím tái.
Những điều sau đây có thể được xác định về Frank:",Frank đã già rồi.
"Nếu hà mã có màu đỏ thì hà mã đang buồn.
Nếu hà mã nhanh thì hà mã chậm.
Nếu hà mã có màu xanh hoặc lạnh thì hà mã có hình tròn.
Nếu hà mã nhỏ và khỏe thì hà mã tốt.
Nếu hà mã còn nhỏ thì hà mã thật đáng sợ.
Sự thật:
Hà mã xanh và yếu.
Những điều sau đây có thể được xác định về hà mã:",Con hà mã có hình tròn.
"Nếu Carol mạnh mẽ và sạch sẽ thì Carol to lớn.
Nếu Carol hạnh phúc thì Carol thông minh.
Nếu Carol lạnh lùng và xấu tính thì Carol xinh đẹp.
Nếu Carol yếu đuối hoặc trẻ trung thì Carol nhàm chán.
Nếu Carol mềm yếu thì Carol buồn.
Sự thật:
Carol xấu và yếu đuối.
Những điều sau đây có thể được xác định về Carol:",Carol thật nhàm chán.
"Nếu bồ công anh nóng hoặc dễ sợ thì bồ công anh có hình tròn.
Nếu bồ công anh mạnh mẽ thì bồ công anh thông minh.
Nếu bồ công anh yếu hoặc to thì bồ công anh có màu xanh.
Nếu bồ công anh buồn chán và có màu xanh thì bồ công anh hạnh phúc.
Nếu bồ công anh sạch hoặc nhỏ thì bồ công anh buồn.
Sự thật:
Bồ công anh tốt và đáng sợ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có hình tròn.
"Nếu Dan vui thì Dan lạnh lùng.
Nếu Dan có màu đỏ hoặc đẹp thì Dan yếu.
Nếu Dan chậm hay mạnh thì Dan tốt.
Nếu Dan nhỏ thì Dan tròn.
Nếu Dan trong sạch thì Dan đáng sợ.
Sự thật:
Dan đỏ và thông minh.
Những điều sau đây có thể được xác định về Dan:",Đan yếu đuối.
"Cây yếu thì cây tốt.
Cây buồn hay nóng là cây lớn.
Nếu cây xấu và có màu tím là cây già.
Nếu cây thông minh hoặc có màu đỏ thì cây đó vui.
Cây đẹp hay nhỏ thì cây còn non.
Sự thật:
Cây nhanh và nóng.
Có thể xác định những điều sau đây về cây:",Cây to lắm.
"Nếu con bò nóng và nhỏ thì con bò đó xấu.
Nếu con bò sạch thì con bò đó có màu đỏ.
Nếu con bò mềm và yếu thì con bò đó bị lạnh.
Nếu con bò tròn thì con bò đó đẹp.
Bò tốt thì bò xanh.
Sự thật:
Con bò chậm và tốt.
Những điều sau đây có thể được xác định về con bò:",Con bò có màu xanh lá cây.
"Nếu cây nóng thì cây có màu xanh.
Nếu cây xấu và nhỏ thì cây có màu tím.
Nếu cây còn non hoặc đáng sợ thì cây đó vui.
Nếu cây lớn thì cây có màu đỏ.
Cây mềm thì cây tốt.
Sự thật:
Cây yếu và mềm.
Có thể xác định những điều sau đây về cây:",Cây tốt đấy.
"Nếu hươu cao cổ còn trẻ và đáng sợ thì hươu cao cổ lạnh lùng.
Nếu hươu cao cổ to lớn và vui vẻ thì hươu cao cổ có hình tròn.
Nếu hươu cao cổ có màu xanh thì hươu cao cổ mềm.
Nếu hươu cao cổ xấu và nhanh nhẹn thì hươu cao cổ có màu xanh.
Nếu hươu cao cổ thông minh thì hươu cao cổ có màu tím.
Sự thật:
Con hươu cao cổ thật đáng sợ và thông minh.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ có màu tím.
"Nếu bồ công anh chậm chạp thì bồ công anh có màu xanh.
Nếu bồ công anh tròn thì bồ công anh mạnh mẽ.
Nếu bồ công anh hạnh phúc thì bồ công anh đẹp.
Nếu bồ công anh nhàm chán thì bồ công anh sạch sẽ.
Nếu bồ công anh có màu đỏ và thông thì bồ công anh thuộc loại lạnh.
Sự thật:
Bồ công anh to và tròn.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật mạnh mẽ.
"Nếu hà mã mềm và có màu xanh lục thì hà mã yếu.
Nếu một con hà mã đáng sợ và nhàm chán thì hà mã đó thông minh.
Nếu một con hà mã nhỏ bé và buồn bã thì hà mã đó hạnh phúc.
Nếu hà mã có hình tròn thì hà mã có màu xanh.
Nếu hà mã đẹp thì hà mã nhanh.
Sự thật:
Con hà mã buồn bã và nhỏ bé.
Những điều sau đây có thể được xác định về hà mã:",Hà mã đang hạnh phúc.
"Nếu hoa hướng dương màu đỏ thì hoa hướng dương hạnh phúc.
Nếu hoa hướng dương còn non hoặc mềm mại thì đó là hoa hướng dương mạnh mẽ.
Nếu hoa hướng dương nhỏ và tròn thì hoa hướng dương xấu.
Nếu hoa hướng dương nhàm chán hoặc chậm chạp thì hoa hướng dương đã già.
Nếu hoa hướng dương có màu xanh lục hoặc xanh lam thì hoa hướng dương yếu.
Sự thật:
Hướng dương nhanh nhẹn và trẻ trung.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương thật mạnh mẽ.
"Nếu Erin đáng sợ và có màu xanh lam thì Erin có màu xanh lá cây.
Nếu Erin chậm thì Erin yếu.
Nếu Erin giỏi hay mạnh thì Erin còn trẻ.
Nếu Erin nóng bỏng thì Erin thông minh.
Nếu Erin mềm và xấu thì Erin có hình tròn.
Sự thật:
Erin buồn và nhỏ bé.
Những điều sau đây có thể được xác định về Erin:",Không có gì.
"Nếu Erin trong sạch và yếu đuối thì Erin vui.
Nếu Erin trẻ hay khỏe thì Erin già.
Nếu Erin nóng bỏng hay thông minh thì Erin buồn.
Nếu Erin chậm và tệ thì Erin lớn.
Nếu Erin lạnh thì Erin tròn.
Sự thật:
Erin nóng bỏng và sạch sẽ.
Những điều sau đây có thể được xác định về Erin:",Erin đang buồn.
"Nếu Bob xấu thì Bob xanh.
Nếu Bob vui thì Bob lạnh lùng.
Nếu Bob nhỏ thì Bob có màu đỏ.
Nếu Bob mềm mại thì Bob còn trẻ.
Nếu Bob thông minh thì Bob buồn.
Sự thật:
Bob nóng bỏng và tím ngắt.
Những điều sau đây có thể được xác định về Bob:",Không có gì.
"Nếu bồ công anh vui vẻ hay lạnh lùng thì đó là bồ công anh xấu.
Nếu bồ công anh to và buồn thì đó là bồ công anh tốt.
Nếu bồ công anh có màu xanh thì bồ công anh có màu tím.
Nếu bồ công anh nóng thì bồ công anh có màu đỏ.
Nếu bồ công anh sạch sẽ và đáng sợ thì đó là bồ công anh thông minh.
Sự thật:
Bồ công anh xanh và xấu.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh có màu tím.
