source,target
Quy tắc: + Z X = | + Z X = Z | + = X Z | = + X Z | Kết quả: + hải cẩu = sư tử,+ Z X = Z
Quy tắc: - = Z | = Z - Z | - = Z | - Z = | Kết quả: = quả lê - quả lê,= Z - Z
Quy tắc: + Y + | + Y + Y Y | Y + + | + Y + | Kết quả: + đại bàng chuối + đại bàng chuối đại bàng chuối,+ Y + Y Y
Quy tắc: X = Y = | X = = Y | Y = = X | Y = X = | Kết quả: cá voi = sư tử dâu =,X = Y =
Quy tắc: Y = = + | Y = Y = + | + Y = = | = + = Y | Kết quả: chim cánh cụt = chim cánh cụt = +,Y = Y = +
Quy tắc: X = Z + Y = | Y + = Z = X | X Z Y + = = | + X = = YZ | Kết quả: chuối táo = nho nho + cá voi =,X = Z + Y =
Quy tắc: Y Z * + Z | Z Y * + | Z + Y * | Z + * Y | Kết quả: chuột dưa hấu ngựa * + ngựa,YZ * + Z
Quy tắc: * - YZ - | - Z Y * - | - *Z - Y | Z - * Y - | Kết quả: * - dâu đen đại bàng -,* - YZ -
Quy tắc: X Z + + | X X Z + + | + Z X + | X Z ++ | Kết quả: ngựa ngựa kiwi trâu + +,X X Z + +
Quy tắc: Z + * - | + - * Z | * + - Z | - +Z*Z | Kết quả: - + rắn hổ mang * rắn hổ mang,- +Z*Z
Quy tắc: Y X * * | Y X * * | X Y * * | * * Y X | Kết quả: dưa hấu hải cẩu việt quất * *,Y X * *
Quy tắc: * * Z Y | Z * Y * | Z * * Y | Z Y * * | Kết quả: * * lê lê chuột blackberry,* * Z Y
Quy tắc: - Y = | = - Y | Y Y Y = - | = - Y | Kết quả: táo trâu táo trâu táo trâu = -,Y Y Y = -
Quy tắc: * = Z Y | * Z Y = | Y * = Z Y | Z * Y = | Kết quả: trâu * = trâu chim cánh cụt dâu,Y * = Z Y
Quy tắc: = Y * Z Y = | Z * Y = = | = Y * = Z | = Z = Y * | Kết quả: = rắn hổ mang * rắn hổ mang dâu tây =,= Y * Z Y =
Quy tắc: Y - Z + | - YZ+ | - Y + Z | - + Z Z Y | Kết quả: - + dưa hấu dâu đen,- + Z Z Y
Quy tắc: + + X Y | Y X ++ | X + X + Y | + + X Y | Kết quả: chuột + chuột + chuột,X + X + Y
Quy tắc: Z + = X X + | = + Z X + | = + Z + X | X Z + = + | Kết quả: chim cánh cụt dâu + = chuối chuối +,Z + = X X +
Quy tắc: X Y + = | Y X + = | + Y X = | Y X = + | Kết quả: lê dâu trâu cò + =,Y X + =
Quy tắc: Z = = | = Z = | Z = = | = Z = Z | Kết quả: = dâu ngựa vằn = dâu ngựa vằn,= Z = Z
Quy tắc: + * Y X = | = X * Y + | Y X + = * | = Y + X * | Kết quả: + * việt quất đen =,+ * Y X =
Quy tắc: Z Y X = * | Z = * Y X | Y = X * Z | = Z * X Y | Kết quả: lê cò = * rắn hổ mang chúa lê kiwi,Z = * Y X
Quy tắc: = Y * * Z | = * Y * Z | = * * YZ | * = Z * Y Z | Kết quả: * = chim cánh cụt * chim cánh cụt nho việt quất,* = Z * Y Z
Quy tắc: X Y + + | X + Y + | + X + Y | + X Y + | Kết quả: + nho đào +,+ X Y +
Quy tắc: + Y * - Y | - + Y * | - * + Y | - Y * + | Kết quả: + dưa hấu * - dưa hấu,+ Y* - Y
Quy tắc: Y - + Y Z + | Y + - + Z | + Y + - Z | - + Z Y + | Kết quả: rắn hổ mang cò - + rắn hổ mang cò lê trâu +,Y - + Y Z +
Quy tắc: * Y - Z | * Z Y - | Y* - Z | Y* - Z | Kết quả: trâu* - blackberry,Y* - Z
Quy tắc: - = X Y | X - = Y | - Y X = | = Y X - | Kết quả: - = dâu dâu đen dâu trâu,- = XY
Quy tắc: + Y X = | X = + Y | = Y X + | Y X = + X | Kết quả: đại bàng ngựa cò ngựa = + ngựa cò,Y X = + X
Quy tắc: * X * Z Y | * Y Z X * | * * Y Z X | X * Y Z * | Kết quả: * cá voi đào * sư tử ngựa vằn,* X * Z Y
Quy tắc: = X + Z - | X = - + Z | - + = X Z | - Z + X = | Kết quả: blackberry = - + đại bàng,X = - + Z
Quy tắc: X Z + + - | - + Z + X | X + - Z + | Z - + Z + X | Kết quả: chim cánh cụt - + chim cánh cụt + ngựa vằn,Z - + Z + X
Quy tắc: = X Y * Z | X * = Z Y | Y = X Z * | Z = X Y * | Kết quả: hải cẩu đào = chim cánh cụt việt quất lê *,Y = X Z *
Quy tắc: = + = X Y | = X + Y = | + Y X = = | X = + = Y | Kết quả: = hải cẩu + lê sư tử =,= X + Y =
Quy tắc: - Z Y * | Z - * Y | Y - * Z | - Z*Y | Kết quả: - lê lê * sư tử dâu,-Z*Y
Quy tắc: + + Z Y | + + Y Z | + Y Z Y + | + Y Z + | Kết quả: + chuối lê dâu chuối lê +,+ Y Z Y +
Quy tắc: = X Z = | X = Z = | = Z X = | = = X Z | Kết quả: = dưa hấu cò dâu việt quất =,= Z X =
Quy tắc: * - * Y Z Y | * - Y Z * | * Z Y - * | Z * Y * - | Kết quả: * - * táo nho đào trâu táo nho,* - * Y Z Y
Quy tắc: - X Z - | Z - X - | - X - Z | Z - X - | Kết quả: dưa hấu - rắn hổ mang dâu -,Z - X -
Quy tắc: + * X * Y | X * + Y * | * Y * X + | Y * * X + | Kết quả: chuối * + chuối táo *,X * + Y *
Quy tắc: * = Z Y X | Y * Z X = | YZ * X = | = Y * Z X | Kết quả: = chuối nho * lê dâu đen đại bàng,= Y * Z X
Quy tắc: + = Y - | - Y + = | - Y = Y Y + | Y + = - | Kết quả: - dưa hấu việt quất = dưa hấu việt quất dưa hấu việt quất +,- Y = Y Y +
Quy tắc: Z = X = | = = X Z | X Z = = | = Z X = | Kết quả: = = sư tử cò cá voi,= = X Z
Quy tắc: * X Y + | * + Y X | + YX* | Y * + X | Kết quả: chuối kiwi * + đại bàng,Y * + X
Quy tắc: + Z Y = X | = Y + X Z | = X Y Z + | + Y = Z X | Kết quả: = lê chuột đại bàng chuột kiwi lê +,= X Y Z +
Quy tắc: = Y = X - | X = = Y - Y | = = - YX | X = Y - = | Kết quả: kiwi ngựa vằn = = việt quất - việt quất,X = = Y - Y
Quy tắc: = X Z - | X - = Z | = X - X Z | X = Z - | Kết quả: = cá voi - chuối táo cá voi,= X - X Z
Quy tắc: * - Y - X | * Y - - X | Y X - - * | Y X - * - | Kết quả: cá voi việt quất - - *,Y X - - *
Quy tắc: * X Y + | X * Y + | + * YX | + Y X Y * | Kết quả: + chuột ngựa vằn chuột *,+ Y X Y *
Quy tắc: Y - - X * | Y - X - * Y | - Y - X * | * - X Y - | Kết quả: chuột chuối - cá voi - * chuột chuối,Y - X - * Y
Quy tắc: Z Y * - | Y - * Z Y | Z* - Y | - Z*Y | Kết quả: cò - * dưa hấu dâu cò,Y - * Z Y
Quy tắc: X = = * Y Z | Z = = X * Y | * X = Z = Y | Z = X = * Y | Kết quả: * trâu đào = cá voi đen = chim cánh cụt việt quất,* X = Z = Y
Quy tắc: Y + X * | X Y + X * | Y X * + | * Y + X | Kết quả: hải cẩu chim cánh cụt + hải cẩu chim cánh cụt *,X Y + X *
Quy tắc: - X * Z = | - X = Z Z * | * Z X = - | Z - * = X | Kết quả: - chuột táo = đào kiwi đào kiwi *,- X = Z Z *
Quy tắc: - - Y | - Y Y Y - | Y - - | - - Y | Kết quả: - lê táo lê táo lê táo -,- Y Y Y -
Quy tắc: X - + Z - | - Z + - X | - Z + - X | - Z + X - | Kết quả: - cò cá mập + hải cẩu đại bàng -,- Z + X -
Quy tắc: - X Z Y + | Y X Z - + | Z Y X + - | X - Y + Z | Kết quả: blackberry - táo ngựa + việt quất rắn hổ mang,X - Y + Z
Quy tắc: + X + Z | + X + Z | + X Z + | Z ++ X Z | Kết quả: kiwi + + kiwi nho,Z + + X Z
Quy tắc: = + X Y | = Y + X | Y + = X | X = + Y | Kết quả: = + sư tử trâu lê,= + X Y
Quy tắc: + X = Z - | X - = + Z | + X Z - = | + X Z - = | Kết quả: + chuột trâu ngựa vằn - =,+ X Z - =
Quy tắc: Z * + X | Z X + * Z | Z X + * | Z X * + | Kết quả: trâu dâu + * dâu,Z X + * Z
Quy tắc: + X Z = | + = Z X | X + Z Z = | X = + Z | Kết quả: cá voi việt quất + lê lê =,X + Z Z =
Quy tắc: X Y - + | - YX+ | - YX+ | + X - Y | Kết quả: - rắn hổ mang ngựa +,- Y X +
Quy tắc: X Y X = = | = Y = X | = X Y = | X = = Y | Kết quả: cá mập chuột ngựa vằn chuột vằn = =,X Y X = =
Quy tắc: - + X | + X X - | - X + | + X - | Kết quả: + kiwi kiwi -,+ X X -
Quy tắc: Y - Z X = | YZ = - X | Z Y X = - | Y - X Z = | Kết quả: kiwi - táo nho =,Y - X Z =
Quy tắc: X * - Z * | - X*Z* | X * * - Z | * Z X * - | Kết quả: * cá mập ngựa vằn cá voi * -,* Z X * -
Quy tắc: * - X Y | X Y X * - | Y* - X | X - * Y | Kết quả: cá mập dâu tây cá voi đại bàng cá mập dâu tây * -,X Y X * -
Quy tắc: + + X Y | + Y X + | + X X Y + | Y ++ X | Kết quả: + chuối chuối táo cá mập +,+ X X Y +
Quy tắc: - + X Y | X + - Y | X + - Y | X - Y + | Kết quả: - + chim cánh cụt táo,- + X Y
Quy tắc: * Y = - X | X * - = Y | - X Y = * | - * X Y = | Kết quả: ngựa vằn việt quất * - = cò,X * - = Y
Quy tắc: * X + Z | * Z X + X | Z + * X | * Z X + | Kết quả: * kiwi chim cánh cụt việt quất + việt quất,* Z X + X
Quy tắc: * * + X | + * X X * X | X * * + | + * * X | Kết quả: + *chuối cá mập chuối cá mập *chuối cá mập,+ * X X * X
Quy tắc: Z - X - + | + X - Z - | Z - + - X | - +X - Z | Kết quả: chim cánh cụt trâu - + - hải cẩu,Z - + - X
Quy tắc: Y X = * | =X*Y | * X Y = | Y X = * | Kết quả: * dưa hấu rắn hổ mang cá voi =,* X Y =
Quy tắc: - Y Y * X | X Y - * | - Y*X | * - Y X | Kết quả: - táo táo * táo cò,- Y Y * X
Quy tắc: - Z = Z | Z - = | - Z = | Z - = | Kết quả: - táo đại bàng = táo đại bàng,- Z = Z
Quy tắc: X = Z = = | X = Z = X = | = = X Z = | = Z = X = | Kết quả: chuột = sư tử = chuột =,X = Z = X =
Quy tắc: X * = X Z | * = Z X | =Z*X | =X*Z | Kết quả: táo * = táo chuối nho,X * = X Z
Quy tắc: * - X - Z | * X - Z - | Z - X * - | X - Z - * | Kết quả: táo - cá voi - *,X - Z - *
Quy tắc: = Z * X Y | Z X Y = * | Y * = X Z | * Y = X Z | Kết quả: *trâu = ngựa dâu sư tử,* Y = X Z
Quy tắc: - = * Y | * Y = Y - Y | Y * = - | Y - * = | Kết quả: * cò táo = cò táo - cò cò,* Y = Y - Y
Quy tắc: Y - X - | - X - Y | - X - Y | Y Y X - - | Kết quả: việt quất việt quất lê - -,Y Y X - -
Quy tắc: - = X Y | = Y - X | Y X = - | - = Y X | Kết quả: hải cẩu hổ mang chúa chuột = -,Y X = -
Quy tắc: Z * Z - Z | - Z* | * - Z | - * Z | Kết quả: việt quất * việt quất - việt quất,Z * Z - Z
Quy tắc: X = Y = | = X = Y | = = X Y | Y = X = | Kết quả: = sư tử = dâu,= X = Y
Quy tắc: Y = + X + | = + Y + X | + = + X Y | Y + X + = | Kết quả: + = + đại bàng cá voi đào,+ = + X Y
Quy tắc: - - X | X X - - X | - X - | X - - | Kết quả: táo blackberry táo blackberry - - táo blackberry,X X - - X
Quy tắc: - Z + | - Z + Z Z | Z - + | Z - + | Kết quả: - ngựa vằn blackberry + ngựa vằn blackberry ngựa vằn blackberry,- Z + Z Z
Quy tắc: = Y + = Z X | + = Y = ZX | + X = Z = Y | + Y = X = Z | Kết quả: + sư tử mâm xôi = cò trâu = dưa hấu cá mập,+ X = Z = Y
Quy tắc: + = Z X Y | Z X Y + = | X = Z + Y | Z X + Y = | Kết quả: táo blackberry + blueberry seal =,Z X + Y =
Quy tắc: * + * Z | Z * * + | Z * Z * + | + * * Z | Kết quả: cò kiwi * cò kiwi * +,Z * Z * +
Quy tắc: * Z - | Z * - | - Z* | * Z Z - | Kết quả: * việt quất việt quất -,* Z Z -
Quy tắc: X * Z = | X * = Z | = * X Z | =ZX*Z | Kết quả: = sư tử đại bàng dưa hấu * sư tử,= Z X * Z
Quy tắc: Y - = Z = | Z - Y = = | = Z - Y Y = | YZ - = = | Kết quả: = cò - blackberry blackberry =,= Z - Y Y =
Quy tắc: - X - + | - X - + | X + - X - | - - + X | Kết quả: rắn hổ mang + - rắn hổ mang -,X + - X -
Quy tắc: X X * * * | * * X * | X * * * | * X * * | Kết quả: chim cánh cụt trâu chim cánh cụt trâu * * *,X X * * *
Quy tắc: - Z Y + | Z + - Y | Y - Z + | YZ - Z + | Kết quả: hải cẩu - hải cẩu +,YZ - Z +
Quy tắc: * + Y | + Y* | Y + Y * | + Y* | Kết quả: táo + táo *,Y + Y *
Quy tắc: Y X - - * Z | - X * Y - Z | Y - - Z X * | Z - - * Y X | Kết quả: cá mập - - rắn hổ mang chuối blackberry *,Y - - Z X *
Quy tắc: X = Z - | Z = - X | Z - = X | - Z X = | Kết quả: - blackberry cò ngựa vằn =,- Z X =
Quy tắc: X Z * Y = | X = * YZ | =YX*Z | Y = Z * X | Kết quả: việt quất = hải cẩu * dưa hấu kiwi,Y = Z * X
Quy tắc: = Y = - X | Y = - = X Y | - = X = Y | X = = Y - | Kết quả: ngựa trâu = - = ngựa trâu đại bàng,Y = - = X Y
Quy tắc: + = X Y = | Y = = X + | = Y X = + | + Y X = = | Kết quả: = phong ấn đào = +,= Y X = +
Quy tắc: = * = Z Y | Y = Z Z * = | YZ * = = | = Z = * Y | Kết quả: nho = lê táo lê táo * =,Y = Z Z * =
Quy tắc: + X - - Y | Y - X - + | X - + - Y | + X - - Y | Kết quả: + cá voi lê - - dưa hấu rắn hổ mang,+ X - - Y
Quy tắc: - Y Z + - | - Y + - Y Z | - YZ + - | - Z Y + - | Kết quả: - sư tử + - sư tử đại bàng,- Y + - Y Z
Quy tắc: * X + Y | * + X Y | X Y * + | + X Y * | Kết quả: táo trâu blackberry ngựa vằn * +,X Y * +
Quy tắc: + X * Z - | + * X - Z | X + * - Z | - * + Z Z X | Kết quả: - * + cá mập cò,- * + Z Z X
Quy tắc: Y X = * * Z | Z * Y X = * | Y Z X * = * | Y X * = Z * | Kết quả: táo dâu đen * = ngựa vằn dâu tây *,Y X * = Z *
Quy tắc: Z + = | + Z = | Z + = | Z = Z + | Kết quả: dâu lê = dâu lê +,Z = Z +
Quy tắc: Y Z + * | * Z + Y | + Z Y * | * Z + Y | Kết quả: cá mập dưa hấu kiwi + *,YZ + *
Quy tắc: = = = Z | = = Z = | Z = = = | Z = = Z = | Kết quả: chuối = = chuối =,Z = = Z =
Quy tắc: = Y X Z = | Y Z X = = | Y Z X = = | = Z = X Y | Kết quả: chim cánh cụt việt quất cò đại bàng = =,YZ X = =
Quy tắc: X + Y + - | + X - Y + | + X Y - + | + X + Y - | Kết quả: + kiwi + kiwi dâu -,+ X + Y -
Quy tắc: Y * * * | * * * Y | * Y * * | * Y * * Y | Kết quả: * chuối * * chuối,* Y * * Y
Quy tắc: = + Y | = + Y | + = Y | Y Y + Y = | Kết quả: táo ngựa vằn táo ngựa vằn + táo ngựa vằn =,Y Y + Y =
Quy tắc: - X * Y Y = | X - Y = * | * = - X Y | * X = Y - | Kết quả: - chim cánh cụt trâu * táo trâu táo trâu =,- X * Y Y =
Quy tắc: Y = X Z + | = + Y X Z | Y = + X Z | Z X + Y = | Kết quả: cá voi = + cá voi lê kiwi,Y = + X Z
Quy tắc: * Y + Z | Z Y + * | * Y + Z | Z * + Y | Kết quả: nho chuối dưa hấu + *,Z Y + *
Quy tắc: = Z X * = | = * X = Z | = = X * Z | * X Z = = | Kết quả: = * chim cánh cụt đại bàng = quả đào,= * X = Z
Quy tắc: + X Z = * | X Z * + = | * X + Z = | Z X = + * | Kết quả: táo trâu blackberry = + *,Z X = + *
Quy tắc: Z = Z - = | = - Z = | = = - Z | Z = - = | Kết quả: cò = cò - =,Z = Z - =
Quy tắc: X = Y X + | X = + Y | = Y X + | + X Y = | Kết quả: rắn hổ mang nho = rắn hổ mang trâu sư tử +,X = Y X +
Quy tắc: Z Y * + X | Y*Z+X | X Y + Z * | + Z X Y * | Kết quả: + dưa hấu dưa hấu đại bàng sư tử *,+ Z X Y *
Quy tắc: - X = Z | = - Z X Z | Z = - X | Z X - = | Kết quả: = - cá mập sư tử việt quất việt quất,= - Z X Z
Quy tắc: * - - X | - - * X | X X - * - | * - - X | Kết quả: nho nho - * -,X X - * -
Quy tắc: * + Z Y | * Y Z Z + | * Z + Y | + Y*Z | Kết quả: * đào cá mập đại bàng cá mập đại bàng +,* Y Z Z +
Quy tắc: + Z X = | + = X Z | = + Z X | = X Z + | Kết quả: + = sư tử nho,+ = X Z
Quy tắc: Z * Y Y = + | * Y = + Z | = Z * + Y | + = Z Y * | Kết quả: đào dưa hấu * ngựa vằn = +,Z * Y Y = +
Quy tắc: * = X Z * | * = X Z * | * Z = X * | * X Z * = | Kết quả: * táo = việt quất *,* Z = X *
Quy tắc: + Z X Y = = | Z X = Y = + | = Z X + = Y | = + X Y Z = | Kết quả: + chim cánh cụt đào trâu táo = =,+ Z X Y = =
Quy tắc: * X Z - = | - Z*=X | * X Z X = - | Z = - * X | Kết quả: * con dấu quả lê con dấu quả lê blackberry = -,* X Z X = -
Quy tắc: X Y = - Y = | Y = - = X | X Y = = - | - X==Y | Kết quả: sư tử ngựa vằn = - ngựa vằn =,X Y = - Y =
Quy tắc: X * - X | * X - | - *X | * - X | Kết quả: ngựa vằn * - ngựa vằn,X* - X
Quy tắc: * + Z Y | Y + Z Z * | + Z*Y | + Z Y* | Kết quả: dâu cá mập + táo táo *,Y + Z Z *
Quy tắc: = Y Z * | * Y = Z | = * Z Y | YZ = * | Kết quả: dưa hấu sư tử ngựa vằn kiwi = *,YZ = *
Quy tắc: Z + = X | X Z + = | = Z + X | + Z = X | Kết quả: + chuột = dưa hấu dâu,+ Z = X
Quy tắc: Z * - + | + Z - Z * | Z * - + | + - Z* | Kết quả: + cá voi chuột - cá voi chuột *,+ Z - Z *
Quy tắc: Y + = * Z | * YZ + = | Z * Y + = | + Y = * Z | Kết quả: * cò sư tử lê ngựa + =,* YZ + =
Quy tắc: + X Y = | + X Y = | + X Y = | X Y + = X | Kết quả: con dấu đại bàng đào chuột + = đại bàng đào,X Y + = X
Quy tắc: Y * * + X | Y * X * + | X Y * * + | Y X * + * | Kết quả: cá mập rắn hổ mang chuối * * +,X Y * * +
Quy tắc: = - Y | Y = - | Y - Y = | = Y - | Kết quả: cá mập chuột - cá mập chuột =,Y - Y =
Quy tắc: + = Z - X | = + X Z - | - Z X = + | + Z X - = | Kết quả: + chuột cò - =,+ Z X - =
Quy tắc: X = * Z Y * | X * Z Y * = | * Z Y = * X | = * Y * X Z | Kết quả: = * đại bàng * cá voi cò blackberry,= * Y * X Z
Quy tắc: - Y Y + Y = | = Y - + | Y = + - | Y + - = | Kết quả: - chuối chuối + chuối =,- Y Y + Y =
Quy tắc: - Y * X | X * Y - | Y X * - | * - X Y | Kết quả: - lê dâu * táo kiwi,- Y*X
Quy luật: Y Z = = | = = YZ | = Z Y = | Z = = Y | Kết quả: rắn hổ mang = = trâu,Z = = Y
Quy tắc: + = Z Z Z | + = Z | + = Z | + = Z | Kết quả: + = cá mập cò cá mập cò cá mập cò,+ = Z Z Z
Quy tắc: Z - + Y X | - Z X + Y | X Y - Z + | X + - Z Y | Kết quả: cá mập đào - + chuối đào trâu ngựa vằn,Z - + YX
Quy tắc: - Z Z - Z * | * Z - - | * Z - - | - - Z* | Kết quả: - ngựa dưa hấu ngựa dưa hấu - ngựa dưa hấu *,- Z Z - Z *
Quy tắc: Z + X = Z | Z = X + | Z X + = | = + X Z | Kết quả: cò + lê kiwi = cò,Z + X = Z
Quy tắc: X + - * Y | Y + * X - | - + X Y * | X * Y + - X | Kết quả: táo kiwi * cá mập + - táo kiwi,X * Y + - X
Quy tắc: = - Y X Z + | Z + - X = Y | - = Y Z X + | + X Y Z = - | Kết quả: - = ngựa cá voi đào +,- = Y Z X +
Quy tắc: Z * * | Z * * | * * Z Z | Z * * | Kết quả: * * cá mập cá mập,* * Z Z
Quy tắc: * Y + | Y Y + * | + * Y | Y * + | Kết quả: trâu dưa hấu trâu dưa hấu + *,Y Y + *
Quy tắc: - Z * X | * X Z - | * - X Z | - X Z * | Kết quả: - nho * lê kiwi,-Z*X
Quy tắc: Y X = * | * Y = X X | * X Y = | Y * X = | Kết quả: * đại bàng kiwi = con dấu,* Y = X X
Quy tắc: Z X = = Y = | X = = = YZ | = Z = X Y = | = = YZ = X | Kết quả: = = dâu chuối dưa hấu = cá voi lê,= = YZ = X
