question,target
"Nếu Alice yếu đuối và nóng bỏng thì Alice có màu tím.
Nếu Alice màu xanh lá cây thì Alice thật nhàm chán.
Nếu Alice lạnh lùng thì Alice mềm yếu.
Nếu Alice đáng sợ thì Alice to lớn.
Nếu Alice nhỏ thì Alice xinh đẹp.
Sự thật:
Alice tròn trịa và nhanh nhẹn.
Những điều sau đây có thể được xác định về Alice:",Không có gì.
"Nếu cây mềm và xấu thì cây mạnh.
Cây còn non thì cây vui.
Nếu cây chậm và thông minh thì cây đó yếu.
Cây tốt thì cây đáng sợ.
Cây nào già thì cây sạch.
Sự thật:
Cây còn non và lạnh.
Có thể xác định những điều sau đây về cây:",Cây hạnh phúc.
"Nếu hà mã vui vẻ hay yếu đuối thì hà mã nóng tính.
Hà mã tốt thì hà mã lớn.
Nếu một con hà mã đáng sợ thì hà mã thật nhàm chán.
Nếu hà mã thông minh thì hà mã có màu đỏ.
Nếu hà mã đẹp thì hà mã còn trẻ.
Sự thật:
Con hà mã yếu và to.
Những điều sau đây có thể được xác định về hà mã:",Hà mã rất nóng.
"Nếu Frank tốt và tròn trịa thì Frank mạnh mẽ.
Nếu Frank còn trẻ và nhỏ thì Frank có màu xanh.
Nếu Frank có màu xanh lam thì Frank yếu.
Nếu Frank sạch sẽ thì Frank đã già.
Nếu Frank nóng nảy và buồn bã thì Frank thật đáng sợ.
Sự thật:
Frank có hình tròn và màu xanh.
Những điều sau đây có thể được xác định về Frank:",Frank yếu đuối.
"Nếu cây xanh thì cây xấu.
Nếu cây nhanh và nhỏ thì cây đó yếu.
Nếu cây có màu đỏ thì cây vui.
Nếu cây tốt và nóng thì cây còn non.
Nếu một cái cây mềm mại và nhàm chán thì cây đó đẹp.
Sự thật:
Cây có màu đỏ và chậm chạp.
Có thể xác định những điều sau đây về cây:",Cây hạnh phúc.
"Nếu Bob nóng hoặc lạnh thì Bob mềm.
Nếu Bob xấu thì Bob vui.
Nếu Bob đẹp và tròn trịa thì Bob yếu đuối.
Nếu Bob xanh hoặc tốt thì Bob thật đáng sợ.
Nếu Bob chậm thì Bob màu đỏ.
Sự thật:
Bob xanh và khỏe mạnh.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu mèo còn trẻ thì mèo đẹp.
Nếu mèo nhanh thì mèo có màu đỏ.
Nếu con mèo nhỏ thì con mèo đó có màu xanh.
Nếu con mèo tốt và to thì con mèo đó xấu.
Mèo già thì mèo buồn.
Sự thật:
Con mèo nhanh và già.
Những điều sau đây có thể được xác định về con mèo:",Con mèo đỏ mặt và buồn bã.
"Nếu con nhím xấu thì con nhím yếu.
Nếu con nhím sạch sẽ và xanh tươi thì con nhím lạnh lùng.
Nếu nhím thông minh thì nhím lại chậm chạp.
Nếu nhím đẹp thì nhím tốt.
Nếu nhím vui vẻ thì nhím lại nhàm chán.
Sự thật:
Con nhím sạch sẽ và yếu đuối.
Những điều sau đây có thể được xác định về con nhím:",Không có gì.
"Nếu hoa hướng dương còn xanh thì hoa hướng dương đã già.
Nếu hoa hướng dương có màu tím và tròn thì đó là hoa hướng dương thông minh.
Nếu hoa hướng dương nhàm chán thì hoa hướng dương đẹp.
Nếu hoa hướng dương còn non thì hoa hướng dương nhanh.
Nếu hoa hướng dương có màu đỏ thì hoa hướng dương chậm.
Sự thật:
Hướng dương xấu và non.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương rất nhanh.
"Nếu bồ công anh có màu lạnh hoặc có màu xanh thì đó là bồ công anh sạch.
Nếu bồ công anh có hình tròn thì đó là bồ công anh tốt.
Nếu bồ công anh chậm chạp thì bồ công anh mềm yếu.
Nếu bồ công anh nóng thì bồ công anh thật đáng sợ.
Nếu bồ công anh xấu hoặc có màu đỏ thì đó là bồ công anh thông minh.
Sự thật:
Bồ công anh xấu và sạch.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật thông minh.
"Nếu Dan tệ thì Dan chán.
Dan tốt hay nhanh thì Dan đẹp.
Nếu Dan to lớn và sạch sẽ thì Dan hạnh phúc.
Nếu Dan mềm thì Dan nhỏ.
Nếu Dan yếu thì Dan có màu xanh.
Sự thật:
Dan nóng và mềm.
Những điều sau đây có thể được xác định về Dan:",Đan thì nhỏ.
"Nếu cây mềm thì cây có màu đỏ.
Cây mà sạch thì cây đáng sợ.
Cây còn non thì cây xanh.
Cây mà chán thì cây yếu.
Nếu cây nhỏ hoặc vui thì cây tròn.
Sự thật:
Cây đẹp và sạch sẽ.
Có thể xác định những điều sau đây về cây:",Cái cây thật đáng sợ.
"Nếu bồ công anh yếu đuối thì bồ công anh thông minh.
Nếu bồ công anh đáng sợ thì bồ công anh mềm mại.
Nếu bồ công anh buồn và xanh thì bồ công anh lạnh.
Nếu bồ công anh xấu và sạch thì bồ công anh còn non.
Nếu bồ công anh to hoặc có màu tím thì bồ công anh nhỏ.
Sự thật:
Bồ công anh hạnh phúc và lớn.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh nhỏ.
"Nếu con voi có màu xanh thì con voi xấu.
Nếu con voi buồn bã hay lạnh lùng thì con voi có màu tím.
Nếu con voi nóng thì con voi có màu xanh.
Nếu một con voi nhàm chán thì con voi đó thông minh.
Nếu con voi tròn và tốt là con voi chậm chạp.
Sự thật:
Con voi thật nhàm chán và thông minh.
Có thể xác định những điều sau đây về con voi:",Không có gì.
"Nếu hươu cao cổ mềm hoặc tròn thì hươu cao cổ yếu.
Nếu hươu cao cổ đáng sợ thì hươu cao cổ lạnh lùng.
Nếu hươu cao cổ có màu xanh thì hươu cao cổ nhỏ.
Nếu hươu cao cổ buồn chán thì hươu cao cổ sẽ hạnh phúc.
Nếu hươu cao cổ còn trẻ và khỏe mạnh thì hươu cao cổ khỏe mạnh.
Sự thật:
Hươu cao cổ to và yếu.
Có thể xác định những điều sau đây về hươu cao cổ:",Không có gì.
"Nếu hà mã tốt bụng và buồn bã thì hà mã mềm yếu.
Nếu hà mã yếu thì hà mã thông minh.
Nếu hà mã nhanh và nóng thì hà mã lạnh.
Nếu hà mã sạch thì hà mã còn trẻ.
Nếu hà mã nhàm chán hoặc đẹp đẽ thì hà mã là tròn.
Sự thật:
Hà mã sạch và lạnh.
Những điều sau đây có thể được xác định về hà mã:",Hà mã còn trẻ.
"Nếu bồ công anh đáng sợ thì bồ công anh thật nhàm chán.
Nếu bồ công anh còn non hoặc sạch thì bồ công anh nhanh nhẹn.
Nếu bồ công anh tốt thì bồ công anh hạnh phúc.
Nếu bồ công anh có màu tím thì bồ công anh có màu đỏ.
Nếu bồ công anh chậm hay mạnh thì bồ công anh lạnh.
Sự thật:
Bồ công anh nhàm chán và trẻ trung.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất nhanh.
"Nếu chuột lạnh hoặc chậm là chuột vui.
Chuột nhỏ thì chuột đẹp.
Nếu chuột tốt hoặc tròn thì chuột chán.
Chuột xấu thì chuột màu tím.
Chuột nhanh tức là chuột nóng.
Sự thật:
Chuột xấu và xanh.
Những điều sau đây có thể được xác định về chuột:",Con chuột có màu tím.
"Nếu con mèo nhanh nhẹn và xanh tươi thì con mèo đó sạch sẽ.
Nếu mèo còn nhỏ hoặc lớn thì mèo có hình tròn.
Nếu một con mèo buồn và lạnh lùng thì đó là con mèo chậm chạp.
Nếu con mèo mềm mại và thông minh thì con mèo đó đã già.
Nếu mèo xấu và nhỏ thì mèo nóng.
Sự thật:
Con mèo mềm và xanh.
Những điều sau đây có thể được xác định về con mèo:",Không có gì.
"Nếu Bob nhàm chán thì Bob tròn trịa.
Nếu Bob mềm và nóng thì Bob có màu xanh.
Nếu Bob tím hoặc mạnh mẽ thì Bob buồn.
Nếu Bob lạnh thì Bob có màu đỏ.
Nếu Bob to lớn và giỏi thì Bob nhanh.
Sự thật:
Bob nhàm chán và đỏ mặt.
Những điều sau đây có thể được xác định về Bob:",Bob tròn trịa.
"Nếu Carol xấu thì Carol xanh.
Nếu Carol buồn hay tím thì Carol mạnh mẽ.
Nếu Carol thông minh và nóng bỏng thì Carol còn trẻ.
Nếu Carol đỏ mặt hoặc đáng sợ thì Carol vui.
Nếu Carol xinh đẹp hoặc tròn trịa thì Carol nhỏ con.
Sự thật:
Carol thật đáng sợ và xấu tính.
Những điều sau đây có thể được xác định về Carol:",Carol xanh tươi và hạnh phúc.
"Nếu nhím buồn thì nhím sạch sẽ.
Nếu nhím nhanh thì nhím có màu tím.
Nếu nhím lạnh lùng thì nhím đáng sợ.
Nếu nhím có màu đỏ thì nhím yếu.
Nếu con nhím ngoan ngoãn và có màu xanh lam thì con nhím đó chậm chạp.
Sự thật:
Con nhím mềm mại và thông minh.
Những điều sau đây có thể được xác định về con nhím:",Không có gì.
"Nếu Alice buồn và nhỏ bé thì Alice tốt.
Nếu Alice chậm rãi hoặc mềm mỏng thì Alice sạch sẽ.
Nếu Alice nóng bỏng và to lớn thì Alice có màu đỏ.
Nếu Alice già và xanh xao thì Alice còn trẻ.
Nếu Alice tròn trịa hoặc nhàm chán thì Alice mạnh mẽ.
Sự thật:
Alice nóng bỏng và nhàm chán.
Những điều sau đây có thể được xác định về Alice:",Alice rất mạnh mẽ.
"Nếu một bông hồng nóng bỏng và đẹp đẽ thì đóa hồng đó có màu xanh.
Nếu hoa hồng có màu tím hoặc đậm thì hoa hồng đó buồn.
Nếu một bông hồng chậm chạp hoặc đáng sợ thì đó là bông hồng thông minh.
Nếu hoa hồng xấu thì hoa hồng có màu xanh.
Nếu hoa hồng nhỏ thì hoa hồng đó tốt.
Sự thật:
Hoa hồng có màu tím và tròn.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng buồn lắm.
"Nếu hoa hướng dương hạnh phúc thì đó là hoa hướng dương mạnh mẽ.
Nếu hoa hướng dương tròn hay tốt thì hoa hướng dương đó đẹp.
Nếu hoa hướng dương nhanh thì hoa hướng dương sẽ nhàm chán.
Nếu hoa hướng dương chậm hoặc nóng thì hoa hướng dương thật đáng sợ.
Nếu hoa hướng dương nhỏ thì hoa hướng dương yếu.
Sự thật:
Hoa hướng dương xanh và nhanh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương thật nhàm chán.
"Nếu con voi sạch sẽ hoặc mềm mại thì con voi đó có màu xanh.
Nếu con voi chậm chạp và xanh lè thì con voi đó nhỏ.
Nếu con voi hiền lành và lạnh lùng thì con voi đó buồn.
Nếu voi xấu hoặc còn non thì voi tròn.
Nếu con voi chạy nhanh hoặc nhàm chán thì con voi đó đã già.
Sự thật:
Con voi xấu và nhàm chán.
Có thể xác định những điều sau đây về con voi:",Con voi tròn và già.
"Nếu hươu cao cổ có màu tím thì hươu cao cổ xấu.
Nếu hươu cao cổ lớn thì hươu cao cổ đã già.
Nếu hươu cao cổ có màu đỏ hoặc đẹp thì hươu cao cổ khỏe mạnh.
Nếu hươu cao cổ nhanh và giỏi thì hươu cao cổ mềm.
Nếu một con hươu cao cổ còn trẻ và có màu xanh thì con hươu cao cổ đó thật nhàm chán.
Sự thật:
Con hươu cao cổ có màu đỏ và còn non.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ rất mạnh mẽ.
"Nếu hươu cao cổ khỏe mạnh thì hươu cao cổ có hình tròn.
Nếu hươu cao cổ to và nhanh thì hươu cao cổ có màu xanh.
Nếu hươu cao cổ đáng sợ thì hươu cao cổ đang buồn.
Nếu hươu cao cổ tốt thì hươu cao cổ có màu đỏ.
Nếu hươu cao cổ nóng thì hươu cao cổ đã già.
Sự thật:
Con hươu cao cổ rất mạnh mẽ và đáng sợ.
Có thể xác định những điều sau đây về hươu cao cổ:",Con hươu cao cổ tròn trịa và buồn bã.
"Nếu chuột có màu tím là chuột yếu.
Nếu chuột già thì chuột lớn.
Nếu con chuột buồn thì con chuột đó tốt.
Nếu con chuột đáng sợ và xấu xa thì con chuột đó nhỏ.
Nếu con chuột có màu xanh hoặc nóng thì con chuột đó đang vui.
Sự thật:
Chuột rất đẹp và có màu xanh.
Những điều sau đây có thể được xác định về chuột:",Con chuột đang hạnh phúc.
"Nếu một bông hồng đẹp mà xấu thì đó là bông hồng già.
Nếu hoa hồng có màu tím thì hoa hồng chậm.
Nếu bông hồng to thì đó là bông hồng thông minh.
Nếu bông hồng nhàm chán hoặc lạnh lẽo thì đó là bông hồng sạch.
Nếu hoa hồng yếu ớt hoặc nóng bỏng thì hoa hồng thật đáng sợ.
Sự thật:
Hoa hồng rất đẹp và nóng bỏng.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng thật đáng sợ.
"Nếu bông hồng lạnh lùng và nhanh nhẹn thì bông hồng đó còn non.
Nếu một bông hồng chậm chạp thì đóa hồng đó đã già.
Nếu hoa hồng tròn và khỏe thì hoa hồng có màu tím.
Nếu hoa hồng yếu đuối thì hoa hồng đó nhàm chán.
Nếu bông hồng nhỏ thì bông hồng đó buồn.
Sự thật:
Hoa hồng chậm và nóng.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng đã già.
"Nếu bồ công anh tốt và lạnh thì bồ công anh sạch.
Nếu bồ công anh thông minh và có màu đỏ thì bồ công anh to.
Nếu bồ công anh xanh và khỏe mạnh thì đó là bồ công anh buồn.
Nếu bồ công anh còn non thì bồ công anh hạnh phúc.
Nếu bồ công anh xấu thì bồ công anh chán.
Sự thật:
Bồ công anh tròn và xấu.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh thật nhàm chán.
"Nếu Bob còn trẻ hoặc thông minh thì Bob thật đáng sợ.
Nếu Bob giỏi và nhanh thì Bob nóng bỏng.
Nếu Bob có màu đỏ và nhỏ thì Bob có hình tròn.
Nếu Bob xanh hoặc chậm thì Bob đang buồn.
Nếu Bob vui vẻ và nhàm chán thì Bob sạch sẽ.
Sự thật:
Bob nhỏ và trẻ.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu bồ công anh mềm thì bồ công anh đã già.
Nếu bồ công anh có màu tím thì bồ công anh nhàm chán.
Nếu bồ công anh có màu xanh và buồn thì đó là bồ công anh còn non.
Bồ công anh sạch thì bồ công anh lạnh.
Nếu bồ công anh có màu xanh hoặc đỏ thì bồ công anh nhanh nhẹn.
Sự thật:
Bồ công anh già và xanh.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất nhanh.
"Nếu hoa hướng dương vui vẻ và chậm rãi thì hoa hướng dương đó nhanh.
Nếu hoa hướng dương lạnh hoặc mềm thì hoa hướng dương xấu.
Nếu hoa hướng dương còn non thì hoa hướng dương sạch.
Nếu hoa hướng dương đẹp thì hoa hướng dương lại buồn.
Nếu hoa hướng dương có màu tím thì hoa hướng dương mạnh mẽ.
Sự thật:
Hoa hướng dương có màu tím và thông minh.
Có thể xác định những điều sau đây về hoa hướng dương:",Hướng dương thật mạnh mẽ.
"Bò còn non thì bò chán.
Nếu con bò khỏe mạnh và xanh tươi thì con bò đó nóng.
Nếu con bò buồn thì con bò có màu tím.
Nếu con bò có màu đỏ hoặc màu xanh thì con bò đó bị lạnh.
Nếu con bò nhanh hay già là con bò sạch.
Sự thật:
Con bò già và buồn.
Những điều sau đây có thể được xác định về con bò:",Con bò có màu tím và sạch sẽ.
