source,target
Quy tắc: - * Y + Z | Z Z + Y - * | + Y*Z - | * + Y Z - | Kết quả: ngựa ngựa + hổ mang dưa hấu - *,Z Z + Y - *
Quy tắc: * = * Y | Y = * * | Y = * * | Y Y * = * | Kết quả: chuột nho chuột nho * = *,Y Y * = *
Quy tắc: + Y = Z = | = YZ = + | Z = Y = + | = + = Z Y | Kết quả: = ấn ngựa = +,= YZ = +
Quy tắc: * - Z Y | * Z Y - Y | Z Y - * | - Z*Y | Kết quả: * hải cẩu sư tử - hải cẩu nho,* Z Y - Y
Quy tắc: Z X = + | = Z X + | X = + Z Z | X + = Z | Kết quả: cò = + ngựa vằn ngựa vằn,X = + Z Z
Quy tắc: - + X + | ++ X - | - + + X X | ++ X - | Kết quả: - + + rắn hổ mang việt quất rắn hổ mang việt quất,- + + X X
Quy tắc: Y - Z - * | Y - - Z * | Z - - * Y | * - YZ - | Kết quả: ngựa - - * ngựa vằn,Z - - * Y
Quy tắc: * + Y Z | + Z*Y | * YZ + Y | Z * Y + | Kết quả: * chuột cò dưa hấu + chuột dưa hấu,* YZ + Y
Quy tắc: * X Z Y - + | X Z + - Y * | Y X - * + Z | * X Y Z - + | Kết quả: chuối việt quất - * + sư tử,Y X - * + Z
Quy tắc: + = X Y | Y + = X | X Y + = | Y + = X | Kết quả: cá voi + = cá voi,Y + = X
Quy tắc: Y X * X = | Y X * = | X * Y = | * Y X = | Kết quả: chuối lê ngựa * ngựa =,Y X * X =
Quy tắc: - X Y = = | X Y - = = | X - = Y X = | = - = X Y | Kết quả: dưa hấu dâu đen - = dưa hấu dâu đen rắn hổ mang =,X - = Y X =
Quy tắc: X + X X = | X = + | = + X | = X + | Kết quả: rắn hổ mang + rắn hổ mang chúa =,X + X X =
Quy tắc: X * - Z | - *Z X | X* - Z | X Z X - * | Kết quả: rắn hổ mang dâu dưa hấu rắn hổ mang dâu - *,X Z X - *
Quy tắc: Y = - * Z | Z Y = - * | - Z=*Y | Y - Z * = | Kết quả: cò hải cẩu kiwi = - *,Z Y = - *
Quy tắc: Y - = + Z X | X = - Y Z + | = Y X - Z + | + X Y = Z - | Kết quả: kiwi - = + sư tử hải cẩu cá mập,Y - = + Z X
Quy tắc: = X X * | * = X | * = X | X = * | Kết quả: = rắn hổ mang ngựa vằn rắn hổ mang *,= X X *
Quy tắc: Z = X * * | * * X Z = | * X X * Z = | X = * * Z | Kết quả: * sư tử kiwi sư tử kiwi * chuối kiwi =,* X X * Z =
Quy tắc: X Y - - | - Y X - | Y Y - - X | X - Y - | Kết quả: cá voi lê cá voi lê - - lê ngựa vằn,Y Y - - X
Quy tắc: Y + Z * + | Z + * Y + | + Y * + Z | + + Y Z * | Kết quả: cò trâu + rắn hổ mang dâu * +,Y + Z * +
Quy tắc: - * = YZ | - Z=Y* | = Y - Z * | = Z - * Y | Kết quả: - chuột = cá voi chuột *,- Z = Y *
Quy tắc: - + X | - X + | - + X | X X X - + | Kết quả: chim cánh cụt chim cánh cụt chim cánh cụt - +,X X X - +
Quy tắc: - - X Z + | + Z X - - | Z - X + - | - + X Z - | Kết quả: sư tử cò - hải cẩu + -,Z - X + -
Quy tắc: X = Y ++ | X = + + Y | + + X Y = | + X + = Y Y | Kết quả: + rắn hổ mang ngựa vằn + = lê chuối lê chuối,+ X + = Y Y
Quy tắc: Z X - + + | - + + ZX | + Z - X + | - + X Z + | Kết quả: - + + rắn hổ mang,- + + ZX
Quy tắc: Z * + X * | * Z + * X | + X Z * * | * X + * Z | Kết quả: + cá mập việt quất lê * *,+ X Z * *
Quy tắc: = Z + Z + X | Z X = + + | + X + = Z | X + = + Z | Kết quả: = hải cẩu + hải cẩu + dâu cá mập,= Z + Z + X
Quy tắc: - Z + X | X Z + - | - Z + X | Z X - + | Kết quả: - chuối việt quất + dưa hấu chuột,- Z + X
Quy tắc: - = Y X | X - = Y | = Y X - X | Y = - X | Kết quả: = dưa hấu chuối kiwi dưa hấu - dưa hấu kiwi,= Y X - X
Quy tắc: X * - + Z | X + Z - * | * X Z - + X | X * + - Z | Kết quả: * ngựa vằn cò việt quất - + việt quất,* X Z - + X
Quy tắc: Z - - X X | - Z X - | - X Z - | - Z X - | Kết quả: đại bàng - - táo việt quất táo việt quất,Z - - X X
Quy tắc: Y X - = * | X - Y = * | - = X * Y | * = X - Y | Kết quả: rắn hổ mang - táo = *,X - Y = *
Quy tắc: = Y * + Y Z | Z Y * = + | = Z * Y + | Y + * = Z | Kết quả: = ngựa cá mập * + táo ngựa cá mập,= Y * + Y Z
Quy tắc: X - Z - Y | Y - Z X - | - X - Y Z | - Y - X Z | Kết quả: sư tử - dưa hấu dâu tây dâu việt quất -,Y - Z X -
Quy tắc: * Z - + X | Z - + X * | * - + Z X | Z + * X - | Kết quả: đào - + ngựa vằn *,Z - + X *
Quy tắc: X = Z = = | = Z X = = | = Z X = = | X = = = Z | Kết quả: việt quất = = = sư tử,X = = = Z
Quy tắc: + * Y - | * - Y + Y | - * + Y | + - Y* | Kết quả: * - seal blackberry + seal blackberry,* - Y + Y
Quy tắc: Y X - = | = - Y X | Y X - = | Y = - X | Kết quả: cá voi hải cẩu đào - =,Y X - =
Quy tắc: - = Z X | X = Z - | X X = Z - | Z X - = | Kết quả: chuột trâu chuột trâu = chim cánh cụt -,X X = Z -
Quy tắc: * Y = = Z X | Y * = X Z = | Y = X = * Z | * Y = = Z X | Kết quả: * lê dưa hấu = = cá voi blackberry ngựa vằn đào,* Y = = ZX
Quy tắc: Z = * X | Z X X * = | Z X * = | * Z = X | Kết quả: chuối cá voi táo đại bàng táo đại bàng * =,Z X X * =
Quy tắc: Z * = | = * Z | = Z * | * Z Z = Z | Kết quả: * cá mập việt quất cá mập việt quất = cá mập việt quất,* Z Z = Z
Quy tắc: X * Z + * | X Z * * + | + * X * Z X | * X * Z + | Kết quả: +*ngựa*ngựa cá mập,+ * X * Z X
Quy tắc: Z * * | * Z * | * * Z | * Z Z * | Kết quả: * việt quất việt quất *,* Z Z *
Quy tắc: * X * | * X * | * * X | X * * X | Kết quả: đào * * đào,X * * X
Quy tắc: Y Z - * X = | - Y=Z*X | Y Z X * - = | - Z Y * = X | Kết quả: kiwi kiwi ngựa hổ mang - * horse =,YZ - * X =
Quy tắc: X Y * - - | - Y - * X | - *X - Y | - Y * - Y X | Kết quả: - chim cánh cụt * - cá voi đào chim cánh cụt,- Y* - Y X
Quy tắc: = * Z * X | * Z * X = | Z * Z = * X | Z * = X * | Kết quả: việt quất đen * việt quất đen = * dâu tây,Z * Z = * X
Quy tắc: - + X Z | - + X Z | Z + X - | + - X X Z | Kết quả: + - đại bàng đào đại bàng đào sư tử chuột,+ - X X Z
Quy tắc: X Z + + X | + X + Z | + Z + X | + X + Z | Kết quả: rắn hổ mang cá mập chuối nho + + rắn hổ mang cá mập,X Z + + X
Quy tắc: + - - X Z | Z X - - + | - - Z + X | X - Z - + | Kết quả: - - hải cẩu + rắn hổ mang,- - Z + X
Quy tắc: Y Z Y - - | Z Y - - | - - YZ | - YZ - | Kết quả: rắn hổ mang chuối trâu rắn hổ mang chuối - -,Y Z Y - -
Quy tắc: Z = + X | Z = X + | + Z = X Z | + Z X = | Kết quả: + chuối ngựa = chuối ngựa cá mập,+ Z = X Z
Quy tắc: X Y = * + | Y * = + X | * X + = Y | Y = + * X | Kết quả: ngựa vằn * = + cò,Y * = + X
Quy tắc: Y * - | Y - * | Y * Y - | - * Y | Kết quả: nho * nho -,Y * Y -
Quy tắc: * Y * Y | * * Y | * * Y | * Y * | Kết quả: * kiwi * kiwi,* Y * Y
Quy tắc: X Y * * | Y * X * | * Y * X | X * * Y | Kết quả: * ngựa vằn * blackberry,* Y * X
Quy tắc: - Z Y = | Z = - Y | Y = Z - | - Y = Z | Kết quả: - chim cánh cụt = táo,- Y = Z
Quy tắc: * Y Z * - | Y - Z * * | Y * * - Z | * * Z - Y | Kết quả: * * táo - đại bàng,* * Z - Y
Quy tắc: Z X + + | + X + Z | Z ++ X | + + X Z | Kết quả: + cò nho + rắn hổ mang,+ X + Z
Quy tắc: Z Y + = | Z + Y = | = Z + Z Y | + = YZ | Kết quả: = sư tử + cá mập hổ mang chúa,= Z + Z Y
Quy tắc: * Y - | * - Y Y Y | - Y* | Y * - | Kết quả: * - cá voi chim cánh cụt cá voi chim cánh cụt cá voi chim cánh cụt cá voi,* - Y Y Y
Quy tắc: Z + * X | +X*Z | X + Z * | + * Z X | Kết quả: nho + dưa hấu dưa hấu *,X + Z *
Quy tắc: + - YZ | - Y + Z | Z - + Y | - Y + Z Z | Kết quả: - ngựa đại bàng + hải cẩu đào hải cẩu,- Y + Z Z
Quy tắc: Z * X * | * Z X X * | Z * * X | *X*Z | Kết quả: *đại bàng sư tử*,* Z X X *
Quy tắc: X = * Z | X = * Z | Z X * = | = * X Z | Kết quả: ngựa vằn đào * =,Z X * =
Quy tắc: Y X - - Y | X - Y - | - Y X - | - Y X - | Kết quả: hải cẩu sư tử - - hải cẩu sư tử,Y X - - Y
Quy tắc: - Y = Z X | X - Z Y = | Y - X Z = | = Y - ZX | Kết quả: = chuột kiwi - lê dưa hấu,= Y - ZX
Quy tắc: Z + - * X | X - + Z * | X - + * Z | - + X Z * | Kết quả: - + chuối hải cẩu trâu *,- + X Z *
Quy tắc: - Z - * X | * Z Z - - X | - X Z - * | X - - Z * | Kết quả: * sư tử dâu sư tử dâu - - táo ngựa,* Z Z - - X
Quy tắc: - + Z Y | Y + - Z | + Z - Y | - Y + Z | Kết quả: - + ngựa vằn dưa hấu nho trâu,- + Z Y
Quy tắc: - - Z X Y = | X - = Z - Y | - X - Y = Z | - = - Z X Y | Kết quả: - - cò kiwi dưa hấu =,- - Z X Y =
Quy tắc: Z Y * * Z | Z * Y * | * * YZ | * * YZ | Kết quả: chuột đại bàng chuối * * chuột,Z Y * * Z
Quy tắc: + Z Y + + | Z ++ Y + | + + Z + Y | + Z + Y + | Kết quả: + + chuột dưa hấu + ngựa vằn,+ + Z + Y
Quy tắc: X = = Y | Y X = = | X = = Y | = Y X = | Kết quả: nho ngựa vằn nho = =,Y X = =
Quy tắc: X Z = * | Z * = X | = X Z * X | X = Z * | Kết quả: = chuối trâu lê dâu đen * chuối trâu,= X Z * X
Quy tắc: X * Z * | * X Z * | Z X * * | * * X Z | Kết quả: chuột đào*đào*,X * Z *
Quy tắc: X + Y * | * + Y X | * X + Y | + X * Y X | Kết quả: + sư tử dưa hấu * sư tử hổ mang dưa hấu,+ X * Y X
Quy tắc: - Z * Y | * YZ - | * Z Y - Y | - Z Y * | Kết quả: *chuột dâu - chuột,* Z Y - Y
Quy tắc: * X * Y - | * Y - * X | Y * X - * | X - * X Y * | Kết quả: dưa hấu dâu đen - * dưa hấu dâu tây cá voi dâu tây *,X - * X Y *
Quy tắc: = Z * + Y | = * Z + Y | Z Y Z = + * | * Y + = Z | Kết quả: rắn hổ mang đào táo ngựa vằn rắn hổ mang đào = + *,Z Y Z = + *
Quy tắc: + - X * Z | - *Z+X | + X Z * - | + X Z - * | Kết quả: + - cá mập * chuột,+ - X * Z
Quy tắc: + Y * + X | Y ++ X * | + Y X * + | * Y X X ++ | Kết quả: * cá mập voi + +,* Y X X + +
Quy tắc: X Y * = | * = X Y | X = * Y | X * Y = | Kết quả: đại bàng cá mập * =,X Y * =
Quy tắc: * * Z = X | * * Z X = | * = X Z * | * X * Z = | Kết quả: * ngựa * chuối =,* X * Z =
Quy tắc: Z - - X * | - - X Z * | X - - Z * | - X Z * - | Kết quả: đào - - chuối đại bàng *,X - - Z *
Quy tắc: Y X - = Z - | Z - - = X Y | Z - - Y X = | X - Z = Y - | Kết quả: dưa hấu nho - - đại bàng lê cò =,Z - - Y X =
Quy tắc: * X Y + | Y + * X | Y X * + | * X Y + | Kết quả: dưa hấu cò * +,Y X * +
Quy tắc: X * = - Y | - * X Y = | * Y = X - | - * Y = X | Kết quả: việt quất * = - dưa hấu,X * = - Y
Quy tắc: X + + + | + X + X + | + + + X | + + + X | Kết quả: + lê + lê +,+ X + X +
Quy tắc: * - Y Z - Y | * YZ - - | * Z - - Y | * - Z Y - | Kết quả: * - hải cẩu trâu - ngựa trâu,* - YZ - Y
Quy tắc: + Z = - Y X | - X + = Z Y | - Z Y + = X | X Z - Y + = | Kết quả: - chim cánh cụt dưa hấu ngựa cò + = táo dâu,- Z Y + = X
Quy tắc: Z + X - - | - + Z - X | Z - X + - | Z + - X - | Kết quả: ngựa + ngựa vằn dâu - -,Z + X - -
Quy tắc: = Z * = X | = Z X * = | Z = X * = | = Z X = * | Kết quả: dưa hấu sư tử = dưa hấu * =,Z = X * =
Quy tắc: X Z + = | Z + = X | = + X Z Z | + Z = X | Kết quả: = + cá voi dưa hấu đào hải cẩu đào hải cẩu,= + X Z Z
Quy tắc: = Z Y * | = * YZ | Y * Z = | Z Z Y * = | Kết quả: chim cánh cụt đào cá voi chim cánh cụt đào * =,Z Z Y * =
Quy tắc: X = = - Z | - = X Z = | X - Z = = | = Z X - = | Kết quả: sư tử kiwi = = - chuột chuối,X = = - Z
Quy tắc: * = Z X | = *ZX | X * = Z | X * X Z = | Kết quả: hải cẩu kiwi * hải cẩu kiwi kiwi =,X * X Z =
Quy tắc: = Y * + | Y + * = | Y * = + | + Y Y = * | Kết quả: + cá mập mập = *,+ YY = *
Quy tắc: X - * | * - X | X - * | X X X - * | Kết quả: đại bàng đại bàng đại bàng - *,X X X - *
Quy tắc: X - * Z | *X - Z | - Z*X | Z X Z * - | Kết quả: dâu đen dưa hấu dâu đen * -,Z X Z * -
Quy tắc: + Z = X - | + Z = X - | = X Z - + | + X - = Z | Kết quả: = cá voi sư tử chim cánh cụt - +,= X Z - +
Quy tắc: = * Z Y | * Z Y = | Z Y * = | = * Z Y Y | Kết quả: = * chuối lê việt quất việt quất,= * Z Y Y
Quy tắc: Z + * Z | * + Z | * Z + | Z + * | Kết quả: dâu + * dâu,Z + * Z
Quy tắc: * - X Z = | X = Z - * | - X * Z = | - X X * Z = | Kết quả: - lê dâu lê dâu * táo =,- X X * Z =
Quy tắc: + Z Y + = | + = YZ + | + + = YZ | + = Z Y + | Kết quả: + = việt quất đào việt quất +,+ = Z Y +
Quy tắc: = + + Z Z | Z = + + | + + = Z | Z + + = | Kết quả: = + + cá voi,= + + Z Z
Quy tắc: * X * Z | * * Z X | Z * * X | Z X * * Z | Kết quả: hải cẩu hổ mang trâu lê * * hải cẩu rắn hổ mang,Z X * * Z
Quy tắc: Y + Z * | + YZ* | * + Y Z | * + Z Y | Kết quả: * + nho cò,* + Y Z
Quy tắc: * = Y + | + = * Y | = Y Y + * | + Y * = | Kết quả: = cá mập + *,= Y Y + *
Quy tắc: = - = Z Y | Z Y = = - | = Y = - Z | = Z - Y = | Kết quả: = rắn hổ mang - chuối =,= Z - Y =
Quy tắc: = Z + X = | X Z = = + | = X + Z = | + = = X Z | Kết quả: chim cánh cụt nho = = +,X Z = = +
Quy tắc: * - Y X * | * * X Y - | - *YX* | * * Y - X | Kết quả: * - rắn hổ mang chuối *,* - Y X *
Quy tắc: - + Y Y Z | YZ + - | + Z - Y | - + Y Z | Kết quả: - + cá voi hổ mang cá voi cá mập hổ mang,- + Y Y Z
Quy tắc: X = = = | X = = = | = = X = | X = X = = | Kết quả: cá mập chuối = cá mập chuối = =,X = X = =
Quy tắc: Z - * Y | * YZ - | - Y Z * | Y - * Z | Kết quả: - cò đào lê *,- YZ *
Quy tắc: X Z - - = | - = Z - X | = X - - Z X | =X - Z - | Kết quả: = nho kiwi - - nho kiwi lê cò,= X - - Z X
Quy tắc: - X Y * | - * YX | - X*Y | X Y - * | Kết quả: - đào việt quất *,- X Y *
Quy tắc: Y * + = | * = Y + | Y = * + Y | Y + = * | Kết quả: táo táo = * + táo táo,Y = * + Y
Quy tắc: = - X X Z * | * X = - Z | - * X Z = | X = * Z - | Kết quả: = - nho ngựa *,= - X X Z *
Quy tắc: - Y + + | + Y + - | + Y + Y - | - Y ++ | Kết quả: + đào nho + đào nho -,+ Y + Y -
Quy luật: Z - Y - Y = | - - = Z Y | - - Z = Y | Z = - - Y | Kết quả: cá mập - cá voi - cá voi =,Z - Y - Y =
Quy tắc: X = Z - | = - Z X | Z = X - | - = X Z Z | Kết quả: - = ngựa vằn táo chuột táo chuột,- = X Z Z
Quy tắc: = - Z | Z - = Z | - = Z | - Z = | Kết quả: kiwi dâu - = kiwi dâu,Z - = Z
Quy tắc: = X Z * - | = - Z X * | Z X = - * | Z - = X * | Kết quả: = chim cánh cụt đại bàng * -,= X Z * -
Quy tắc: + - * Y Z | - Z + * Y | - Y + Z * | + - Y*Z | Kết quả: + - rắn hổ mang * cá mập chuột,+ - Y*Z
Quy tắc: * Y X = - | - X Y = * | Y - X * = | X * Y - = X | Kết quả: chuối dâu đen * sư tử chuột - = chuối dâu đen,X * Y - = X
Quy tắc: Y * + X Y | Y X + * | X Y * + | + * Y X | Kết quả: đào trâu* + chim cánh cụt đào trâu,Y * + X Y
Quy tắc: * X - Z = Y | = - Z * X Y | X Y * - = Z | Y * Z X = - | Kết quả: cá voi chuối chuột cá voi * - = dưa hấu,X Y * - = Z
Quy tắc: - Z = | = Z Z - | = - Z | - = Z | Kết quả: = nho nho -,= Z Z -
Quy tắc: Y X = - = | = X = - Y | X Y = = - Y | X = Y = - | Kết quả: sư tử trâu cá mập dâu = = - cá mập dâu,X Y = = - Y
Quy tắc: Z X - * Y | Z Y X - * | - * X Z Y | - X Y * Z | Kết quả: - trâu sư tử ngựa vằn * cò,- XYZ
Quy tắc: + X + - Y | + Y + X - | X + Y - + | Y - + + X | Kết quả: dưa hấu dâu đen - + + dâu đen nho,Y - + + X
Quy tắc: Z Y * - Y - | * Z Y - - | Z - * Y - | - YZ - * | Kết quả: đào táo đại bàng * - apple -,Z Y * - Y -
Quy tắc: X Z - * - | * X - Z - | - Z* - X | Z - * X - | Kết quả: quả việt quất - * quả lê chim cánh cụt -,Z - * X -
Quy tắc: * Z Y - * | Y Z * * Y - | Y*Z* - | * Z - Y * | Kết quả: rắn hổ mang chúa sư tử * * apple -,YZ * * Y -
Quy tắc: X + Z * Y | X Y * Z + | Z * X + Y | * Z X + Y | Kết quả: quả lê + rắn hổ mang * sư tử,X + Z * Y
Quy tắc: Y + + Z * | + Z * Y + | Z + Y + * | + Z Y + * | Kết quả: chuột chim cánh cụt + táo sư tử + *,Z + Y + *
Quy tắc: X = Z - + | - + = X Z | X + = - Z | Z + X - = Z | Kết quả: cá mập dâu tây + chim cánh cụt sư tử - = cá mập dâu tây,Z + X - = Z
Quy tắc: Y - - Z X | - X Y Z - | Z Y - X - | - - X Y Z | Kết quả: ngựa ngựa - - trâu sư tử cò,Y - - Z X
Quy tắc: X Y * = | = Y X * | * = X Y | = Y X * | Kết quả: ngựa hổ mang chúa đào * =,X Y * =
Quy tắc: * X - Y | Y Y X * - | X* - Y | * - X Y | Kết quả: cá mập trâu cá mập trâu ngựa đại bàng * -,Y Y X * -
Quy tắc: X = - Y - | = Y - X - | - X - Y = | X = Y - X - | Kết quả: táo cá mập = cò sư tử - táo cá mập -,X = Y - X -
Quy tắc: Y - - + | Y - - + | - - Y + Y | + Y - - | Kết quả: - - táo đào + táo đào,- - Y + Y
Quy tắc: - * X + Y | X * Y + - | + * X Y - | * - X Y + | Kết quả: + * đại bàng chuối ngựa vằn -,+ * X Y -
Quy tắc: = Y Z + | Z Y + = Z | = Z + Y | YZ = + | Kết quả: cá mập sư tử việt quất + = cá mập sư tử,Z Y + = Z
Quy luật: Y - Z = Z | = Z - Y | = Z Y - | YZ - = | Kết quả: sư tử nho - trâu = trâu,Y - Z = Z
Quy tắc: - + X Y - X | - X - + Y | Y + - - X | Y X - - + | Kết quả: - + cá mập đại bàng ngựa blackberry - cá mập blackberry,- + X Y - X
Quy tắc: Y * Z - | Z Y * - | Z Y * - | Z Y * - | Kết quả: táo táo kiwi * -,Z Y * -
Quy tắc: - X - Y + | X - + - YX | - Y X - + | X - Y + - | Kết quả: đại bàng đào - + - đại bàng đào cá voi,X - + - YX
Quy tắc: - * Y Z - | - * - Z Y | - Y* - Z | YZ * - Y - | Kết quả: lê ngựa vằn * - lê -,YZ * - Y -
Quy tắc: = Y + X = | = X + = Y | = Y + X = Y | = X + = Y | Kết quả: = cá voi + dâu đen kiwi = cá voi,= Y + X = Y
Quy tắc: = Z = + | Z = = + | Z + Z = = | = = Z + | Kết quả: cá mập + cá mập = =,Z + Z = =
Quy tắc: X - = Z | = - Z X | X - = Z | X = Z - | Kết quả: = - dưa hấu nho việt quất,= - Z X
Quy tắc: Y = Z = X + | + = Y = Z X | Y = + Z X = | = Z + X Y = | Kết quả: + = kiwi ngựa vằn = dưa hấu dâu tây trâu lê,+ = Y = Z X
Quy tắc: * Y + | Y * + Y | * Y + | Y * + | Kết quả: cá voi chuối * + cá voi chuối,Y * + Y
Quy tắc: Z - X * | Z X - * | X * Z - | Z * X - | Kết quả: chuột - lê *,Z - X *
Quy tắc: - = Y X = | = = Y X - | X Y - = = | - Y Y = X = | Kết quả: - lê lê = blackberry =,- YY = X =
Quy tắc: Y - * X Z | * Y X - Z | Y X * Z - | - Z*X Y | Kết quả: * chuối sư tử việt quất - rắn hổ mang dâu,* Y X - Z
Quy tắc: - X = + Z | - + Z = X X | - + = X Z | X + = - Z | Kết quả: - + chuối = dâu dâu,- + Z = X X
Quy tắc: + Z Y X * | X Y * Z + | X + * Y Z | * + X Z Y | Kết quả: + cá voi trâu trâu nho *,+ Z Y X *
Quy tắc: + Z = | + Z = Z | = + Z | + = Z | Kết quả: + con dấu việt quất = con dấu việt quất,+ Z = Z
Quy tắc: - = Z Y - | = Z - - Y | Z = - - Y | Z = - Y - | Kết quả: - = cá mập chuối đại bàng -,- = Z Y -
Quy tắc: X Y = + Z + | X + Y + = Z | Y + Z + = X | + = Y X + Z | Kết quả: + = cá voi kiwi + ngựa,+ = Y X + Z
Quy tắc: X * * + Y | X * Y + * | * Y X + * | * + X * Y X | Kết quả: * + chim cánh cụt hổ mang * chim cánh cụt rắn hổ mang nho,* + X * Y X
Quy tắc: Z = * + X | + Z * = X | + Z = * X | + X Z * = | Kết quả: + hải cẩu chuột hổ mang chúa * =,+ X Z * =
Quy tắc: - Z Y X + * | X + Z Y * - | - Y + Z * X | Y - + * X Z | Kết quả: cò - + * rắn hổ mang kiwi kiwi,Y - + * X Z
Quy tắc: Z Y = + X - | Z + Y - X = | YZ = X + - | - Z + X = Y | Kết quả: - ngựa + cá mập = trâu,- Z + X = Y
Quy tắc: - X Z - | - Z X - X | - Z - X | Z - - X | Kết quả: - chim cánh cụt việt quất việt quất - việt quất việt quất,- Z X - X
Quy tắc: X * - + | - X* + X | * + X - | - X * + | Kết quả: - dấu chim cánh cụt * + dấu chim cánh cụt,- X * + X
Quy tắc: Z + X * + Y | Z Y * X ++ | Y * X + Z + | Z Y * X ++ | Kết quả: đại bàng kiwi * nho chuột + +,Z Y * X + +
Quy tắc: - - Z Y | Z - - Y | YZ - - | - Z - Y | Kết quả: rắn hổ mang nho - -,YZ - -
Quy tắc: Z - - X | Z - Z X - | - - X Z | - X - Z | Kết quả: nho - nho kiwi -,Z - Z X -
Quy tắc: Y - - X | X - Y - | Y X - - | - - Y X | Kết quả: dưa hấu - cá mập chim cánh cụt -,X - Y -
Quy tắc: * = Y X * | * Y X * = | * X Y * = | = X Y * * | Kết quả: * quả việt quất cá voi đào * =,* Y X * =
Quy tắc: - X = Y | - Y = X | = Y - X | Y - = X | Kết quả: = blackberry blackberry - rắn hổ mang chim cánh cụt,= Y - X
Quy tắc: + Z * Y | Z + * Y | + * Z Y | * Y + Z | Kết quả: + dâu ngựa * ngựa vằn,+ Z*Y
Quy tắc: - + Z + X X | - X + Z + | - X ++ Z | X + - Z + | Kết quả: - + cá voi sư tử + ngựa ngựa,- + Z + X X
Quy tắc: = = Y Z X * | * X Z = Y = | X = = Z * Y | Y * = Z X = | Kết quả: = = hải cẩu ngựa việt quất *,= = Y Z X *
Quy tắc: X - - Z * | Z X * - - | X Z * - - | - X Z * - | Kết quả: rắn hổ mang chuối * - -,Z X * - -
