problem,level,type,solution
"Trong ngũ giác thông thường $ABCDE $, đường chéo $AC $ được vẽ, như được hiển thị. Cho rằng mỗi góc bên trong của một hình ngũ giác thông thường có kích thước 108 độ, số đo góc $CAB$ là gì?

[tị nạn]
kích thước (4cm, 4cm);
defaultpen (linewidth (1pt) + fontsize (10pt));

cặp A, B, C, D, E;
A = (0,0);
B = dir(108);
C = B + dir (39);
D = C + dir (-39);
E = (1,0);

vẽ (A--B--C--D--E--chu kỳ, chiều rộng đường (1));
vẽ (A--C, linewidth(1) +linetype (""0 4""));

nhãn (""A"", A, S);
nhãn (""B"", B, W);
nhãn (""C"",C,N);
nhãn (""D"", D, E);
nhãn (""E"", E, S);
label(""$108^\circ$"",B,E);;
[/asy]",Level 1,Geometry,"Vì $ABCDE$ là một hình ngũ giác đều, chúng ta biết bằng cách đối xứng rằng các số đo của $ \ góc CAB $ và $ \ góc BCA $ là bằng nhau. Chúng ta cũng biết rằng tổng số đo các góc của $ \ tam giác ABC $ bằng $ 180 $ độ. Do đó, nếu chúng ta để $x = $ số đo của $\angle CAB$ = số đo của $\angle BCA$, chúng ta có $180 = 108 + x + x \Rightarrow 2x = 72 \Rightarrow x = 36$. Số đo góc $CAB $ là $ \ đóng hộp {36} $ độ."
"Độ dài của ba cạnh của tam giác là $ 7 đô la, $x + 4 đô la và $ 2x + 1 đô la.  Chu vi của tam giác là 36.  Chiều dài cạnh dài nhất của tam giác là bao nhiêu?",Level 1,Geometry,"Vì chu vi của tam giác là 36, nên $ 7 + (x + 4) + (2x + 1) = 36 $ hoặc $ 3x + 12 = 36 $ hoặc $ 3x = 24 $ hoặc $x = 8 $.

Do đó, độ dài của ba cạnh của tam giác là $ 7 $, $ 8 + 4 = 12 $ và $ 2 (8) + 1 = 17 $, trong đó dài nhất là $ \ boxed{17},$"
"Thể tích, tính bằng đơn vị khối, của một khối lập phương có diện tích bề mặt là 600 đơn vị vuông là bao nhiêu?",Level 1,Geometry,"Diện tích bề mặt của một khối lập phương bằng 6 lần diện tích của mỗi mặt (vì có 6 mặt). Nếu khối lập phương có chiều dài cạnh là $s $, thì diện tích bề mặt bằng $6s ^ 2$. Chúng tôi đặt nó bằng 600 và giải quyết cho $s đô la, điều này phải dương. $$600=6s^2\qquad\Rightarrow 100=s^2\qquad\Rightarrow 10=s$$ Thể tích của khối lập phương là $s^3=10^3=\boxed{1000}$ đơn vị khối."
"Trong sơ đồ, nếu $\angle PQR = 48^\circ$, số đo của $\angle PMN$ là gì? [tị nạn]

kích thước (6cm);

cặp p = (0, 0); cặp m = dir(180 - 24); cặp n = dir(180 + 24); cặp r = 1,3 * dir(24); cặp q = 2 * 1,3 * Cos(48) * dir(-24);

nhãn(""$M$"", m, N); nhãn (""$R$"", r, N); nhãn(""$P$"", p, 1,5 * S); nhãn (""$N$"", n, S); nhãn(""$Q$"", q, SE);

vẽ (m--q--r--n--chu kỳ);

add(pathticks(m--p, s=4));

add(pathticks(n--p, s=4));

add(pathticks(r--p, 2, khoảng cách = 0,9, s = 4));

add(pathticks(r--q, 2, khoảng cách = 0,9, s = 4));

[/asy]",Level 1,Geometry,"Trong $\tam giác PQR$, vì $PR=RQ$, thì $\angle RPQ=\angle PQR = 48^\circ$.

Vì $ \ angle MPN $ và $ \ angle RPQ $ là các góc đối diện, chúng ta có $ \ angle MPN = \angle RPQ = 48 ^ \ circ $.

Trong $\tam giác PMN$, $PM=PN$, vậy $\angle PMN = \angle PNM$.

Do đó, $$\angle PMN = \frac{1}{2}(180^\circ - \angle MPN) = \frac{1}{2}(180^\circ - 48^\circ) = \frac{1}{2}(132^\circ)=\boxed{66^\circ}.$$"
"Chiều dài của các cạnh của một hình tam giác là 6 cm, 7 cm và 9 cm.  Trong một tam giác tương tự có chu vi là 110 cm, chiều dài của cạnh dài nhất, tính bằng centimet là bao nhiêu?",Level 1,Geometry,"Cho tỷ lệ độ dài cạnh giữa tam giác tương tự và tam giác đã cho là $x$, vì vậy độ dài của tam giác tương tự là $6x$, $7x$, và $9x$.  Chúng tôi được cung cấp rằng $ 6x + 7x + 9x = 110 $; Kết quả giải quyết $x=\frac{110}{(6+7+9)} = \frac{110}{22}=5$.  Do đó, chiều dài của cạnh dài nhất là $ 9x = 9 \cdot 5 = \boxed{45}$."
"Trong sơ đồ, $BP$ và $BQ$ trisect $ \ angle ABC $. $BM$ chia đôi $\angle PBQ$. Tìm tỷ lệ đo của $\angle MBQ$ với số đo $\angle ABQ$.",Level 1,Geometry,"Cho $\angle MBQ = x$, vậy $\angle MBP=x$.  Do đó, chúng ta có $\angle PBQ = 2x$, vậy $\angle ABP = \angle PBQ = \angle QBC = 2x$.  Cuối cùng, ta có $\angle ABQ = \angle ABP + \angle PBQ = 4x$, vậy \[\frac{\angle MBQ}{\angle ABQ} = \frac{x}{4x} = \boxed{\frac14}.\]"
"$\tam giác ABC$ tương tự như $\tam giác DEF$. Số centimet trong chiều dài $\overline{EF}$ là bao nhiêu? Thể hiện câu trả lời của bạn dưới dạng thập phân đến phần mười gần nhất.

[tị nạn]
hòa ((0,0) - (8,-2) - (5,4) - chu kỳ);
nhãn (""8cm"",(2,5,2),Tây Bắc);
nhãn (""5cm"",(6.1,1),NE);
rút ra ((12,0) - (18,-1,5) - (15,7,2,5) - chu kỳ);
nhãn (""$A$"",(8,-2),SE);
nhãn (""3cm"",(16,9,0,5),NE);
nhãn (""$B$"",(5,4),N);
nhãn (""$C$"",(0,0),SW);
nhãn (""$D$"",(18,-1,5),SE);
nhãn (""$E$"",(15.7,2.5),N);
nhãn (""$F$"",(12,0),N);
[/asy]",Level 1,Geometry,"Bởi vì $\tam giác ABC \sim \tam giác DEF,$ chúng ta biết rằng: \begin{align*}
\frac{EF}{ED} &= \frac{BC}{BA} \\
\frac{EF}{3\text{ cm}} &= \frac{8\text{ cm}}{5\text{ cm}} \\
EF &= \frac{8\text{ cm}\cdot3\text{ cm}}{5\text{ cm}} = \boxed{4.8}\text{ cm}.
\end{align*}"
"Tam giác $ABC$ là một tam giác cân khó hiểu. Góc $A$ đo 20 độ. Số độ trong số đo góc bên trong lớn nhất của tam giác $ABC $ là bao nhiêu?

[tị nạn]
rút ra ((-20,0) --(0,8) - (20,0) - chu kỳ);
label(""$20^{\circ}$"",(-13,-0.7),NE);
nhãn (""$A$"",(-20,0),W);
nhãn (""$B$"",(0,8),N);
nhãn (""$C$"",(20,0),E);

[/asy]",Level 1,Geometry,"Vì $ \ tam giác ABC $ là cân, $ \ góc C = 20 $ độ. Như vậy, $\angle B = 180 - 20 - 20 = 140$ độ. Vì vậy, góc nội thất lớn nhất là $ \ đóng hộp {140} $ độ."
Tam giác $ABC$ là cân có góc $A$ phù hợp với góc $B$. Số đo góc $C $ cao hơn 30 độ so với số đo góc $A $. Số độ trong số đo góc $C $ là bao nhiêu?,Level 1,Geometry,"Hãy để $x$ là số độ trong số đo góc $A$.  Sau đó, góc $B $ đo độ $x đô la cũng như góc $C $ đo $x + 30 đô la độ.  Vì tổng các góc bên trong trong một tam giác tổng đến 180 độ, chúng tôi giải $x + x + x + 30 = 180 $ để tìm $x = 50 đô la.  Do đó, góc $C $ đo $x + 30 = 50 + 30 = \ đóng hộp {80} $ độ."
Tính toán $\cos 0^\circ$.,Level 1,Geometry,"Xoay điểm $(1,0)$ về nguồn gốc bằng $0^\circ$ ngược chiều kim đồng hồ cho chúng ta điểm $(1,0)$, vậy $\cos 0^\circ = \boxed{1}$."
"Tổng số mặt, cạnh và đỉnh của lăng kính tam giác là bao nhiêu?

[tị nạn]
rút ra ((0,0) - (10,0) - (5,8,7) - chu kỳ);
hòa ((0,0)--(20,20),đứt nét);
hòa((10,0)--(30,20));
hòa((5,8,7)--(25,28,7));
vẽ ((25,28,7) - (30,20) - (20,20) - chu kỳ, đứt nét);
hòa((25,28,7)--(30,20));
[/asy]",Level 1,Geometry,"Khuôn mặt: Có $ 3 ở hai bên, mặt trên và mặt dưới, vì vậy $ 5 đô la.

Các cạnh: Có $ 3 $ ở trên cùng, $ 3 $ ở phía dưới và $ 3 $ kết nối chúng, với $ 9 đô la.

Vertices: Có $ 3 ở trên cùng và $ 3 ở dưới cùng, với $ 6 đô la.

Vì vậy, $ 5 + 9 + 6 = \ boxed{20}$."
"Một tam giác cân, tù có một góc với số đo độ lớn hơn 50 $ \% $ so với số đo của một góc vuông. Số đo, tính bằng độ, của một trong hai góc nhỏ nhất trong tam giác là gì? Thể hiện câu trả lời của bạn dưới dạng thập phân đến phần mười gần nhất.",Level 1,Geometry,"Một góc có số đo lớn hơn $50\%$ so với số đo của một góc vuông có số đo $\frac{3}{2}\cdot 90^{\circ}=135^{\circ}$.

Do đó, hai góc còn lại có số đo kết hợp là $45^{\circ}$. Mỗi người có một thước đo

$$\frac{45^{\circ}}{2}=\boxed{22.5^{\circ}}.$$"
Tính toán $\tan 225^\circ$.,Level 1,Geometry,"Hãy để $P$ là điểm trên vòng tròn đơn vị là $ 225 ^ \ circ $ ngược chiều kim đồng hồ từ $ (1,0) $ và $D $ là chân của độ cao từ $P $ đến trục $x $, như hình dưới đây.

[tị nạn]
cặp A, C, P, O, D;
vẽ ((0,-1,2)--(0,1,2),p = đen + 1,2bp, Mũi tên (0,15cm));
vẽ ((-1,2,0) --(1,2,0), p = đen + 1,2bp, Mũi tên (0,15cm));
A = (1,0);
O = (0,0);
nhãn (""$x$"",(1,2,0),SE);
nhãn (""$y$"",(0,1,2),NE);

P = xoay (225) * A;
D = chân (P, A, -A);
vẽ (O--P--D);
vẽ (dấu vuông (O, D, P, 2));
vẽ (Vòng tròn (O,1));
nhãn (""$O$"",O,NE);
nhãn (""$P $"", P, SW);
nhãn (""$A$"",A,SE);
nhãn (""$D$"",D,N);
[/asy]

Tam giác $POD$ là một tam giác 45-45-90, vì vậy $DO = DP = \frac{\sqrt{2}}{2}$.  Do đó, tọa độ của $P$ là $\left(-\frac{\sqrt{2}}{2}, -\frac{\sqrt{2}}{2}\right)$, so $\tan 225^\circ = \frac{\sin 225^\circ}{\cos 225^\circ} = \frac{-\sqrt{2}/2}{-\sqrt{2}/2} = \boxed{1}$."
"Trong $ABCD$tứ giác, các cạnh $\overline{AB}$ và $\overline{BC}$ đều có độ dài 10, các cạnh $\overline{CD}$ và $\overline{DA}$ đều có độ dài 17 và số đo góc $ADC$ là $60^\circ$. Độ dài của đường chéo $\overline{AC}$là bao nhiêu? [tị nạn]
hòa((0,0)--(17,0));
vẽ (xoay (301, (17,0)) * (0,0) --(17,0));
hình p;
draw(p, (0,0)--(0,10));
vẽ (p, xoay(115, (0,10))*(0,0)--(0,10));
thêm (xoay (3) * p);

vẽ ((0,0)--(8,25,14,5), kiểu đường (""8 8""));

nhãn (""$A$"", (8,25, 14,5), N);
nhãn (""$B$"", (-0,25, 10), W);
nhãn (""$C$"", (0,0), SW);
nhãn (""$D$"", (17, 0), E);
[/asy]",Level 1,Geometry,"Tam giác $ACD$ là một tam giác cân có góc $60^\circ$, vì vậy nó cũng bằng nhau. Do đó, độ dài của $\overline{AC}$ là $\boxed{17}$."
"Chiều dài cạnh của một hình tam giác là 14 cm, 48 cm và 50 cm. Có bao nhiêu cm vuông trong diện tích của tam giác?",Level 1,Geometry,"Thu nhỏ tam giác bằng cách chia mọi chiều dài cạnh cho 2, chúng ta nhận ra tập hợp kết quả $$\{7,24,25\}$$ chiều dài cạnh là bộ ba Pythagore.  Do đó, tam giác ban đầu cũng là một tam giác vuông, và chân của nó có kích thước 14 cm và 48 cm.  Diện tích của tam giác là $\frac{1}{2}(14\text{ cm})(48\text{ cm})=\boxed{336}$ cm vuông."
"Các cạnh đồng dạng của một tam giác cân dài 5 cm và chu vi là 17 cm. Tính bằng centimet, chiều dài của đế là bao nhiêu?",Level 1,Geometry,"Nếu chiều dài của đáy là $b đô la cm, thì chu vi của tam giác là $ 5 + 5 + b $ cm.  Giải quyết $ 5 + 5 + b = 17 $ chúng tôi tìm thấy $b = \ boxed{7} $."
"Trong tam giác cân, một trong các góc đối diện với cạnh bằng nhau là $40^{\circ}$. Có bao nhiêu độ trong số đo góc lớn nhất của tam giác? [asy] hòa ((0,0)--(6,0)--(3,2)--(0,0)); nhãn (""$\backslash$"",(1.5,1)); nhãn(""{/}"",(4.5,1));
label(""$40^{\circ}$"",(.5,0),dir(45));
[/asy]",Level 1,Geometry,"Hai góc đối diện với các cạnh bằng nhau của một tam giác cân là đồng dạng, vì vậy trong trường hợp này, cả hai đều là $40^\circ$. Vì ba góc của một tam giác cộng lại lên tới $180^\circ$, góc thứ ba trong tam giác này là $(180-40-40)^\circ = \boxed{100}^\circ$."
"Trong sơ đồ, $RSP$ là một đường thẳng và $\angle QSP = 80^\circ$.  Số đo của $ \ góc PQR $ tính bằng độ là gì?

[tị nạn]
hòa (.48,-.05)--(.48,.05)); hòa (.52,-.05)--(.52,.05)); hòa((1.48,-.05)--(1.48,.05)); hòa((1.52,-.05)--(1.52,.05));

hòa ((1.04,.51)--(1.14,.49)); hòa((1.03,.47)--(1.13,.45));
hòa ((0,0) - (2,0) - (1,17,.98) - chu kỳ);
nhãn (""$P$"",(2,0),SE); nhãn (""$R$"",(0,0),SW); nhãn (""$Q$"",(1.17,.98),N);

nhãn (""$ 80^\circ$"",(1,0),NE);

nhãn (""$S$"",(1,0),S);
hòa((1,0)--(1,17,.98));
[/asy]",Level 1,Geometry,"Vì $RSP$ là một đường thẳng, chúng ta có $\angle RSQ+\angle QSP = 180^\circ$, vậy $\angle RSQ=180^\circ - 80^\circ = 100^\circ$. $\tam giác RSQ$ là cân với $RS=SQ$, vậy \[ \angle RQS = \frac{1}{2}(180^\circ - \angle RSQ) = \frac{1}{2}(180^\circ - 100^\circ)=40^\circ . \]Tương tự, vì $\tam giác PSQ$ là cân với $PS=SQ$, ta có \[ \angle PQS = \frac{1}{2}(180^\circ - \angle PSQ) = \frac{1}{2}(180^\circ - 80^\circ)=50^\circ . \]Do đó,  $\angle PQR = \angle PQS + \angle RQS = 50^\circ+40^\circ=\boxed{90}^\circ$."
"Chiều dài cạnh của cả hai hình tam giác bên phải được tính bằng centimet. Độ dài của phân đoạn $AB $ là bao nhiêu?

[tị nạn]
cặp A, B, C, D, E, F, G;

A = (0,0);
B = 12 * dir (0);
C = 20 * dir (120);
D = 8 + B;
E = D + 6 * dir (0);
F = D + 10 * dir (120);

rút ra (A--B--C---chu kỳ);
vẽ (D - E - F - - chu kỳ);

nhãn (""A"",F,N);
nhãn (""B"", E + (1.4,0));
nhãn (""6"", .5 * (A + B), S);
nhãn (""14"", .5 * (B + C), NE);
nhãn (""10"", .5 * (A + C), SW);
label(""\small{$120^{\circ}$}"",A,NE);
nhãn (""3"", .5 * (D + E), S);
nhãn (""5"", .5 * (D + F), SW);
label(""\tiny{$120^{\circ}$}"",D+(1.8,0.8));

[/asy]",Level 1,Geometry,"Đầu tiên, hãy gắn nhãn cho phần còn lại của các đỉnh của chúng ta. [tị nạn]
cặp A, B, C, D, E, F, G;

A = (0,0);
B = 12 * dir (0);
C = 20 * dir (120);
D = 10 + B;
E = D + 6 * dir (0);
F = D + 10 * dir (120);

rút ra (A--B--C---chu kỳ);
vẽ (D - E - F - - chu kỳ);

nhãn (""A"",F,N);
nhãn (""B"", E + (1.4,0));
nhãn (""C"", D- (2,0));
nhãn (""D"",C,N);
nhãn (""E"", B + (1.4,0));
nhãn (""F"", A- (2,0));
nhãn (""6"", .5 * (A + B), S);
nhãn (""14"", .5 * (B + C), NE);
nhãn (""10"", .5 * (A + C), SW);
label(""\small{$120^{\circ}$}"",A,NE);
nhãn (""3"", .5 * (D + E), S);
nhãn (""5"", (.4 * D) + (.6 * F), SW);
label(""\tiny{$120^{\circ}$}"",D+(1.8,0.8));
[/asy] Nhờ SAS Similarity, chúng ta thấy rằng $\tam giác ABC \sim \tam giác DEF.$

Do đó, chúng ta có điều đó: \begin{align*}
\frac{AB}{BC} &= \frac{DE}{EF} \\
\frac{AB}{3\text{ cm}} &= \frac{14\text{ cm}}{6\text{ cm}} \\
AB &= \frac{14\text{ cm}\cdot3\text{ cm}}{6\text{ cm}} = \boxed{7}\text{ cm}.
\end{align*}"
"Tam giác $ABC$ với các đỉnh $A(-2, 0)$, $B(1, 4)$ và $C(-3, 2)$ được phản chiếu trên trục $y$-để tạo thành tam giác $A'B'C'$. Độ dài của một đoạn được rút ra từ $C $ đến $C $ là bao nhiêu?",Level 1,Geometry,"Phản chiếu một điểm trên trục $y$-phủ nhận tọa độ $x$.  Vì vậy, nếu $C$ là $ (-3,2) $, $C'$ sẽ là $ (3,2) $.  Phân đoạn là một đường ngang có chiều dài $ 3 + 3 = \ đóng hộp{6} $."
"Triangle $DEF$ tương tự như triangle $ABC$.  Nếu $DE = 6 $, $EF = 12 $ và $BC = 18 $ đơn vị, độ dài của phân đoạn $AB $ là bao nhiêu?

[asy]draw((0,0)--(7,0));
hòa ((0,0)--(0,4));
hòa((0,4)--(7,0));
nhãn (""E"", (0,0), W);
nhãn (""F"", (7,0),E);
nhãn (""D"", (0,4), W);
hòa((15,0)--(25,5,0));
hòa((15,0)--(15,6));
hòa((15,6)--(25,5,0));
nhãn (""C"",(25,5,0),E);
nhãn (""B"", (15,0), W);
nhãn (""A"",(15,6),W); [/asy]",Level 1,Geometry,"Bởi vì $\tam giác DEF \sim \tam giác ABC$, chúng ta có phương trình \[\frac{AB}{DE}=\frac{BC}{EF}\] vì các cạnh tương ứng có tỷ lệ. Cắm vào độ dài chúng ta biết và giải cho độ dài của $AB$, chúng ta có \[\frac{AB}{6}=\frac{18}{12}\Rightarrow AB=\frac{18}{12}\cdot6=\boxed{9}\]"
"Chu vi của một vòng tròn $A $ là 60 feet. $\widehat{BC}$ dài bao nhiêu feet? [tị nạn]
mốc nhập khẩu;

Olympic nhập khẩu; hình học nhập khẩu; đồ thị nhập khẩu; kích thước(150); defaultpen (linewidth (0,9));
vẽ (Vòng tròn (nguồn gốc, 1));
draw(dir(90)--origin--dir(30));
nhãn (""$B$"", dir (90), N);
nhãn (""$A$"", xuất xứ, S);
nhãn (""$C$"", dir (30), E);
markangle(Nhãn(""$60^{\circ}$""),dir(30),origin,(0,1),radius=20);
[/asy]",Level 1,Geometry,"Vì $\widehat{BC}$ là $\frac{60}{360}=\frac16$ của vòng tròn, $\widehat{BC}$ có độ dài $\frac16(60)=\boxed{10}$ feet."
Tam giác $ABC$ là cân có góc $B$ phù hợp với góc $C$. Số đo góc $C $ gấp bốn lần số đo góc $A $. Số độ trong số đo góc $B $ là bao nhiêu?,Level 1,Geometry,"Hãy để $x$ là số độ tính bằng $ \ góc A $. Khi đó $\angle C=4x^\circ$, và $\angle B$ cũng là $4x^\circ$ (vì $\angle B$ đồng dạng với $\angle C$).

Vì tổng các góc trong một tam giác là $ 180 ^ \ circ $, chúng ta có $ $x + 4x + 4x = 180,$ $ mà chúng ta có thể giải quyết cho $x = 20 $. Do đó, $\angle B = 4\cdot 20 = \boxed{80}$ độ."
Tổng chiều dài của tất cả các cạnh của một khối lập phương là 60 cm. Tìm số cm khối trong thể tích của khối lập phương.,Level 1,Geometry,"Vì có 12 cạnh đồng dạng trên một khối lập phương, mỗi cạnh có chiều dài $ 60/12 = 5 $ cm. Vì thể tích của khối lập phương bằng với chiều dài cạnh hình khối, thể tích là $ 5 ^ 3 = 5 \ cdot5 \ cdot5 = \ boxed{125} $."
Tính toán $\sin 0^\circ$.,Level 1,Geometry,"Xoay điểm $(1,0)$ bằng $0^\circ$ ngược chiều kim đồng hồ về nguồn gốc cho chúng ta điểm $(1,0)$, vậy $\sin 0^\circ = \boxed{0}$."
Tính toán $\tan 0^\circ$.,Level 1,Geometry,"Xoay điểm $(1,0)$ về nguồn gốc bằng $0^\circ$ ngược chiều kim đồng hồ cho chúng ta điểm $(1,0)$, vậy $\tan 0^\circ = \frac{\sin 0^\circ}{\cos 0^\circ} = \frac{0}{1} = \boxed{0}$."
"Diện tích nhỏ nhất có thể, tính bằng đơn vị vuông, của một tam giác vuông với hai cạnh đo đơn vị $ 4 đô la và đơn vị $ 5 đô la là bao nhiêu?",Level 1,Geometry,"Vì $ 5>4 đô la, $ 4 $ không thể là chiều dài của cạnh huyền. Do đó, 4 đô la và 5 đô la là chiều dài của hai cạnh nhỏ hơn hoặc 5 đô la là cạnh huyền, có nghĩa là hai cạnh nhỏ hơn là 4 đô la và 3 đô la. Trong trường hợp thứ hai này, diện tích sẽ nhỏ hơn, vì vậy diện tích là $\frac{(3)(4)}{2} = \boxed{6}$."
$B$ và $C$ trisect $\overline{AD}$ và $M$ là điểm giữa của $\overline{AD}$. $MC = 8$. Có bao nhiêu đơn vị trong độ dài $\overline{AD}$?,Level 1,Geometry,"Vì $MC = 8$ và $M$ là điểm giữa của $\overline{BC}$, chúng ta có $MB=MC = 8$, vì vậy $BC=8+8=16$.  Vì $B$ và $C$ trisect $\overline{AD}$, chúng ta có $AB = CD = BC = 16$, vậy $AD =16+16+16=\boxed{48}$."
"Vào ngày sinh nhật của mình, Bert nhận được một hộp chứa 125 đô la thạch khi được lấp đầy công suất. Vài tuần sau, Carrie nhận được một hộp lớn hơn chứa đầy sứa. Chiếc hộp của cô cao gấp đôi, rộng gấp đôi và dài gấp đôi hộp của Bert. Xấp xỉ, Carrie đã nhận được bao nhiêu sứa?",Level 1,Geometry,"Vì kích thước chính xác của hộp Bert không quan trọng, giả sử hộp là $ 1 \times 2 \times 3 $.  Khối lượng của nó là 6.  Hộp của Carrie là $ 2 \times 4 \times 6 $, vì vậy khối lượng của nó gấp 48 hoặc 8 lần thể tích của hộp Bert.  Carrie có khoảng $ 8 (125) = \boxed{1000}$ jellybeans.
$\textbf{Note:}$ Các ví dụ khác có thể giúp thấy rằng tỷ lệ luôn là 8 đến 1."
Đánh giá $|7-24i|$.,Level 1,Intermediate Algebra,Chúng tôi có $ | 7-24i | = \sqrt{7^2 + (-24)^2} = \boxed{25}$.
"Giá trị của tổng $-1 + 2 - 3 + 4 - 5 + 6 - 7 +\dots+ 10,\!000$?",Level 1,Intermediate Algebra,"Mỗi cặp kỳ hạn liền kề có tổng bằng 1 và có các điều khoản $10,\!000$, vì vậy tổng là $10,\!000/2=\boxed{5000}$."
"Cho $f(x)$ là một hàm lẻ.  $f(f(f(x)))$chẵn, lẻ hay không?

Nhập ""lẻ"", ""chẵn"" hoặc ""không"".",Level 1,Intermediate Algebra,"Chúng tôi có điều đó
\[f(f(f(-x))) = f(f(-f(x)) = f(-f(f(x))) = -f(f(f(x))),\]so $f(f(f(x))))$ là một hàm $\boxed{\text{odd}}$."
"Biểu đồ $y = f(x)$ được hiển thị bên dưới.

[tị nạn]
đơn vị kích thước (0,5 cm);

func thực (real x) {
  y thật;
  nếu (x >= -3 &&<= 0) {y = -2 - x;}
  nếu (x >= 0 &&; x <= 2) {y = sqrt(4 - (x - 2)^2) - 2;}
  nếu (x >= 2 &&<= 3) {y = 2*(x - 2);}
  trả lại (y);
}

int i, n;

for (i = -5; i <= 5; ++i) {
  draw((i,-5)--(i,5),xám(0,7));
  vẽ ((-5,i)--(5,i),xám (0,7));
}

vẽ ((-5,0)--(5,0),Mũi tên(6));
vẽ ((0,-5)--(0,5),Mũi tên(6));

nhãn (""$x$"", (5,0), E);
nhãn(""$y$"", (0,5), N);

vẽ (đồ thị (func, -3,3), màu đỏ);

nhãn (""$y = f(x)$"", (3,-2), UnFill);
[/asy]

Đồ thị của $y = |f(x)|$?

[tị nạn]
đơn vị kích thước (0,5 cm);

hình ảnh[] graf;
int i, n;

func thực (real x) {
  y thật;
  nếu (x >= -3 &&<= 0) {y = -2 - x;}
  nếu (x >= 0 &&; x <= 2) {y = sqrt(4 - (x - 2)^2) - 2;}
  nếu (x >= 2 &&<= 3) {y = 2*(x - 2);}
  trả lại (y);
}

Real Funca(Real X) {
  trở lại (func (abs (x)));
}

funcb thực (thực x) {
  y thực = max(0,func(x));
  trả lại (y);
}

FunCD thực (Real X) {
  trở về(abs(func(x)));
}

Real Funce(Real X) {
  trở về(abs(func(-x)));
}

for (n = 1; n <= 5; ++n) {
  graf[n] = hình ảnh mới;
  for (i = -5; i <= 5; ++i) {
    vẽ (graf[n],(i,-5)--(i,5),xám(0,7));
    vẽ (graf[n],(-5,i)--(5,i),xám(0,7));
  }
  draw(graf[n],(-5,0)--(5,0),Mũi tên(6));
  draw(graf[n],(0,-5)--(0,5),Mũi tên(6));

nhãn (graf[n],""$x$"", (5,0), E);
  nhãn (graf[n],""$y$"", (0,5), N);
}

vẽ (graf [1], đồ thị (funca, -3,3), màu đỏ);
vẽ (graf [2], đồ thị (funcb, -3,3), màu đỏ);
vẽ (graf [3], phản ánh ((0,0), (0,1)) * đồ thị (func, -3,3), màu đỏ);
vẽ (graf [4], đồ thị (funcd, -3,3), màu đỏ);
vẽ (graf [5], đồ thị (funce, -3,3), màu đỏ);

nhãn (graf[1], ""A"", (0,-6));
nhãn (graf[2], ""B"", (0,-6));
nhãn (graf[3], ""C"", (0,-6));
nhãn (graf[4], ""D"", (0,-6));
nhãn (graf[5], ""E"", (0,-6));

add(graf[1]);
thêm(shift((12,0))*(graf[2]));
add(shift((24,0))*(graf[3]));
add(shift((6,-12))*(graf[4]));
add(shift((18,-12))*(graf[5]));
[/asy]

Nhập chữ cái của đồ thị $y = |f(x)|. $",Level 1,Intermediate Algebra,"Nếu $f(x) \ge 0,$ thì $|f(x)| = f(x).$ Và nếu $f(x) < 0,$ thì $|f(x)| = -f(x).$ Do đó, đồ thị của $y = |f(x)|$ thu được bằng cách lấy đồ thị $y = f(x),$ và phản ánh mọi thứ bên dưới trục $x$-về trục $x$-.  Biểu đồ chính xác là $\boxed{\text{D}}.$"
