question,target
"Nếu một con hươu cao cổ có màu đỏ, thì hươu cao cổ thật đáng sợ.
Nếu một con hươu cao cổ hạnh phúc, thì hươu cao cổ là xấu.
Nếu một con hươu cao cổ nhỏ và lớn, thì hươu cao cổ rất nhanh.
Nếu một con hươu cao cổ nhàm chán và lạnh lùng, thì hươu cao cổ tròn.
Nếu một con hươu cao cổ đẹp hoặc mềm, thì hươu cao cổ có màu xanh lá cây.
Điều:
Hươu cao cổ tròn và hạnh phúc.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ là xấu.
"Nếu Carol già, thì Carol còn trẻ.
Nếu Carol chậm chạp hoặc đỏ, thì Carol rất thông minh.
Nếu Carol mềm mại, thì Carol nhỏ.
Nếu Carol yếu đuối, thì Carol thật đáng sợ.
Nếu Carol to lớn và nóng bỏng, thì Carol thật tệ.
Điều:
Carol yếu ớt và tím tái.
Những điều sau đây có thể được xác định về Carol:",Carol thật đáng sợ.
"Nếu một con hà mã yếu, thì hà mã có màu đỏ.
Nếu một con hà mã nóng, thì hà mã có màu tím.
Nếu một con hà mã có màu xanh lá cây, thì hà mã còn nhỏ.
Nếu một con hà mã buồn, thì hà mã rất nhanh.
Nếu một con hà mã nhỏ, thì hà mã tròn.
Điều:
Hà mã thông minh và yếu đuối.
Những điều sau đây có thể được xác định về hà mã:",Hà mã có màu đỏ.
"Nếu Alice yếu và nóng, thì Alice có màu tím.
Nếu Alice có màu xanh lá cây, thì Alice thật nhàm chán.
Nếu Alice lạnh, thì Alice mềm mại.
Nếu Alice đáng sợ, thì Alice lớn.
Nếu Alice nhỏ, thì Alice xinh đẹp.
Điều:
Alice tròn và nhanh.
Những điều sau đây có thể được xác định về Alice:",Sự không có.
"Nếu một cây mềm và xấu, thì cây khỏe.
Nếu một cây còn nhỏ, thì cây hạnh phúc.
Nếu một cây chậm và thông minh, thì cây yếu.
Nếu một cái cây tốt, thì cái cây đó thật đáng sợ.
Nếu một cây già, thì cây sạch.
Điều:
Cây non và lạnh.
Những điều sau đây có thể được xác định về cây:",Cây hạnh phúc.
"Nếu một con hà mã hạnh phúc hay yếu đuối, thì hà mã nóng.
Nếu một con hà mã tốt, thì hà mã lớn.
Nếu một con hà mã đáng sợ, thì hà mã thật nhàm chán.
Nếu một con hà mã thông minh, thì hà mã có màu đỏ.
Nếu một con hà mã đẹp, thì hà mã còn trẻ.
Điều:
Con hà mã yếu và to.
Những điều sau đây có thể được xác định về hà mã:",Hà mã nóng.
"Nếu Frank giỏi và tròn, thì Frank mạnh mẽ.
Nếu Frank còn trẻ và nhỏ, thì Frank có màu xanh lá cây.
Nếu Frank có màu xanh, thì Frank yếu.
Nếu Frank sạch sẽ, thì Frank đã già.
Nếu Frank nóng và buồn, thì Frank thật đáng sợ.
Điều:
Frank tròn và xanh.
Những điều sau đây có thể được xác định về Frank:",Frank yếu đuối.
"Nếu một cây xanh, thì cây xấu.
Nếu một cây nhanh và nhỏ, thì cây yếu.
Nếu một cây màu đỏ, thì cây hạnh phúc.
Nếu một cây tốt và nóng, thì cây còn non.
Nếu một cây mềm và nhàm chán, thì cây rất đẹp.
Điều:
Cây đỏ và chậm.
Những điều sau đây có thể được xác định về cây:",Cây hạnh phúc.
"Nếu Bob nóng hoặc lạnh, thì Bob mềm mại.
Nếu Bob xấu, thì Bob hạnh phúc.
Nếu Bob xinh đẹp và tròn trịa, thì Bob yếu đuối.
Nếu Bob có màu xanh lá cây hoặc tốt, thì Bob thật đáng sợ.
Nếu Bob chậm, thì Bob có màu đỏ.
Điều:
Bob có màu xanh lá cây và mạnh mẽ.
Những điều sau đây có thể được xác định về Bob:",Bob thật đáng sợ.
"Nếu một con mèo còn nhỏ, thì con mèo rất đẹp.
Nếu một con mèo nhanh, thì con mèo có màu đỏ.
Nếu một con mèo nhỏ, thì con mèo có màu xanh.
Nếu một con mèo tốt và lớn, thì con mèo xấu.
Nếu một con mèo già, thì con mèo buồn.
Điều:
Con mèo nhanh và già.
Những điều sau đây có thể được xác định về con mèo:",Con mèo đỏ và buồn.
"Nếu một con nhím xấu, thì con nhím yếu.
Nếu một con nhím sạch và xanh, thì con nhím lạnh.
Nếu một con nhím thông minh, thì con nhím chậm.
Nếu một con nhím đẹp, thì con nhím là tốt.
Nếu một con nhím hạnh phúc, thì con nhím thật nhàm chán.
Điều:
Con nhím sạch sẽ và yếu.
Những điều sau đây có thể được xác định về con nhím:",Sự không có.
"Nếu một bông hoa hướng dương có màu xanh lá cây, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương có màu tím và tròn, thì hoa hướng dương là thông minh.
Nếu một bông hoa hướng dương nhàm chán, thì hoa hướng dương rất đẹp.
Nếu một bông hoa hướng dương còn non thì hoa hướng dương rất nhanh.
Nếu một bông hoa hướng dương có màu đỏ, thì hoa hướng dương chậm.
Điều:
Hoa hướng dương xấu và trẻ.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương rất nhanh.
"Nếu bồ công anh lạnh hoặc xanh, thì bồ công anh sạch.
Nếu một cây bồ công anh tròn, thì bồ công anh là tốt.
Nếu bồ công anh chậm, thì bồ công anh mềm.
Nếu một cây bồ công anh nóng, thì bồ công anh thật đáng sợ.
Nếu một cây bồ công anh xấu hoặc đỏ, thì bồ công anh là thông minh.
Điều:
Bồ công anh là xấu và sạch sẽ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh là thông minh.
"Nếu Dan xấu, thì Dan nhàm chán.
Nếu Dan giỏi hay nhanh, thì Dan rất đẹp.
Nếu Dan to lớn và sạch sẽ, thì Dan hạnh phúc.
Nếu Dan mềm, thì Dan nhỏ.
Nếu Dan yếu, thì Dan có màu xanh.
Điều:
Dan nóng và mềm.
Những điều sau đây có thể được xác định về Dan:",Dan nhỏ.
"Nếu một cây mềm, thì cây có màu đỏ.
Nếu một cây sạch, thì cây thật đáng sợ.
Nếu một cây non, thì cây có màu xanh.
Nếu một cái cây nhàm chán, thì cây yếu.
Nếu một cây nhỏ hoặc hạnh phúc, thì cây tròn.
Điều:
Cây đẹp và sạch sẽ.
Những điều sau đây có thể được xác định về cây:",Cây thật đáng sợ.
"Nếu bồ công anh yếu, thì bồ công anh là thông minh.
Nếu một cây bồ công anh là đáng sợ, thì bồ công anh mềm.
Nếu một cây bồ công anh buồn và xanh, thì bồ công anh lạnh.
Nếu một cây bồ công anh xấu và sạch sẽ, thì bồ công anh còn non.
Nếu một cây bồ công anh lớn hoặc màu tím, thì bồ công anh nhỏ.
Điều:
Bồ công anh là hạnh phúc và lớn.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh nhỏ.
"Nếu một con voi có màu xanh lá cây, thì con voi xấu.
Nếu một con voi buồn hoặc lạnh, thì con voi có màu tím.
Nếu một con voi nóng, thì con voi có màu xanh.
Nếu một con voi nhàm chán, thì con voi rất thông minh.
Nếu một con voi tròn và tốt, thì con voi chậm.
Điều:
Con voi nhàm chán và thông minh.
Những điều sau đây có thể được xác định về con voi:",Sự không có.
"Nếu một con hươu cao cổ mềm hoặc tròn, thì hươu cao cổ yếu.
Nếu một con hươu cao cổ đáng sợ, thì hươu cao cổ lạnh.
Nếu một con hươu cao cổ có màu xanh lá cây, thì hươu cao cổ nhỏ.
Nếu một con hươu cao cổ nhàm chán, thì hươu cao cổ rất vui.
Nếu một con hươu cao cổ còn trẻ và tốt, thì hươu cao cổ rất khỏe.
Điều:
Hươu cao cổ to và yếu.
Những điều sau đây có thể được xác định về hươu cao cổ:",Sự không có.
"Nếu một con hà mã tốt và buồn, thì hà mã mềm.
Nếu một con hà mã yếu, thì hà mã rất thông minh.
Nếu một con hà mã nhanh và nóng, thì hà mã lạnh.
Nếu một con hà mã sạch sẽ, thì hà mã còn non.
Nếu một con hà mã nhàm chán hoặc đẹp, thì hà mã tròn.
Điều:
Con hà mã sạch sẽ và lạnh.
Những điều sau đây có thể được xác định về hà mã:",Hà mã còn trẻ.
"Nếu một cây bồ công anh là đáng sợ, thì bồ công anh là nhàm chán.
Nếu một cây bồ công anh trẻ hoặc sạch, thì bồ công anh rất nhanh.
Nếu một cây bồ công anh là tốt, thì bồ công anh là hạnh phúc.
Nếu bồ công anh có màu tím, thì bồ công anh có màu đỏ.
Nếu bồ công anh chậm hoặc mạnh, thì bồ công anh lạnh.
Điều:
Bồ công anh nhàm chán và trẻ trung.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất nhanh.
"Nếu một con chuột lạnh hoặc chậm, thì con chuột rất vui.
Nếu một con chuột nhỏ, thì con chuột rất đẹp.
Nếu một con chuột tốt hoặc tròn, thì chuột nhàm chán.
Nếu một con chuột xấu, thì con chuột có màu tím.
Nếu chuột nhanh, thì chuột nóng.
Điều:
Con chuột xấu và màu xanh lá cây.
Những điều sau đây có thể được xác định về chuột:",Con chuột có màu tím.
"Nếu một con mèo nhanh và xanh, thì con mèo sạch sẽ.
Nếu một con mèo nhỏ hoặc lớn, thì con mèo tròn.
Nếu một con mèo buồn và lạnh, thì con mèo chậm.
Nếu một con mèo mềm mại và thông minh, thì con mèo đã già.
Nếu một con mèo xấu và nhỏ, thì con mèo nóng.
Điều:
Con mèo mềm mại và màu xanh lá cây.
Những điều sau đây có thể được xác định về con mèo:",Sự không có.
"Nếu Bob nhàm chán, thì Bob tròn.
Nếu Bob mềm và nóng, thì Bob có màu xanh lá cây.
Nếu Bob có màu tím hoặc mạnh mẽ, thì Bob đang buồn.
Nếu Bob lạnh, thì Bob có màu đỏ.
Nếu Bob to lớn và giỏi, thì Bob rất nhanh.
Điều:
Bob nhàm chán và đỏ.
Những điều sau đây có thể được xác định về Bob:",Bob tròn.
"Nếu Carol xấu, thì Carol có màu xanh lá cây.
Nếu Carol buồn hoặc tím tái, thì Carol rất mạnh mẽ.
Nếu Carol thông minh và nóng bỏng, thì Carol còn trẻ.
Nếu Carol đỏ mặt hoặc đáng sợ, thì Carol đang hạnh phúc.
Nếu Carol xinh đẹp hoặc tròn trịa, thì Carol nhỏ bé.
Điều:
Carol thật đáng sợ và tồi tệ.
Những điều sau đây có thể được xác định về Carol:",Carol xanh tươi và hạnh phúc.
"Nếu một con nhím buồn, thì con nhím sạch sẽ.
Nếu một con nhím nhanh, thì con nhím có màu tím.
Nếu một con nhím lạnh, thì con nhím thật đáng sợ.
Nếu một con nhím có màu đỏ, thì con nhím yếu.
Nếu một con nhím tốt và màu xanh, thì con nhím chậm.
Điều:
Con nhím mềm mại và thông minh.
Những điều sau đây có thể được xác định về con nhím:",Sự không có.
"Nếu Alice buồn và nhỏ, thì Alice tốt.
Nếu Alice chậm hoặc mềm, thì Alice sạch sẽ.
Nếu Alice nóng và to, thì Alice có màu đỏ.
Nếu Alice già và xanh, thì Alice còn trẻ.
Nếu Alice tròn hoặc nhàm chán, thì Alice rất mạnh mẽ.
Điều:
Alice nóng bỏng và nhàm chán.
Những điều sau đây có thể được xác định về Alice:",Alice rất mạnh mẽ.
"Nếu một bông hồng nóng và đẹp, thì hoa hồng có màu xanh.
Nếu một bông hồng có màu tím hoặc mạnh, thì hoa hồng rất buồn.
Nếu một bông hồng chậm hoặc đáng sợ, thì hoa hồng là thông minh.
Nếu một bông hồng xấu, thì hoa hồng có màu xanh lá cây.
Nếu một bông hồng nhỏ, thì hoa hồng là tốt.
Điều:
Hoa hồng có màu tím và tròn.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng buồn.
"Nếu một bông hoa hướng dương hạnh phúc, thì hoa hướng dương rất mạnh.
Nếu một bông hoa hướng dương tròn hoặc tốt, thì hoa hướng dương rất đẹp.
Nếu một bông hoa hướng dương nhanh, thì hoa hướng dương thật nhàm chán.
Nếu một bông hoa hướng dương chậm hoặc nóng, thì hoa hướng dương thật đáng sợ.
Nếu một bông hoa hướng dương nhỏ, thì hướng dương yếu.
Điều:
Hoa hướng dương có màu xanh và nhanh.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương thật nhàm chán.
"Nếu một con voi sạch sẽ hoặc mềm mại, thì con voi có màu xanh.
Nếu một con voi chậm và xanh, thì con voi nhỏ.
Nếu một con voi tốt và lạnh, thì con voi buồn.
Nếu một con voi xấu hoặc trẻ, thì con voi tròn.
Nếu một con voi nhanh hoặc nhàm chán, thì con voi đã già.
Điều:
Con voi xấu và nhàm chán.
Những điều sau đây có thể được xác định về con voi:",Con voi tròn và già.
"Nếu một con hươu cao cổ có màu tím, thì hươu cao cổ là xấu.
Nếu một con hươu cao cổ lớn, thì hươu cao cổ đã già.
Nếu một con hươu cao cổ có màu đỏ hoặc đẹp, thì hươu cao cổ rất khỏe.
Nếu một con hươu cao cổ nhanh và tốt, thì hươu cao cổ mềm.
Nếu một con hươu cao cổ còn non và màu xanh, thì hươu cao cổ thật nhàm chán.
Điều:
Hươu cao cổ có màu đỏ và trẻ.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ rất khỏe.
"Nếu một con hươu cao cổ khỏe, thì hươu cao cổ tròn.
Nếu một con hươu cao cổ to và nhanh, thì hươu cao cổ có màu xanh lá cây.
Nếu một con hươu cao cổ đáng sợ, thì hươu cao cổ rất buồn.
Nếu một con hươu cao cổ là tốt, thì hươu cao cổ có màu đỏ.
Nếu một con hươu cao cổ nóng, thì hươu cao cổ đã già.
Điều:
Hươu cao cổ mạnh mẽ và đáng sợ.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ tròn và buồn.
"Nếu một con chuột có màu tím, thì chuột yếu.
Nếu một con chuột đã cũ, thì con chuột lớn.
Nếu một con chuột buồn, thì con chuột là tốt.
Nếu một con chuột đáng sợ và xấu, thì con chuột nhỏ.
Nếu một con chuột có màu xanh hoặc nóng, thì chuột rất vui.
Điều:
Con chuột đẹp và màu xanh.
Những điều sau đây có thể được xác định về chuột:",Con chuột hạnh phúc.
"Nếu một bông hồng đẹp và xấu, thì hoa hồng đã già.
Nếu một bông hồng có màu tím, thì hoa hồng chậm.
Nếu một bông hồng lớn, thì hoa hồng là thông minh.
Nếu một bông hồng nhàm chán hoặc lạnh, thì hoa hồng sạch.
Nếu một bông hồng yếu hoặc nóng, thì hoa hồng thật đáng sợ.
Điều:
Hoa hồng rất đẹp và nóng.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng thật đáng sợ.
