source,target
Quy tắc: - * Y + Z | Z Z + Y - * | + Y * Z - | * + Y Z - | Kết quả: ngựa ngựa + dưa hấu rắn hổ mang - *,Z Z + Y - *
Quy tắc: * = * Y | Y = * * | Y = * * | Y Y * = * | Kết quả: chuột nho chuột * = *,Y Y * = *
Quy tắc: + Y = Z = | = Y Z = + | Z = Y = + | = + = Z Y | Kết quả: = con dấu ngựa = +,= Y Z = +
Quy tắc: * - Z Y | * Z Y - Y | Z Y - * | - Z * Y | Kết quả: * Lion grape seal - con dấu nho,* Z Y - Y
Quy tắc: Z X = + | = Z X + | X = + Z Z | X + = Z | Kết quả: cò = + ngựa vằn,X = + Z Z
Quy tắc: - + X + | + + X - | - + + X X | + + X - | Kết quả: - + + rắn hổ mang việt quất rắn hổ mang,- + + X X
Quy tắc: Y - Z - * | Y - - Z * | Z - - * Y | * - Y Z - | Kết quả: ngựa - - * ngựa vằn,Z - - * Y
Quy tắc: * + Y Z | + Z * Y | * Y Z + Y | Z * Y + | Kết quả: * Cò chuột dưa hấu + chuột dưa hấu,* Y Z + Y
Quy tắc: * X Z Y - + | X Z + - Y * | Y X - * + Z | * X Y Z - + | Kết quả: chuối việt quất - * + sư tử sư tử,Y X - * + Z
Quy tắc: + = X Y | Y + = X | X Y + = | Y + = X | Kết quả: cá voi + = cá voi,Y + = X
Quy tắc: Y x * X = | Y X * = | X * Y = | * Y X = | Kết quả: ngựa lê chuối * ngựa =,Y X * X =
Quy tắc: - X Y = = | X Y - = = | X - = Y X = | = - = X Y | Kết quả: dưa hấu blackberry - = rắn hổ mang dưa hấu blackberry =,X - = Y X =
Quy tắc: X + X X = | X = + | = + X | = X + | Kết quả: rắn hổ mang + rắn hổ mang =,X + X X =
Quy tắc: X * - Z | - * Z X | X * - Z | X Z X - * | Kết quả: rắn hổ mang dâu tây dưa hấu dâu tây - *,X Z X - *
Quy tắc: Y = - * Z | Z Y = - * | - Z = * Y | Y - Z * = | Kết quả: con dấu kiwi cò = - *,Z Y = - *
Quy tắc: Y - = + Z X | X = - Y Z + | = Y X - Z + | + X Y = Z - | Kết quả: kiwi - = + sư tử hải cẩu cá mập,Y - = + Z X
Quy tắc: = X X * | * = X | * = X | X = * | Kết quả: = rắn hổ mang ngựa vằn rắn hổ mang *,= X X *
Quy tắc: Z = X * * | * * X Z = | * x x * z = | X = * * Z | Kết quả: * kiwi sư tử kiwi * kiwi chuối =,* x x * z =
Quy tắc: X Y - - | - Y X - | Y Y - - X | X - Y - | Kết quả: cá voi lê lê - - lê ngựa vằn,Y Y - - X
Quy tắc: Y + Z * + | Z + * Y + | + Y * + Z | + + Y Z * | Kết quả: cò trâu + rắn hổ mang dâu đen * +,Y + Z * +
Quy tắc: - * = Y Z | - Z = Y * | = Y - Z * | = Z - * Y | Kết quả: - chuột = cá voi chuột *,- Z = Y *
Quy tắc: - + X | - X + | - + X | X X X - + | Kết quả: chim cánh cụt chim cánh cụt - +,X X X - +
Quy tắc: - - X Z + | + Z X - - | Z - X + - | - + X Z - | Kết quả: sư tử cò - hải cẩu + -,Z - X + -
Quy tắc: X = Y + + | X = + + Y | + + X Y = | + X + = Y Y | Kết quả: + rắn hổ mang ngựa vằn + = chuối lê chuối,+ X + = Y Y
Quy tắc: Z X - + + | - + + Z X | + Z - X + | - + X Z + | Kết quả: - + + lê rắn hổ mang,- + + Z X
Quy tắc: Z * + X * | * Z + * X | + X Z * * | * X + * Z | Kết quả: + lê việt quất cá mập * *,+ X Z * *
Quy tắc: = Z + Z + X | Z X = + + | + X + = Z | X + = + Z | Kết quả: = hải cẩu cò + hải cẩu cò + dâu cá mập,= Z + Z + X
Quy tắc: - Z + X | X Z + - | - Z + X | Z X - + | Kết quả: - Chuối việt quất + dưa hấu chuột,- Z + X
"Quy tắc: - = Y X | X - = Y | = Y X - X | Y = - X | Kết quả: = dưa hấu, chuối, kiwi, dưa hấu - dưa hấu kiwi",= Y X - X
Quy tắc: X * - + Z | X + Z - * | * X Z - + X | X * + - Z | Kết quả: * Ngựa vằn cò việt quất - + việt quất,* X Z - + X
Quy tắc: Z - - X X | - Z X - | - X Z - | - Z X - | Kết quả: đại bàng - - quả việt quất táo việt quất,Z - - X X
Quy tắc: Y X - = * | X - Y = * | - = X * Y | * = X - Y | Kết quả: rắn hổ mang - táo = *,X - Y = *
Quy tắc: = Y * + Y Z | Z Y * = + | = Z * Y + | Y + * = Z | Kết quả: = ngựa cá mập * + táo ngựa cá mập,= Y * + Y Z
Quy tắc: X - Z - Y | Y - Z X - | - X - Y Z | - Y - X Z | Kết quả: sư tử - dưa hấu dâu tây việt quất -,Y - Z X -
Quy tắc: * Z - + X | Z - + X * | * - + Z X | Z + * X - | Kết quả: đào - + ngựa vằn *,Z - + X *
Quy tắc: X = Z = = | = Z X = = | = Z X = = | X = = = Z | Kết quả: việt quất = = = sư tử,X = = = Z
Quy tắc: + * Y - | * - Y + Y | - * + Y | + - Y * | Kết quả: * - seal blackberry + seal blackberry,* - Y + Y
Quy tắc: Y X - = | = - Y X | Y X - = | Y = - X | Kết quả: đào hải cẩu trâu cá voi - =,Y X - =
Quy tắc: - = Z X | X = Z - | X X = Z - | Z X - = | Kết quả: trâu chuột trâu = chim cánh cụt -,X X = Z -
Quy tắc: * Y = = Z X | Y * = X Z = | Y = X = * Z | * Y = = Z X | Kết quả: * dưa hấu lê = = cá voi blackberry zebra đào,* Y = = Z X
Quy tắc: Z = * X | Z X X * = | Z X * = | * Z = X | Kết quả: đại bàng táo cá voi chuối đại bàng táo * =,Z X X * =
Quy tắc: Z * = | = * Z | = Z * | * Z Z = Z | Kết quả: * Cá mập việt quất quất = cá mập việt quất,* Z Z = Z
Quy tắc: X * Z + * | X Z * * + | + * X * Z X | * X * Z + | Kết quả: + * ngựa * ngựa cá mập,+ * X * Z X
Quy tắc: Z * * | * Z * | * * Z | * Z Z * | Kết quả: * việt quất *,* Z Z *
Quy tắc: * X * | * X * | * * X | X * * X | Kết quả: đào * * đào,X * * X
Quy tắc: Y Z - * X = | - Y = Z * X | Y Z X * - = | - Z Y * = X | Kết quả: kiwi kiwi horse cobra - * ngựa =,Y Z - * X =
Quy tắc: X Y * - - | - Y - * X | - * X - Y | - Y * - Y X | Kết quả: - chim cánh cụt * - chim cánh cụt đào cá voi,- Y * - Y X
Quy tắc: = * Z * X | * Z * X = | Z * Z = * X | Z * = X * | Kết quả: việt quất blackberry * việt quất blackberry = * dâu tây hải cẩu,Z * Z = * X
Quy tắc: - + X Z | - + X Z | Z + X - | + - X X Z | Kết quả: + - đại bàng đào đại bàng đào sư tử chuột,+ - X X Z
Quy tắc: X Z + + X | + X + Z | + Z + X | + X + Z | Kết quả: rắn hổ mang cá mập chuối nho + + rắn hổ mang cá mập,X Z + + X
Quy tắc: + - - X Z | Z X - - + | - - Z + X | X - Z - + | Kết quả: - - Hải cẩu chuột + rắn hổ mang,- - Z + X
"Quy tắc: Y Z Y - - | Z Y - - | - - Y Z | - Y Z - | Kết quả: rắn hổ mang chuối, rắn hổ mang chuối - -",Y Z Y - -
Quy tắc: Z = + X | Z = X + | + Z = X Z | + Z X = | Kết quả: + chuối ngựa = chuối ngựa cá mập,+ Z = X Z
Quy tắc: X Y = * + | Y * = + X | * X + = Y | Y = + * X | Kết quả: ngựa vằn * = + cò,Y * = + X
Quy tắc: Y * - | Y - * | Y * Y - | - * Y | Kết quả: nho * nho -,Y * Y -
Quy tắc: * Y * Y | * * Y | * * Y | * Y * | Kết quả: * kiwi * kiwi,* Y * Y
Quy tắc: X Y * * | Y * X * | * Y * X | X * * Y | Kết quả: * ngựa vằn * dâu đen,* Y * X
Quy tắc: - Z Y = | Z = - Y | Y = Z - | - Y = Z | Kết quả: - chim cánh cụt = táo,- Y = Z
Quy tắc: * Y Z * - | Y - Z * * | Y * * - Z | * * Z - Y | Kết quả: * * táo - đại bàng,* * Z - Y
Quy tắc: Z X + + | + X + Z | Z + + X | + + X Z | Kết quả: + Cò nho + rắn hổ mang,+ X + Z
Quy tắc: Z Y + = | Z + Y = | = Z + Z Y | + = Y Z | Kết quả: = sư tử + cá mập rắn hổ mang sư tử,= Z + Z Y
Quy tắc: * Y - | * - Y Y Y | - Y * | Y * - | Kết quả: * - chim cánh cụt cá voi chim cánh cụt chim cánh cụt chim cánh cụt chim cánh cụt,* - Y Y Y
Quy tắc: Z + * X | + X * Z | X + Z * | + * Z X | Kết quả: nho + dưa hấu dưa hấu *,X + Z *
Quy tắc: + - Y Z | - Y + Z | Z - + Y | - Y + Z Z | Kết quả: - Đại bàng ngựa + hải cẩu đào,- Y + Z Z
Quy tắc: Z * X * | * Z X X * | Z * * X | * X * Z | Kết quả: * Đại bàng sư tử *,* Z X X *
Quy tắc: X = * Z | X = * Z | Z X * = | = * X Z | Kết quả: ngựa vằn đào * =,Z X * =
Quy tắc: Y X - - Y | X - Y - | - Y X - | - Y X - | Kết quả: hải cẩu sư tử hải cẩu - - hải cẩu sư tử,Y X - - Y
Quy tắc: - Y = Z X | X - Z Y = | Y - X Z = | = Y - Z X | Kết quả: = chuột kiwi - lê dưa hấu,= Y - Z X
Quy tắc: Z + - * X | X - + Z * | X - + * Z | - + X Z * | Kết quả: - + Trâu đại bàng hải cẩu chuối *,- + X Z *
Quy tắc: - Z - * X | * Z Z - - X | - X Z - * | X - - Z * | Kết quả: * sư tử dâu tây - - ngựa táo,* Z Z - - X
Quy tắc: - + Z Y | Y + - Z | + Z - Y | - Y + Z | Kết quả: - + Trâu nho dưa hấu ngựa vằn,- + Z Y
Quy tắc: - - Z x Y = | X - = Z - Y | - X - Y = Z | - = - Z X Y | Kết quả: - - Con dấu dưa hấu kiwi cò =,- - Z X Y =
Quy tắc: Z Y * * Z | Z * Y * | * * Y Z | * * Y Z | Kết quả: chuột đại bàng chuối * * chuột,Z Y * * Z
Quy tắc: + Z Y + + | Z + + Y + | + + Z + Y | + Z + Y + | Kết quả: + + chuột dưa hấu + ngựa vằn,+ + Z + Y
Quy tắc: X = = Y | Y X = = | X = = Y | = Y X = | Kết quả: nho ngựa vằn nho = =,Y X = =
Quy tắc: X Z = * | Z * = X | = X Z * X | X = Z * | Kết quả: = chuối trâu lê đen * chuối trâu,= X Z * X
Quy tắc: X * Z * | * X Z * | Z X * * | * * X Z | Kết quả: đào chuột * đào *,X * Z *
Quy tắc: X + Y * | * + Y X | * X + Y | + X * Y X | Kết quả: + sư tử dưa hấu * rắn hổ mang sư tử dưa hấu,+ X * Y X
Quy tắc: - Z * Y | * Y Z - | * Z Y - Y | - Z Y * | Kết quả: * Chuột dâu tây - chuột,* Z Y - Y
Quy tắc: * X * Y - | * Y - * X | Y * X - * | X - * X Y * | Kết quả: dâu đen dưa hấu - * dâu tây cá voi dâu tây dưa hấu *,X - * X Y *
"Quy tắc: = Z * + Y | = * Z + Y | Z Y Z = + * | * Y + = Z | Kết quả: rắn hổ mang đào, đào, ngựa vằn, rắn hổ mang đào = + *",Z Y Z = + *
Quy tắc: + - X * Z | - * Z + X | + X Z * - | + X Z - * | Kết quả: + - cá mập * chuột,+ - X * Z
Quy tắc: + Y * + X | Y + + X * | + Y X * + | * Y X X + + | Kết quả: * Cá mập voi + +,* Y X X + + +
Quy tắc: X Y * = | * = X Y | X = * Y | X * Y = | Kết quả: đại bàng cá mập * =,X Y * =
Quy tắc: * * Z = X | * * Z X = | * = X Z * | * X * Z = | Kết quả: * ngựa ngựa * chuối =,* X * Z =
Quy tắc: Z - - X * | - - X Z * | X - - Z * | - X Z * - | Kết quả: đào - - đại bàng chuối *,X - - Z *
Quy tắc: Y X - = Z - | Z - - = X Y | Z - - Y X = | X - Z = Y - | Kết quả: dưa hấu nho - - cò lê đại bàng =,Z - - Y X =
Quy tắc: * X Y + | Y + * X | Y X * + | * X Y + | Kết quả: hấu cò * +,Y X * +
Quy tắc: X * = - Y | - * X Y = | * Y = X - | - * Y = X | Kết quả: việt quất * = - dưa hấu,X * = - Y
Quy tắc: X + + + | + X + X + | + + + X | + + + X | Kết quả: + lê + lê +,+ X + X +
Quy tắc: * - Y Z - Y | * Y Z - - | * Z - - Y | * - Z Y - | Kết quả: * - Hải cẩu ngựa trâu - Ngựa trâu,* - Y Z - Y
Quy tắc: + Z = - Y X | - X + = Z Y | - Z Y + = X | X Z - Y + = | Kết quả: - Cò ngựa dưa hấu chim cánh cụt + = dâu táo,- Z Y + = X
Quy tắc: Z + X - - | - + Z - X | Z - X + - | Z + - X - | Kết quả: ngựa + ngựa vằn dâu tây - -,Z + X - -
Quy tắc: = Z * = X | = Z X * = | Z = X * = | = Z X = * | Kết quả: dưa hấu sư tử = dưa hấu * =,Z = X * =
Quy tắc: X Z + = | Z + = X | = + X Z Z | + Z = X | Kết quả: = + hải cẩu đào dưa hấu cá voi hải cẩu đào,= + X Z Z
Quy tắc: = Z Y * | = * Y Z | Y * Z = | Z Z Y * = | Kết quả: chim cánh cụt đào đào cá voi * =,Z Z Y * =
Quy tắc: X = = - Z | - = X Z = | X - Z = = | = Z X - = | Kết quả: kiwi sư tử = = - chuột chuối,X = = - Z
Quy tắc: * = Z X | = * Z X | X * = Z | X * X Z = | Kết quả: kiwi hải cẩu * kiwi hải cẩu kiwi =,X * X Z =
Quy tắc: = Y * + | Y + * = | Y * = + | + Y Y = * | Kết quả: + cá mập cá mập = *,+ Y Y = *
Quy tắc: X - * | * - X | X - * | X X X - * | Kết quả: đại bàng đại bàng đại bàng - *,X X X - *
Quy tắc: X - * Z | * X - Z | - Z * X | Z X Z * - | Kết quả: blackberry dưa hấu blackberry * -,Z X Z * -
Quy tắc: + Z = X - | + Z = X - | = X Z - + | + X - = Z | Kết quả: = cá voi sư tử chim cánh cụt - +,= X Z - +
Quy tắc: = * Z Y | * Z Y = | Z Y * = | = * Z Y Y | Kết quả: = * quả việt quất chuối lê,= * Z Y Y
Quy tắc: Z + * Z | * + Z | * Z + | Z + * | Kết quả: dâu tây + * dâu tây,Z + * Z
Quy tắc: * - X Z = | X = Z - * | - X * Z = | - x x * z = | Kết quả: - lê dâu tây lê * táo =,- X X * Z =
Quy tắc: + Z Y + = | + = Y Z + | + + = Y Z | + = Z Y + | Kết quả: + = việt quất đào +,+ = Z Y +
Quy tắc: = + + Z Z | Z = + + | + + = Z | Z + + = | Kết quả: = + + cá voi,= + + Z Z
Quy tắc: * X * Z | * * Z X | Z * * X | Z X * * Z | Kết quả: rắn hổ mang hải cẩu lê trâu * * rắn hổ mang hải cẩu,Z X * * Z
Quy tắc: Y + Z * | + Y Z * | * + Y Z | * + Z Y | Kết quả: * + cò nho,* + Y Z
Quy tắc: * = Y + | + = * Y | = Y Y + * | + Y * = | Kết quả: = cá mập cá mập + *,= Y Y + *
Quy tắc: = - = Z Y | Z Y = = - | = Y = - Z | = Z - Y = | Kết quả: = rắn hổ mang - chuối =,= Z - Y =
Quy tắc: = Z + X = | X Z = = + | = X + Z = | + = = X Z | Kết quả: chim cánh cụt nho = = +,X Z = = +
Quy tắc: * - Y X * | * * X Y - | - * Y X * | * * Y - X | Kết quả: * - cò hổ mang chuối *,* - Y X *
Quy tắc: - + Y Y Z | Y Z + - | + Z - Y | - + Y Z | Kết quả: - + Cá mập voi hổ mang cá voi,- + Y Y Z
Quy tắc: X = = = | X = = = | = = X = | X = X = = | Kết quả: cá mập chuối = cá mập chuối = =,X = X = =
Quy tắc: Z - * Y | * Y Z - | - Y Z * | Y - * Z | Kết quả: - lê đào cò *,- Y Z *
Quy tắc: X Z - - = | - = Z - X | = X - - Z X | = X - Z - | Kết quả: = nho kiwi - - cò lê kiwi nho,= X - - Z X
Quy tắc: - X Y * | - * Y X | - X * Y | X Y - * | Kết quả: - quả việt quất đào *,- X Y *
Quy tắc: Y * + = | * = Y + | Y = * + Y | Y + = * | Kết quả: táo táo = * + táo táo,Y = * + Y
Quy tắc: = - X X Z * | * X = - Z | - * X Z = | X = * Z - | Kết quả: = - nho ngựa ngựa *,= - X X Z *
Quy tắc: - Y + + | + Y + - | + Y + Y - | - Y + + | Kết quả: + đào nho + đào nho -,+ Y + Y -
Quy tắc: Z - Y - Y = | - - = Z Y | - - Z = Y | Z = - - Y | Kết quả: cá mập - cá voi - cá voi =,Z - Y - Y =
Quy tắc: X = Z - | = - Z X | Z = X - | - = X Z Z | Kết quả: - = ngựa vằn chuột táo chuột táo,- = X Z Z
Quy tắc: = - Z | Z - = Z | - = Z | - Z = | Kết quả: kiwi dâu tây - = kiwi dâu tây,Z - = Z
Quy tắc: = X Z * - | = - Z X * | Z X = - * | Z - = X * | Kết quả: = chim cánh cụt đại bàng * -,= X Z * -
Quy tắc: + - * Y Z | - Z + * Y | - Y + Z * | + - Y * Z | Kết quả: + - rắn hổ mang cò * chuột cá mập,+ - Y * Z
Quy tắc: * Y X = - | - X Y = * | Y - X * = | X * Y - = X | Kết quả: blackberry chuối * sư tử chuột - = blackberry chuối,X * Y - = X
Quy tắc: Y * + X Y | Y X + * | X Y * + | + * Y X | Kết quả: đào trâu * + đào trâu cánh cụt,Y * + X Y
Quy tắc: * X - Z = Y | = - Z * X Y | X Y * - = Z | Y * Z X = - | Kết quả: cá voi chuối chuột * - = dưa hấu,X Y * - = Z
Quy tắc: - Z = | = Z Z - | = - Z | - = Z | Kết quả: = nho -,= Z Z -
Quy tắc: Y X = - = | = X = - Y | X Y = = - Y | X = Y = - | Kết quả: dâu tây cá mập trâu sư tử = = - dâu cá mập,X Y = = - Y
Quy tắc: Z X - * Y | Z Y X - * | - * X Z Y | - X Y * Z | Kết quả: - Trâu ngựa vằn nho sư tử * Cò,- X Y * Z
Quy tắc: + X + - Y | + Y + X - | X + Y - + | Y - + + X | Kết quả: dưa hấu blackberry - + + dâu đen nho,Y - + + X
Quy tắc: Z Y * - Y - | * Z Y - - | Z - * Y - | - Y Z - * | Kết quả: táo đại bàng đào * - táo -,Z Y * - Y -
Quy tắc: X Z - * - | * X - Z - | - Z * - X | Z - * X - | Kết quả: việt quất - * lê chim cánh cụt -,Z - * X -
Quy tắc: * Z Y - * | Y Z * * Y - | Y * Z * - | * Z - Y * | Kết quả: sư tử rắn hổ mang táo * * táo -,Y Z * * Y -
Quy tắc: X + Z * Y | X Y * Z + | Z * X + Y | * Z X + Y | Kết quả: lê + rắn hổ mang * sư tử,X + Z * Y
Quy tắc: Y + + Z * | + Z * Y + | Z + Y + * | + Z Y + * | Kết quả: chuột cánh cụt + táo sư tử + *,Z + Y + *
Quy tắc: X = Z - + | - + = X Z | X + = - Z | Z + X - = Z | Kết quả: cá mập dâu + chim cánh cụt sư tử - = cá mập dâu tây,Z + X - = Z
Quy tắc: Y - - Z X | - X Y Z - | Z Y - X - | - - X Y Z | Kết quả: ngựa ngựa - - cò sư tử trâu,Y - - Z X
Quy tắc: X Y * = | = Y X * | * = X Y | = Y X * | Kết quả: dâu hổ mang đào ngựa * =,X Y * =
Quy tắc: * X - Y | Y Y X * - | X * - Y | * - X Y | Kết quả: cá mập trâu trâu cá mập đại bàng ngựa * -,Y Y X * -
Quy tắc: X = - Y - | = Y - X - | - X - Y = | X = Y - X - | Kết quả: táo cá mập = cò sư tử - táo cá mập -,X = Y - X -
Quy tắc: Y - - + | Y - - + | - - Y + Y | + Y - - | Kết quả: - - táo đào + táo đào,- - Y + Y
Quy tắc: - * X + Y | X * Y + - | + * X Y - | * - X Y + | Kết quả: + * ngựa vằn chuối đại bàng -,+ * X Y -
Quy tắc: = Y Z + | Z Y + = Z | = Z + Y | Y Z = + | Kết quả: việt quất cá mập sư tử + = cá mập sư tử,Z Y + = Z
Quy tắc: Y - Z = Z | = Z - Y | = Z Y - | Y Z - = | Kết quả: sư tử nho - trâu = trâu,Y - Z = Z
Quy tắc: - + X Y - X | - X - + Y | Y + - - X | Y X - - + | Kết quả: - + Đại bàng ngựa blackberry cá mập - dâu đen cá mập,- + X Y - X
Quy tắc: Y * Z - | Z Y * - | Z Y * - | Z Y * - | Kết quả: táo kiwi táo * -,Z Y * -
Quy tắc: - X - Y + | X - + - Y X | - Y X - + | X - Y + - | Kết quả: đại bàng đào - + - đại bàng đào cá voi,X - + - Y X
Quy tắc: - * Y Z - | - * - Z Y | - Y * - Z | Y Z * - Y - | Kết quả: ngựa vằn lê * - lê -,Y Z * - Y -
Quy tắc: = Y + X = | = X + = Y | = Y + X = Y | = X + = Y | Kết quả: = cá voi + kiwi blackberry = cá voi,= Y + X = Y
Quy tắc: = Z = + | Z = = + | Z + Z = = | = = Z + | Kết quả: cá mập + cá mập = =,Z + Z = =
Quy tắc: X - = Z | = - Z X | X - = Z | X = Z - | Kết quả: = - dưa hấu nho việt quất,= - Z X
Quy tắc: Y = Z = X + | + = Y = Z X | Y = + Z X = | = Z + X Y = | Kết quả: + = ngựa vằn kiwi = dưa hấu lê trâu dâu tây,+ = Y = Z X
Quy tắc: * Y + | Y * + Y | * Y + | Y * + | Kết quả: cá voi chuối * + cá voi chuối,Y * + Y
Quy tắc: Z - X * | Z X - * | X * Z - | Z * X - | Kết quả: chuột - lê *,Z - X *
Quy tắc: - = Y X = | = = Y X - | X Y - = = | - Y Y = X = | Kết quả: - lê lê = dâu đen =,- Y Y = X =
Quy tắc: Y - * X Z | * Y X - Z | Y X * Z - | - Z * X Y | Kết quả: * Chuối sư tử việt quất - rắn hổ mang dâu tây,* Y X - Z
Quy tắc: - X = + Z | - + Z = X X | - + = X Z | X + = - Z | Kết quả: - + chuối = dâu tây,- + Z = X X
Quy tắc: + Z Y X * | X Y * Z + | X + * Y Z | * + X Z Y | Kết quả: + Nho cá mập trâu trâu *,+ Z Y X *
Quy tắc: + Z = | + Z = Z | = + Z | + = Z | Kết quả: + con dấu việt quất = con dấu việt quất,+ Z = Z
Quy tắc: - = Z Y - | = Z - - Y | Z = - - Y | Z = - Y - | Kết quả: - = cá mập chuối đại bàng -,- = Z Y -
Quy tắc: X Y = + Z + | X + Y + = Z | Y + Z + = X | + = Y X + Z | Kết quả: + = cá voi kiwi + ngựa,+ = Y X + Z
Quy tắc: X * * + Y | X * Y + * | * Y X + * | * + X * Y X | Kết quả: * + chim cánh cụt rắn hổ mang * chim cánh cụt rắn hổ mang nho,* + X * Y X
Quy tắc: Z = * + X | + Z * = X | + Z = * X | + X Z * = | Kết quả: + Hải cẩu chuột hổ mang lê * =,+ X Z * =
Quy tắc: - Z Y X + * | X + Z Y * - | - Y + Z * X | Y - + * X Z | Kết quả: cò - + * kiwi rắn hổ mang kiwi,Y - + * X Z
Quy tắc: Z Y = + X - | Z + Y - X = | Y Z = X + - | - Z + X = Y | Kết quả: - ngựa + cá mập lê = trâu,- Z + X = Y
Quy tắc: - X Z - | - Z X - X | - Z - X | Z - - X | Kết quả: - việt quất chim cánh cụt - việt quất việt quất,- Z X - X
Quy tắc: X * - + | - X * + X | * + X - | - X * + | Kết quả: - hải cẩu chim cánh cụt * + hải cẩu chim cánh cụt,- X * + X
Quy tắc: Z + X * + Y | Z Y * X + + | Y * X + Z + | Z Y * X + + | Kết quả: đại bàng kiwi * nho chuột + +,Z Y * X + +
Quy tắc: - - Z Y | Z - - Y | Y Z - - | - Z - Y | Kết quả: rắn hổ mang nho - -,Y Z - -
Quy tắc: Z - - X | Z - Z X - | - - X Z | - X - Z | Kết quả: nho - kiwi nho -,Z - Z X -
Quy tắc: Y - - X | X - Y - | Y X - - | - - Y X | Kết quả: dưa hấu - cá mập chim cánh cụt -,X - Y -
Quy tắc: * = Y X * | * Y X * = | * X Y * = | = X Y * * | Kết quả: * việt quất cá voi đào * =,* Y X * =
Quy tắc: - X = Y | - Y = X | = Y - X | Y - = X | Kết quả: = blackberry blackberry - rắn hổ mang chim cánh cụt,= Y - X
Quy tắc: + Z * Y | Z + * Y | + * Z Y | * Y + Z | Kết quả: + dâu tây ngựa * ngựa vằn,+ Z * Y
Quy tắc: - + Z + X X | - X + Z + | - X + + Z | X + - Z + | Kết quả: - + Cá voi sư tử + ngựa ngựa,- + Z + X X
Quy tắc: = = Y Z X * | * X Z = Y = | X = = Z * Y | Y * = Z X = | Kết quả: = = hải cẩu ngựa việt quất *,= = Y Z X *
Quy tắc: X - - Z * | Z X * - - | X Z * - - | - X Z * - | Kết quả: rắn hổ mang lê chuối * - -,Z X * - -
