question,target
"Nếu Carol giỏi và thông minh, thì Carol đang buồn.
Nếu Carol nhanh hoặc yếu, thì Carol có màu xanh.
Nếu Carol có màu đỏ và tròn, thì Carol còn trẻ.
Nếu Carol xinh đẹp và chậm chạp, thì Carol nhỏ bé.
Nếu Carol lạnh, thì Carol mềm mại.
Điều:
Carol lạnh lùng và tồi tệ.
Những điều sau đây có thể được xác định về Carol:",Carol mềm mại.
"Nếu Frank đẹp hoặc xanh, thì Frank lớn.
Nếu Frank còn trẻ, thì Frank đang buồn.
Nếu Frank nhanh, thì Frank thật đáng sợ.
Nếu Frank nóng, thì Frank yếu.
Nếu Frank già hoặc thông minh, thì Frank thật nhàm chán.
Điều:
Frank giỏi và chậm chạp.
Những điều sau đây có thể được xác định về Frank:",Sự không có.
"Nếu một tròn, thì buồn.
Nếu một nhàm chán, thì rất nhanh.
Nếu một nhỏ, thì rất khỏe.
Nếu một sạch và đẹp, thì có màu đỏ.
Nếu một chậm, thì có màu tím.
Điều:
nhàm chán và chậm chạp.
Những điều sau đây có thể được xác định về:",nhanh và tím.
"Nếu Frank có màu xanh lá cây hoặc nhanh, thì Frank rất mạnh.
Nếu Frank lớn, thì Frank đã già.
Nếu Frank xinh đẹp hay trẻ trung, thì Frank còn nhỏ.
Nếu Frank tròn, thì Frank thông minh.
Nếu Frank nhàm chán, thì Frank chậm.
Điều:
Frank tròn trịa và đáng sợ.
Những điều sau đây có thể được xác định về Frank:",Frank rất thông minh.
"Nếu một con gấu đẹp và mềm mại, thì con gấu rất thông minh.
Nếu một con gấu có màu tím, thì con gấu yếu.
Nếu một con gấu khỏe, thì con gấu nóng.
Nếu một con gấu có màu đỏ hoặc nhàm chán, thì con gấu chậm.
Nếu một con gấu đáng sợ, thì con gấu hạnh phúc.
Điều:
Con gấu mạnh mẽ và màu xanh.
Những điều sau đây có thể được xác định về con gấu:",Con gấu nóng.
"Nếu một con hươu cao cổ chậm và sạch sẽ, thì hươu cao cổ thật đáng sợ.
Nếu một con hươu cao cổ nhàm chán, thì hươu cao cổ có màu xanh.
Nếu một con hươu cao cổ nóng hoặc nhanh, thì hươu cao cổ có màu tím.
Nếu một con hươu cao cổ lớn, thì hươu cao cổ là xấu.
Nếu một con hươu cao cổ có màu xanh và đẹp, thì hươu cao cổ là tốt.
Điều:
Hươu cao cổ rất đẹp và nhàm chán.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ có màu xanh.
"Nếu một con thỏ già và thông minh, thì thỏ yếu.
Nếu một con thỏ có màu xanh lá cây, thì thỏ lạnh.
Nếu một con thỏ xấu, thì thỏ chậm.
Nếu một con thỏ nóng, thì thỏ có màu tím.
Nếu một con thỏ có màu đỏ, thì thỏ sạch sẽ.
Điều:
Con thỏ rất đẹp và đỏ.
Những điều sau đây có thể được xác định về thỏ:",Con thỏ sạch sẽ.
"Nếu Erin mạnh mẽ hoặc thông minh, thì Erin rất đẹp.
Nếu Erin đáng sợ và đỏ, thì Erin lạnh.
Nếu Erin nhàm chán và buồn bã, thì Erin còn trẻ.
Nếu Erin có màu tím và xanh lá cây, thì Erin nóng.
Nếu Erin to hoặc mềm, thì Erin đã già.
Điều:
Erin đáng sợ và thông minh.
Những điều sau đây có thể được xác định về Erin:",Erin thật xinh đẹp.
"Nếu một yếu, thì nóng.
Nếu một có màu đỏ hoặc đáng sợ, thì còn nhỏ.
Nếu một tốt hoặc tròn, thì có màu tím.
Nếu một thông minh hoặc chậm chạp, thì rất vui.
Nếu một già và lớn, thì rất nhanh.
Điều:
buồn và thông minh.
Những điều sau đây có thể được xác định về:",hạnh phúc.
"Nếu Alice nhỏ hoặc yếu, thì Alice tròn.
Nếu Alice nhanh, thì Alice thật nhàm chán.
Nếu Alice to lớn và chậm chạp, thì Alice còn trẻ.
Nếu Alice có màu đỏ, thì Alice buồn.
Nếu Alice mạnh mẽ và mềm mại, thì Alice có màu tím.
Điều:
Alice có màu đỏ và xinh đẹp.
Những điều sau đây có thể được xác định về Alice:",Alice buồn.
"Nếu Alice xấu hoặc đỏ, thì Alice nhỏ.
Nếu Alice có màu xanh và nhàm chán, thì Alice đã già.
Nếu Alice nóng bỏng, thì Alice mạnh mẽ.
Nếu Alice có màu tím hoặc sạch, thì Alice rất đẹp.
Nếu Alice hạnh phúc hay to lớn, thì Alice yếu đuối.
Điều:
Alice xấu và xinh đẹp.
Những điều sau đây có thể được xác định về Alice:",Alice còn nhỏ.
"Nếu một con gấu trúc lạnh, thì gấu trúc rất thông minh.
Nếu một con gấu trúc đẹp và màu xanh, thì gấu trúc rất khỏe.
Nếu một con gấu trúc mềm, thì gấu trúc có màu xanh lá cây.
Nếu một con gấu trúc buồn hoặc đáng sợ, thì gấu trúc rất lớn.
Nếu một con gấu trúc nhanh, thì gấu trúc có màu tím.
Điều:
Gấu trúc mạnh và lạnh.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc rất thông minh.
"Nếu một nhỏ, thì rất đẹp.
Nếu một già và lạnh, thì yếu.
Nếu một thông minh hoặc màu xanh lá cây, thì có màu đỏ.
Nếu một tốt và màu xanh, thì rất nhanh.
Nếu một đáng sợ, thì tròn.
Điều:
to và lạnh.
Những điều sau đây có thể được xác định về:",Sự không có.
"Nếu một bông hoa hướng dương nhàm chán, thì hoa hướng dương hạnh phúc.
Nếu một bông hoa hướng dương còn non, thì hoa hướng dương có màu xanh.
Nếu một bông hoa hướng dương nhỏ và lớn, thì hoa hướng dương là thông minh.
Nếu một bông hoa hướng dương tròn, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương nhanh hoặc màu xanh lá cây, thì hoa hướng dương đã già.
Điều:
Hoa hướng dương mạnh mẽ và nhanh chóng.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương đã già.
"Nếu Dan đỏ và sạch, thì Dan xấu.
Nếu Dan chậm, thì Dan mạnh mẽ.
Nếu Dan có màu xanh và lạnh, thì Dan có màu tím.
Nếu Dan nhàm chán, thì Dan yếu đuối.
Nếu Dan hạnh phúc hay xinh đẹp, thì Dan đã già.
Điều:
Dan chậm chạp và nhỏ bé.
Những điều sau đây có thể được xác định về Dan:",Dan rất mạnh mẽ.
"Nếu một bông hồng sạch, thì hoa hồng là tốt.
Nếu một bông hồng thông minh hoặc màu xanh, thì hoa hồng là xấu.
Nếu một bông hồng chậm, thì hoa hồng nhanh.
Nếu một bông hồng già và khỏe, thì hoa hồng buồn.
Nếu một bông hồng non và to, thì hoa hồng có màu tím.
Điều:
Hoa hồng có màu xanh và thông minh.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng là xấu.
"Nếu một con voi nóng, thì con voi sạch sẽ.
Nếu một con voi hạnh phúc hay lạnh lùng, thì con voi mềm mại.
Nếu một con voi đáng sợ hoặc nhanh nhẹn, thì con voi rất thông minh.
Nếu một con voi yếu hoặc mạnh, thì con voi lớn.
Nếu một con voi đẹp và trẻ, thì con voi có màu xanh.
Điều:
Con voi nóng và nhỏ.
Những điều sau đây có thể được xác định về con voi:",Con voi sạch sẽ.
"Nếu một bông hoa hướng dương buồn hoặc đáng sợ, thì hoa hướng dương thật nhàm chán.
Nếu một bông hoa hướng dương già hoặc nhanh, thì hoa hướng dương rất đẹp.
Nếu một bông hoa hướng dương thông minh, thì hoa hướng dương rất mạnh.
Nếu một bông hoa hướng dương to và yếu, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương có màu xanh hoặc trẻ, thì hoa hướng dương nóng.
Điều:
Hoa hướng dương nóng và buồn.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương thật nhàm chán.
"Nếu Erin tốt và buồn, thì Erin có màu đỏ.
Nếu Erin có màu tím hoặc nhỏ, thì Erin rất vui.
Nếu Erin to và nhanh, thì Erin tròn.
Nếu Erin xanh và lạnh, thì Erin thật đáng sợ.
Nếu Erin đẹp và xấu, thì Erin thật nhàm chán.
Điều:
Erin chậm chạp và nhàm chán.
Những điều sau đây có thể được xác định về Erin:",Sự không có.
"Nếu một cái cây thông minh, thì cây có màu đỏ.
Nếu một cây sạch hoặc nhỏ, thì cây còn non.
Nếu một cây mềm hoặc chậm, thì cây thật nhàm chán.
Nếu một cây mạnh mẽ hoặc màu xanh, thì cây rất đẹp.
Nếu một cây xanh, thì cây nóng.
Điều:
Cây chậm và già.
Những điều sau đây có thể được xác định về cây:",Cây thật nhàm chán.
"Nếu Dan mềm và tím, thì Dan mạnh mẽ.
Nếu Dan lớn, thì Dan có màu xanh lá cây.
Nếu Dan còn trẻ hoặc đáng sợ, thì Dan xấu.
Nếu Dan màu đỏ, thì Dan yếu.
Nếu Dan nhanh, thì Dan thông minh.
Điều:
Dan nhanh và xanh.
Những điều sau đây có thể được xác định về Dan:",Dan rất thông minh.
"Nếu một con gấu xấu, thì con gấu sạch sẽ.
Nếu một con gấu nhỏ hoặc buồn, thì con gấu lớn.
Nếu một con gấu có màu xanh hoặc hạnh phúc, thì con gấu lạnh.
Nếu một con gấu nóng, thì con gấu có màu đỏ.
Nếu một con gấu đáng sợ hoặc nhanh chóng, thì con gấu có màu xanh lá cây.
Điều:
Con gấu tròn và thông minh.
Những điều sau đây có thể được xác định về con gấu:",Sự không có.
"Nếu Frank chậm chạp và buồn bã, thì Frank sạch sẽ.
Nếu Frank tím tái hoặc hạnh phúc, thì Frank đã già.
Nếu Frank yếu, thì Frank nhanh.
Nếu Frank có màu xanh, thì Frank xấu.
Nếu Frank lớn và nhỏ, thì Frank tròn.
Điều:
Frank đáng sợ và tím tái.
Những điều sau đây có thể được xác định về Frank:",Frank đã già.
"Nếu một con hà mã có màu đỏ, thì hà mã rất buồn.
Nếu một con hà mã nhanh, thì hà mã chậm.
Nếu một con hà mã có màu xanh lá cây hoặc lạnh, thì hà mã có hình tròn.
Nếu một con hà mã nhỏ và khỏe, thì hà mã là tốt.
Nếu một con hà mã còn nhỏ, thì hà mã thật đáng sợ.
Điều:
Hà mã có màu xanh lá cây và yếu.
Những điều sau đây có thể được xác định về hà mã:",Hà mã tròn.
"Nếu Carol mạnh mẽ và sạch sẽ, thì Carol to lớn.
Nếu Carol hạnh phúc, thì Carol rất thông minh.
Nếu Carol lạnh lùng và xấu xa, thì Carol rất đẹp.
Nếu Carol yếu đuối hoặc còn trẻ, thì Carol thật nhàm chán.
Nếu Carol mềm mại, thì Carol buồn.
Điều:
Carol xấu và yếu.
Những điều sau đây có thể được xác định về Carol:",Carol thật nhàm chán.
"Nếu bồ công anh nóng hoặc đáng sợ, thì bồ công anh tròn.
Nếu một cây bồ công anh mạnh, thì bồ công anh là thông minh.
Nếu một cây bồ công anh yếu hoặc lớn, thì bồ công anh có màu xanh lá cây.
Nếu một cây bồ công anh nhàm chán và màu xanh, thì bồ công anh rất vui.
Nếu một cây bồ công anh sạch hoặc nhỏ, thì bồ công anh rất buồn.
Điều:
Bồ công anh là tốt và đáng sợ.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh tròn.
"Nếu Dan hạnh phúc, thì Dan lạnh.
Nếu Dan đỏ hoặc đẹp, thì Dan yếu.
Nếu Dan chậm hoặc mạnh, thì Dan là tốt.
Nếu Dan nhỏ, thì Dan tròn.
Nếu Dan sạch sẽ, thì Dan thật đáng sợ.
Điều:
Dan đỏ và thông minh.
Những điều sau đây có thể được xác định về Dan:",Dan yếu đuối.
"Nếu một cây yếu, thì cây tốt.
Nếu một cây buồn hoặc nóng, thì cây to.
Nếu một cây xấu và tím, thì cây đã già.
Nếu một cây thông minh hoặc màu đỏ, thì cây đó hạnh phúc.
Nếu một cây đẹp hoặc nhỏ, thì cây còn non.
Điều:
Cây nhanh và nóng.
Những điều sau đây có thể được xác định về cây:",Cây to.
"Nếu một nóng và nhỏ, thì xấu.
Nếu một sạch, thì có màu đỏ.
Nếu một mềm và yếu, thì lạnh.
Nếu một tròn, thì rất đẹp.
Nếu một tốt, thì có màu xanh.
Điều:
chậm và tốt.
Những điều sau đây có thể được xác định về:",có màu xanh.
"Nếu một cây nóng, thì cây có màu xanh.
Nếu một cây xấu và nhỏ, thì cây có màu tím.
Nếu một cái cây còn non hoặc đáng sợ, thì cây đó hạnh phúc.
Nếu một cây lớn, thì cây có màu đỏ.
Nếu một cây mềm, thì cây là tốt.
Điều:
Cây yếu và mềm.
Những điều sau đây có thể được xác định về cây:",Cây tốt.
"Nếu một con hươu cao cổ còn trẻ và đáng sợ, thì hươu cao cổ lạnh.
Nếu một con hươu cao cổ to và hạnh phúc, thì hươu cao cổ tròn.
Nếu một con hươu cao cổ có màu xanh lá cây, thì hươu cao cổ mềm.
Nếu một con hươu cao cổ xấu và nhanh, thì hươu cao cổ có màu xanh.
Nếu một con hươu cao cổ thông minh, thì hươu cao cổ có màu tím.
Điều:
Hươu cao cổ đáng sợ và thông minh.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ có màu tím.
"Nếu bồ công anh chậm, thì bồ công anh có màu xanh.
Nếu một cây bồ công anh tròn, thì bồ công anh rất mạnh.
Nếu một cây bồ công anh hạnh phúc, thì bồ công anh rất đẹp.
Nếu một cây bồ công anh nhàm chán, thì bồ công anh sạch.
Nếu một cây bồ công anh có màu đỏ và thông minh, thì bồ công anh lạnh.
Điều:
Bồ công anh to và tròn.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh rất mạnh.
"Nếu một con hà mã mềm và xanh, thì hà mã yếu.
Nếu một con hà mã đáng sợ và nhàm chán, thì hà mã rất thông minh.
Nếu một con hà mã nhỏ và buồn, thì hà mã rất vui.
Nếu một con hà mã tròn, thì hà mã có màu xanh.
Nếu một con hà mã đẹp, thì hà mã nhanh.
Điều:
Con hà mã buồn và nhỏ.
Những điều sau đây có thể được xác định về hà mã:",Hà mã hạnh phúc.
"Nếu một bông hoa hướng dương có màu đỏ, thì hoa hướng dương hạnh phúc.
Nếu một bông hoa hướng dương còn non hoặc mềm, thì hoa hướng dương rất khỏe.
Nếu một bông hoa hướng dương nhỏ và tròn, thì hoa hướng dương là xấu.
Nếu một bông hoa hướng dương nhàm chán hoặc chậm, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương có màu xanh lá cây hoặc màu xanh, thì hoa hướng dương yếu.
Điều:
Hoa hướng dương nhanh và trẻ.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương rất mạnh.
"Nếu Erin đáng sợ và xanh lam, thì Erin có màu xanh lá cây.
Nếu Erin chậm, thì Erin yếu.
Nếu Erin giỏi hoặc mạnh mẽ, thì Erin còn trẻ.
Nếu Erin nóng bỏng, thì Erin rất thông minh.
Nếu Erin mềm và xấu, thì Erin tròn.
Điều:
Erin buồn và nhỏ bé.
Những điều sau đây có thể được xác định về Erin:",Sự không có.
