source,target
Quy tắc: - = Z | = Z - Z | - = Z | - Z = | Kết quả: = lê - lê,= Z - Z
Quy tắc: + Y + | + Y + Y Y | Y + + | + Y + | Kết quả: + đại bàng chuối + đại bàng chuối đại bàng chuối,+ Y + Y Y
Quy tắc: X = Y = | X = = Y | Y = = X | Y = X = | Kết quả: cá voi = dâu sư tử =,X = Y =
Quy tắc: Y = = + | Y = Y = + | + Y = = | = + = Y | Kết quả: chim cánh cụt = chim cánh cụt = +,Y = Y = +
Quy tắc: X = Z + Y = | Y + = Z = X | X Z Y + = = | + X = = Y Z | Kết quả: chuối táo = nho + cá voi =,X = Z + Y =
Quy tắc: Y Z * + Z | Z Y * + | Z + Y * | Z + * Y | Kết quả: chuột dưa hấu ngựa * + ngựa,Y Z * + Z
Quy tắc: * - Y Z - | - Z Y * - | - * Z - Y | Z - * Y - | Kết quả: * - đại bàng dâu tây blackberry -,* - Y Z -
Quy tắc: X Z + + | X X Z + + | + Z X + | X Z + + | Kết quả: ngựa ngựa kiwi trâu + +,X X Z + +
Quy tắc: Z + * - | + - * Z | * + - Z | - + Z * Z | Kết quả: - + rắn hổ mang * rắn hổ mang,- + Z * Z
Quy tắc: Y X * * | Y X * * | X Y * * | * * Y X | Kết quả: việt quất hải cẩu dưa hấu * *,Y X * *
Quy tắc: * * Z Y | Z * Y * | Z * * Y | Z Y * * | Kết quả: * * lê chuột blackberry,* * Z Y
Quy tắc: - Y = | = - Y | Y Y Y = - | = - Y | Kết quả: trâu táo trâu trâu táo táo = -,Y Y Y = -
Quy tắc: * = Z Y | * Z Y = | Y * = Z Y | Z * Y = | Kết quả: trâu * = trâu chim cánh cụt dâu tây,Y * = Z Y
Quy tắc: = Y * Z Y = | Z * Y = = | = Y * = Z | = Z = Y * | Kết quả: = rắn hổ mang * rắn hổ mang sư tử dâu tây =,= Y * Z Y =
Quy tắc: Y - Z + | - Y Z + | - Y + Z | - + Z Z Y | Kết quả: - + blackberry blackberry dưa hấu,- + Z Z Y
Quy tắc: + + X Y | Y X + + | X + X + Y | + + X Y | Kết quả: chuột + chuột + chuột,X + X + Y
Quy tắc: Z + = X X + | = + Z X + | = + Z + X | X Z + = + | Kết quả: chim cánh cụt dâu + = chuối +,Z + = X X +
Quy tắc: X Y + = | Y X + = | + Y X = | Y X = + | Kết quả: cò trâu dâu lê + =,Y X + =
Quy tắc: Z = = | = Z = | Z = = | = Z = Z | Kết quả: = dâu tây ngựa vằn = dâu tây ngựa vằn,= Z = Z
Quy tắc: + * Y X = | = X * Y + | Y X + = * | = Y + X * | Kết quả: + * việt quất đen =,+ * Y X =
Quy tắc: Z Y X = * | Z = * Y X | Y = X * Z | = Z * X Y | Kết quả: lê cò = * kiwi lê rắn hổ mang đại bàng,Z = * Y X
Quy tắc: = Y * * Z | = * Y * Z | = * * Y Z | * = Z * Y Z | Kết quả: * = chim cánh cụt * chim cánh cụt nho việt quất,* = Z * Y Z
Quy tắc: X Y + + | X + Y + | + X + Y | + X Y + | Kết quả: + nho đào +,+ X Y +
Quy tắc: + Y * - Y | - + Y * | - * + Y | - Y * + | Kết quả: + dưa hấu * - dưa hấu,+ Y * - Y
Quy tắc: Y - + Y Z + | Y + - + Z | + Y + - Z | - + Z Y + | Kết quả: rắn hổ mang cò - + cò cò lê trâu +,Y - + Y Z +
Quy tắc: * Y - Z | * Z Y - | Y * - Z | Y * - Z | Kết quả: trâu * - blackberry,Y * - Z
Quy tắc: - = X Y | X - = Y | - Y X = | = Y X - | Kết quả: - = dâu tây dâu tây trâu,- = X Y
Quy tắc: + Y X = | X = + Y | = Y X + | Y X = + X | Kết quả: cò ngựa đại bàng = + cò ngựa,Y X = + X
Quy tắc: * X * Z Y | * Y Z X * | * * Y Z X | X * Y Z * | Kết quả: * cá voi đào * sư tử ngựa vằn,* X * Z Y
Quy tắc: = X + Z - | X = - + Z | - + = X Z | - Z + X = | Kết quả: blackberry = - + đại bàng,X = - + Z
Quy tắc: X Z + + - | - + Z + X | X + - Z + | Z - + Z + X | Kết quả: chim cánh cụt - + chim cánh cụt + ngựa vằn,Z - + Z + X
Quy tắc: = X Y * Z | X * = Z Y | Y = X Z * | Z = X Y * | Kết quả: đào hải cẩu = chim cánh cụt việt quất lê *,Y = X Z *
Quy tắc: = + = X Y | = X + Y = | + Y X = = | X = + = Y | Kết quả: = hải cẩu + lê sư tử =,= X + Y =
Quy tắc: - Z Y * | Z - * Y | Y - * Z | - Z * Y | Kết quả: - lê lê * sư tử dâu tây,- Z * Y
"Quy tắc: + + Z Y | + + Y Z | + Y Z Y + | + Y Z + | Kết quả: + lê, chuối, dâu, lê, chuối +",+ Y Z Y +
Quy tắc: = X Z = | X = Z = | = Z X = | = = X Z | Kết quả: = cò dưa hấu dâu tây việt quất =,= Z X =
Quy tắc: * - * Y Z Y | * - Y Z * | * Z Y - * | Z * Y * - | Kết quả: * - * táo đào trâu nho nho,* - * Y Z Y
Quy tắc: - X Z - | Z - X - | - X - Z | Z - X - | Kết quả: dưa hấu - rắn hổ mang dâu tây -,Z - X -
Quy tắc: + * X * Y | X * + Y * | * Y * X + | Y * * X + | Kết quả: chuối * + chuối táo *,X * + Y *
Quy tắc: * = Z Y X | Y * Z X = | Y Z * X = | = Y * Z X | Kết quả: = chuối nho * lê blackberry đại bàng,= Y * Z X
Quy tắc: + = Y - | - Y + = | - Y = Y Y + | Y + = - | Kết quả: - dưa hấu việt quất = dưa hấu việt quất dưa hấu +,- Y = Y Y +
Quy tắc: Z = X = | = = X Z | X Z = = | = Z X = | Kết quả: = = cá voi cò sư tử,= = X Z
Quy tắc: * X Y + | * + Y X | + Y X * | Y * + X | Kết quả: kiwi chuối * + đại bàng,Y * + X
Quy tắc: + Z Y = X | = Y + X Z | = X Y Z + | + Y = Z X | Kết quả: = lê chuột đại bàng chuột kiwi lê +,= X Y Z +
Quy tắc: = Y = X - | X = = Y - Y | = = - Y X | X = Y - = | Kết quả: kiwi ngựa vằn = = việt quất - việt quất,X = = Y - Y
Quy tắc: = X Z - | X - = Z | = X - X Z | X = Z - | Kết quả: = cá voi - chuối táo cá voi,= X - X Z
Quy tắc: * - Y - X | * Y - - X | Y X - - * | Y X - * - | Kết quả: cá voi việt quất - - *,Y X - - *
Quy tắc: * X Y + | X * Y + | + * Y X | + Y X Y * | Kết quả: + Chuột ngựa vằn chuột *,+ Y X Y *
Quy tắc: Y - - X * | Y - X - * Y | - Y - X * | * - X Y - | Kết quả: chuột chuối - cá voi nho - * chuột chuối,Y - X - * Y
Quy tắc: Z Y * - | Y - * Z Y | Z * - Y | - Z * Y | Kết quả: cò - * cò dâu dưa hấu,Y - * Z Y
Quy tắc: X = = * Y Z | Z = = X * Y | * X = Z = Y | Z = X = * Y | Kết quả: * trâu đào = dâu đen cá voi = chim cánh cụt việt quất,* X = Z = Y
Quy tắc: Y + X * | X Y + X * | Y X * + | * Y + X | Kết quả: cò hải cẩu chim cánh cụt + hải cẩu chim cánh cụt *,X Y + X *
Quy tắc: - X * Z = | - X = Z Z * | * Z X = - | Z - * = X | Kết quả: - chuột táo = kiwi đào kiwi đào *,- X = Z Z *
Quy tắc: - - Y | - Y Y Y - | Y - - | - - Y | Kết quả: - lê táo lê táo lê -,- Y Y Y -
Quy tắc: X - + Z - | - Z + - X | - Z + - X | - Z + X - | Kết quả: - Cò cá mập + hải cẩu đại bàng -,- Z + X -
Quy tắc: - X Z Y + | Y X Z - + | Z Y X + - | X - Y + Z | Kết quả: blackberry - apple horse + cobra blueberry,X - Y + Z
Quy tắc: + X + Z | + X + Z | + X Z + | Z + + X Z | Kết quả: kiwi + + kiwi nho,Z + + X Z
Quy tắc: = + X Y | = Y + X | Y + = X | X = + Y | Kết quả: = + lê trâu sư tử,= + X Y
Quy tắc: + X = Z - | X - = + Z | + X Z - = | + X Z - = | Kết quả: + Ngựa vằn chuột trâu - =,+ X Z - =
Quy tắc: Z * + X | Z X + * Z | Z X + * | Z X * + | Kết quả: trâu dâu +* dâu tây,Z X + * Z
Quy tắc: + X Z = | + = Z X | X + Z Z = | X = + Z | Kết quả: việt quất cá voi + lê lê =,X + Z Z =
Quy tắc: X Y - + | - Y X + | - Y X + | + X - Y | Kết quả: - Chuột ngựa hổ mang +,- Y X +
Quy tắc: X Y X = = | = Y = X | = X Y = | X = = Y | Kết quả: ngựa vằn chuột vằn cá mập chuột = =,X Y X = =
Quy tắc: - + X | + X X - | - X + | + X - | Kết quả: + Kiwi kiwi -,+ X X -
Quy tắc: Y - Z X = | Y Z = - X | Z Y X = - | Y - X Z = | Kết quả: kiwi - con dấu nho táo =,Y - X Z =
Quy tắc: X * - Z * | - X * Z * | X * * - Z | * Z X * - | Kết quả: * Cá mập dâu tây ngựa vằn cá voi * -,* Z X * -
Quy tắc: * - X Y | X Y X * - | Y * - X | X - * Y | Kết quả: cá mập dâu tây đại bàng cá voi cá mập dâu tây * -,X Y X * -
Quy tắc: + + X Y | + Y X + | + X X Y + | Y + + X | Kết quả: + Cá mập táo chuối +,+ X X Y +
Quy tắc: - + X Y | X + - Y | X + - Y | X - Y + | Kết quả: - + chim cánh cụt táo,- + X Y
Quy tắc: * Y = - X | X * - = Y | - X Y = * | - * X Y = | Kết quả: ngựa vằn việt quất * - = cò,X * - = Y
Quy tắc: * X + Z | * Z X + X | Z + * X | * Z X + | Kết quả: * Kiwi Penguin Blueberry + Blueberry,* Z X + X
Quy tắc: * * + X | + * X X * X | X * * + | + * * X | Kết quả: + * Chuối cá mập * Chuối cá mập,+ * X X * X
Quy tắc: Z - X - + | + X - Z - | Z - + - X | - + X - Z | Kết quả: trâu cánh cụt - + - hải cẩu,Z - + - X
Quy tắc: Y X = * | = X * Y | * X Y = | Y X = * | Kết quả: * dưa hấu rắn hổ mang cá voi =,* X Y =
Quy tắc: - Y Y * X | X Y - * | - Y * X | * - Y X | Kết quả: - táo táo * cò táo,- Y Y * X
Quy tắc: - Z = Z | Z - = | - Z = | Z - = | Kết quả: - táo đại bàng = táo đại bàng,- Z = Z
Quy tắc: X = Z = = | X = Z = X = | = = X Z = | = Z = X = | Kết quả: chuột = sư tử = chuột =,X = Z = X =
Quy tắc: X * = X Z | * = Z X | = Z * X | = X * Z | Kết quả: táo * = táo chuối nho,X * = X Z
Quy tắc: * - X - Z | * X - Z - | Z - X * - | X - Z - * | Kết quả: táo - cá voi - *,X - Z - *
Quy tắc: = Z * X Y | Z x Y = * | Y * = X Z | * Y = X Z | Kết quả: * trâu = sư tử dâu ngựa,* Y = X Z
Quy tắc: - = * Y | * Y = Y - Y | Y * = - | Y - * = | Kết quả: * táo cò = táo cò - táo cò,* Y = Y - Y
Quy tắc: Y - X - | - X - Y | - X - Y | Y Y X - - | Kết quả: việt quất lê - -,Y Y X - -
Quy tắc: - = X Y | = Y - X | Y X = - | - = Y X | Kết quả: hải cẩu rắn hổ mang dâu tây chuột = -,Y X = -
Quy tắc: Z * Z - Z | - Z * | * - Z | - * Z | Kết quả: việt quất * việt quất - việt quất,Z * Z - Z
Quy tắc: X = Y = | = X = Y | = = X Y | Y = X = | Kết quả: = sư tử = dâu tây,= X = Y
Quy tắc: Y = + X + | = + Y + X | + = + X Y | Y + X + = | Kết quả: + = + đào cá voi cá mập đại bàng,+ = + X Y
Quy tắc: - - X | X X - - X | - X - | X - - | Kết quả: táo blackberry táo blackberry - - táo blackberry,X X - - X
Quy tắc: - Z + | - Z + Z Z | Z - + | Z - + | Kết quả: - Ngựa vằn dâu đen + ngựa vằn Blackberry Ngựa vằn Blackberry,- Z + Z Z
Quy tắc: = Y + = Z X | + = Y = Z X | + X = Z = Y | + Y = X = Z | Kết quả: + dâu đen sư tử = cò trâu = dưa hấu cá mập,+ X = Z = Y
Quy tắc: + = Z x Y | Z x Y + = | X = Z + Y | Z X + Y = | Kết quả: táo blackberry + con dấu việt quất =,Z X + Y =
Quy tắc: * + * Z | Z * * + | Z * Z * + | + * * Z | Kết quả: cò kiwi * cò kiwi * +,Z * Z * +
Quy tắc: * Z - | Z * - | - Z * | * Z Z - | Kết quả: * việt quất việt quất -,* Z Z -
Quy tắc: X * Z = | X * = Z | = * X Z | = Z X * Z | Kết quả: = đại bàng dưa hấu sư tử * sư tử,= Z X * Z
Quy tắc: Y - = Z = | Z - Y = = | = Z - Y Y = | Y Z - = = | Kết quả: = cò - blackberry blackberry =,= Z - Y Y =
Quy tắc: - X - + | - X - + | X + - X - | - - + X | Kết quả: rắn hổ mang + - rắn hổ mang -,X + - X -
Quy tắc: X X * * * | * * X * | X * * * | * X * * | Kết quả: trâu cánh cụt trâu * * *,X X * * *
Quy tắc: - Z Y + | Z + - Y | Y - Z + | Y Z - Z + | Kết quả: con dấu ngựa - con dấu +,Y Z - Z +
Quy tắc: * + Y | + Y * | Y + Y * | + Y * | Kết quả: táo + táo *,Y + Y *
Quy tắc: Y X - - * Z | - X * Y - Z | Y - - Z X * | Z - - * Y X | Kết quả: cá mập - - rắn hổ mang chuối blackberry *,Y - - Z X *
Quy tắc: X = Z - | Z = - X | Z - = X | - Z X = | Kết quả: - ngựa vằn cò dâu đen =,- Z X =
Quy tắc: X Z * Y = | X = * Y Z | = Y X * Z | Y = Z * X | Kết quả: việt quất = hải cẩu * kiwi dưa hấu,Y = Z * X
Quy tắc: = Y = - X | Y = - = X Y | - = X = Y | X = = Y - | Kết quả: ngựa trâu = - = ngựa trâu đại bàng,Y = - = X Y
Quy tắc: + = X Y = | Y = = X + | = Y X = + | + Y X = = | Kết quả: = đào hải cẩu = +,= Y X = +
Quy tắc: = * = Z Y | Y = Z Z * = | Y Z * = = | = Z = * Y | Kết quả: nho = táo lê táo * =,Y = Z Z * =
Quy tắc: + X - - Y | Y - X - + | X - + - Y | + X - - Y | Kết quả: + Cá voi lê - - Dưa hấu rắn hổ mang,+ X - - Y
Quy tắc: - Y Z + - | - Y + - Y Z | - Y Z + - | - Z Y + - | Kết quả: - sư tử + - đại bàng sư tử,- Y + - Y Z
Quy tắc: * X + Y | * + X Y | X Y * + | + X Y * | Kết quả: trâu táo blackberry zebra * +,X Y * +
Quy tắc: + X * Z - | + * X - Z | X + * - Z | - * + Z Z X | Kết quả: - * + Cò cá mập cá mập,- * + Z Z X
Quy tắc: Y x = * * Z | Z * Y X = * | Y Z X * = * | Y X * = Z * | Kết quả: táo đen * = ngựa vằn dâu tây *,Y X * = Z *
Quy tắc: Z + = | + Z = | Z + = | Z = Z + | Kết quả: lê dâu tây = lê dâu tây +,Z = Z +
Quy tắc: Y Z + * | * Z + Y | + Z Y * | * Z + Y | Kết quả: cá mập dưa hấu kiwi +*,Y Z + *
Quy tắc: = = = Z | = = Z = | Z = = = | Z = = Z = | Kết quả: chuối = = chuối =,Z = = Z =
Quy tắc: = Y x Z = | Y Z X = = | Y Z X = = | = Z = X Y | Kết quả: chim cánh cụt việt quất cò đại bàng lê = =,Y Z X = =
Quy tắc: X + Y + - | + X - Y + | + X Y - + | + X + Y - | Kết quả: + kiwi + kiwi dâu tây -,+ X + Y -
Quy tắc: Y * * * | * * * Y | * Y * * | * Y * * Y | Kết quả: * chuối * * chuối,* Y * * Y
Quy tắc: = + Y | = + Y | + = Y | Y Y + Y = | Kết quả: táo ngựa vằn táo táo + táo ngựa vằn =,Y Y + Y =
Quy tắc: - X * Y Y = | X - Y = * | * = - X Y | * X = Y - | Kết quả: - Chim cánh cụt trâu * Trâu táo táo táo =,- X * Y Y =
Quy tắc: Y = X Z + | = + Y X Z | Y = + X Z | Z X + Y = | Kết quả: cá voi = + kiwi cá voi lê,Y = + X Z
Quy tắc: * Y + Z | Z Y + * | * Y + Z | Z * + Y | Kết quả: dưa hấu chuối nho +*,Z Y + *
Quy tắc: = Z X * = | = * X = Z | = = X * Z | * X Z = = | Kết quả: = * đại bàng chim cánh cụt = đào,= * X = Z
Quy tắc: + X Z = * | X Z * + = | * X + Z = | Z X = + * | Kết quả: dâu đen táo trâu = + *,Z X = + *
Quy tắc: Z = Z - = | = - Z = | = = - Z | Z = - = | Kết quả: cò = cò - =,Z = Z - =
Quy tắc: X = Y X + | X = + Y | = Y X + | + X Y = | Kết quả: rắn hổ mang nho = rắn hổ mang nho trâu sư tử +,X = Y X +
Quy tắc: Z Y * + X | Y * Z + X | X Y + Z * | + Z X Y * | Kết quả: + Dưa hấu dưa hấu đại bàng sư tử *,+ Z X Y *
Quy tắc: - X = Z | = - Z X Z | Z = - X | Z X - = | Kết quả: = - việt quất lion lion shark,= - Z X Z
Quy tắc: * - - X | - - * X | X X - * - | * - - X | Kết quả: nho nho - * -,X X - * -
Quy tắc: * + Z Y | * Y Z Z + | * Z + Y | + Y * Z | Kết quả: * đào cá mập đại bàng cá mập đại bàng +,* Y Z Z +
Quy tắc: + Z X = | + = X Z | = + Z X | = X Z + | Kết quả: + = sư tử nho,+ = X Z
Quy tắc: Z * Y Y = + | * Y = + Z | = Z * + Y | + = Z Y * | Kết quả: đào dưa hấu * ngựa vằn = +,Z * Y Y = +
Quy tắc: * = X Z * | * = X Z * | * Z = X * | * X Z * = | Kết quả: * táo = việt quất *,* Z = X *
Quy tắc: + Z x Y = = | Z X = Y = + | = Z X + = Y | = + X Y Z = | Kết quả: + Táo trâu đào chim cánh cụt = =,+ Z x Y = =
Quy tắc: * X Z - = | - Z * = X | * X Z X = - | Z = - * X | Kết quả: * con dấu lê blackberry lê con dấu = -,* X Z X = -
Quy tắc: X Y = - Y = | Y = - = X | X Y = = - | - X = = Y | Kết quả: ngựa vằn sư tử = - ngựa vằn =,X Y = - Y =
Quy tắc: X * - X | * X - | - * X | * - X | Kết quả: ngựa vằn * - ngựa vằn,X * - X
Quy tắc: * + Z Y | Y + Z Z * | + Z * Y | + Z Y * | Kết quả: dâu tây cá mập + táo táo *,Y + Z Z *
Quy tắc: = Y Z * | * Y = Z | = * Z Y | Y Z = * | Kết quả: kiwi ngựa vằn sư tử dưa hấu = *,Y Z = *
Quy tắc: Z + = X | X Z + = | = Z + X | + Z = X | Kết quả: + chuột = dâu dưa hấu,+ Z = X
Quy tắc: Z * - + | + Z - Z * | Z * - + | + - Z * | Kết quả: + Cá voi chuột - Cá voi chuột *,+ Z - Z *
Quy tắc: Y + = * Z | * Y Z + = | Z * Y + = | + Y = * Z | Kết quả: * cò sư tử lê ngựa + =,* Y Z + =
Quy tắc: + X Y = | + X Y = | + X Y = | X Y + = X | Kết quả: chuột hải cẩu đại bàng đào + = đại bàng đào,X Y + = X
Quy tắc: Y * * + X | Y * X * + | X Y * * + | Y X * + * | Kết quả: chuối rắn hổ mang cá mập * * +,X Y * * +
Quy tắc: = - Y | Y = - | Y - Y = | = Y - | Kết quả: cá mập chuột - cá mập chuột =,Y - Y =
Quy tắc: + = Z - X | = + X Z - | - Z X = + | + Z X - = | Kết quả: + Cò chuột - =,+ Z X - =
Quy tắc: X = * Z Y * | X * Z Y * = | * Z Y = * X | = * Y * X Z | Kết quả: = * đại bàng * cá voi cò dâu đen,= * Y * X Z
Quy tắc: - Y Y + Y = | = Y - + | Y = + - | Y + - = | Kết quả: - chuối + chuối =,- Y Y + Y =
Quy tắc: - Y * X | X * Y - | Y X * - | * - X Y | Kết quả: - lê blackberry * kiwi táo,- Y * X
Quy tắc: Y Z = = | = = Y Z | = Z Y = | Z = = Y | Kết quả: rắn hổ mang = = trâu,Z = = Y
Quy tắc: + = Z Z Z | + = Z | + = Z | + = Z | Kết quả: + = cò cá mập cò cá mập cò cò cò cá mập cá mập,+ = Z Z Z
Quy tắc: Z - + Y X | - Z X + Y | X Y - Z + | X + - Z Y | Kết quả: đào cá mập - + ngựa vằn trâu đào chuối,Z - + Y X
Quy tắc: - Z Z - Z * | * Z - - | * Z - - | - - Z * | Kết quả: - ngựa dưa hấu ngựa dưa hấu - ngựa dưa hấu *,- Z Z - Z *
Quy tắc: Z + X = Z | Z = X + | Z X + = | = + X Z | Kết quả: cò + lê kiwi = cò,Z + X = Z
Quy tắc: X + - * Y | Y + * X - | - + X Y * | X * Y + - X | Kết quả: kiwi táo * shark + - kiwi táo,X * Y + - X
Quy tắc: = - Y X Z + | Z + - X = Y | - = Y Z X + | + X Y Z = - | Kết quả: - = ngựa đào cá voi +,- = Y Z X +
Quy tắc: Z * * | Z * * | * * Z Z | Z * * | Kết quả: * * Cá mập cá mập,* * Z Z
Quy tắc: * Y + | Y Y + * | + * Y | Y * + | Kết quả: trâu dưa hấu trâu +*,Y Y + *
Quy tắc: - Z * X | * X Z - | * - X Z | - X Z * | Kết quả: - nho * lê kiwi,- Z * X
Quy tắc: Y X = * | * Y = X X | * X Y = | Y * X = | Kết quả: * kiwi đại bàng = hải cẩu,* Y = X X
Quy tắc: Z X = = Y = | X = = = Y Z | = Z = X Y = | = = Y Z = X | Kết quả: = = dưa hấu chuối dâu tây = cá voi lê,= = Y Z = X
